"zone","mass_grand_t_10m2","mass_building_commercial_industrial","mass_building_commercial_innercity","mass_building_highrise","mass_building_lightweight","mass_building_multifamily","mass_building_singlefamily","mass_building_skyscraper","mass_building","mass_other_airport","mass_other_parking","mass_other_remaining_impervious","mass_other","mass_rail_bridge","mass_rail_other","mass_rail_railway","mass_rail_subway_elevated","mass_rail_subway_surface","mass_rail_subway","mass_rail","mass_rail_tram","mass_rail_tunnel","mass_street_bridge_motorway","mass_street_bridge_other","mass_street_local","mass_street_motorway_elevated","mass_street_motorway","mass_street_other_elevated","mass_street_primary","mass_street_secondary","mass_street_tertiary","mass_street","mass_street_track","mass_street_tunnel"
1867,96933252.816925,13599645.1360168,1299206,139889.578125,3179400.7121582,7548338.06494141,34881521.5550232,0,60648124.7157898,377993.5625,718811.0625,6208379.5,7305185.5,28231.140625,1103.20739746094,1302817.25,0,0,0,1347470.875,0,15320.0869140625,481273.90625,214533.445678711,15712906.8667297,128151.96875,6659848,45246.6616973877,426512.1875,1414621.5,2352226,27632472.1323547,97828.7368164062,99298.6953125
1868,37443070,4625787.5390625,189097.406791687,2872.41479492188,1264963.8671875,526006.474609375,14283618.625,0,20892357.4375,374919.46875,185223.905273438,2276601.94042969,2836748.80273438,7664.6083984375,3840.61328125,601219.046875,0,0,0,612724.328125,0,0,43711.3671875,129147.744140625,7665871.125,11631.1357421875,2519894.4375,27238.1807250977,12025.9697265625,1291288.21875,1285958.47460938,13101224.75,113528.158935547,931.516479492188
1869,74247150.6420288,10707898.75,742524.59765625,18420.51171875,2531303.796875,4472460.65625,29501077.6985962,0,47973698.4485962,434176.7734375,906274.0703125,7527210.78125,8867657,18830.7429199219,15597.4816894531,557098.16796875,0,0,0,591526.3984375,0,0,31274.755859375,163123.967773438,10613291.1934814,8321.8828125,1755416.12890625,34404.0098876953,1094864.75,2046418.0703125,1040175.73046875,16814370.4434814,17370.7799072266,9726.54565429688
1870,35404840.875,5926767.70361328,203727.53125,0,1203932.51953125,604708.625,13343943.609375,0,21283105.96875,69342.3515625,81744.09765625,3056394.62597656,3207480.15283203,3731.49536132812,0,287502.90625,0,0,0,291234.375,0,0,0,83310.306640625,7103083.9375,0,0,17570.7375488281,1956723.68359375,689830.34375,713310.66015625,10622993.1875,58696.806640625,491.765045166016
1871,5456584.27441406,242512.210571289,11123.6278076172,827.923461914062,162282.144287109,78305.3684082031,1725898.1171875,0,2220953.24414062,31416.646484375,33095.3046875,168118.76171875,232630.69921875,1545.20776367188,0,87161.8515625,0,0,0,88707.0625,0,0,0,50752.5,1554307.12397766,0,0,10704.0678710938,841953.6953125,51134.3203125,373949.59375,2914305.69628906,31501.2259674072,0
1872,27431024.375,4082704.99609375,129277.882781982,12913.1123046875,1563388.05664062,681373.4140625,7844769.375,0,14314424.28125,651852.890625,204998.317504883,2839360.45507812,3696212.46875,18233.7685546875,620.2080078125,484592.5703125,0,0,0,503446.56640625,0,0,0,232820.12109375,4793759.1875,0,2256.6728515625,49103.3251953125,1730635.4375,1439685.125,414042.36328125,8916952.625,253542.28515625,1101.74279785156
1873,13259074.9625854,531787.964355469,10499.7819213867,0,478908.265625,368560.265625,4843137,0,6232898.19873047,16232.75390625,21003.0029296875,262872.192871094,300107.825683594,2422.55834960938,0,149984.026367188,0,0,0,152406.604492188,0,0,0,40863.642578125,3946669.1807251,0,695391.734375,8618.4375,0,887337,968173.671875,6573670.38250732,26614.9841194153,0
1874,77000063.5,14396009.9375,593864.749511719,25242.7734375,2613206.5625,4095358.1875,28946502.25,0,50670183,154737.9609375,625267.328125,7299761.25,8079764.3125,14147.865234375,29356.453125,887151.025390625,0,0,0,934912.150390625,0,4257.69189453125,99573.775390625,162260.94140625,9927071.375,26497.2890625,3953843.125,34221.95703125,723770.505375385,1137258.515625,1234299.640625,17315262.25,11545.9742431641,4917.64990234375
1875,40387722.625,2806268.5390625,52556.37890625,0,1384453.48046875,2121172.88378906,13917365,0,20281813.1875,197679.25,142069.859375,1616953.27539062,1956700.65039062,19578.931640625,5415.74365234375,926063.9375,0,0,0,951058.875,0,0,70440.0234375,150756.021484375,9166130.1875,18743.34765625,2966358.8125,31795.5606689453,3456391.140625,369837.65625,958229.125,17198140.875,9348.2119140625,108.755729675293
1876,18482799.2571411,1247324.23052979,67597.0673828125,23751.84765625,491087.072799683,410369.985107422,5412862.24291992,0,7652998.19500732,86322.484375,112749.532226562,615612.746459961,814684.941772461,10714.0698242188,93700.7578125,165619.140625,0,0,0,270033.99609375,0,0,0,120004.571533203,6072473.34112549,0,0,25309.8300170898,2854962.90527344,164958.167724609,436983.047477722,9745077.65655518,70389.098526001,0
1877,9029841,1277197.25,31898.06640625,0,292631.78125,247572.828125,2943506.25,0,4792806.5,168194.890625,40299.65234375,358457.75,566952.1875,0,0,68343.1484375,0,0,0,68343.1484375,0,0,129461.7890625,51764.4453125,1746309.625,34448.44140625,858230.25,10917.4794921875,56664.78515625,127392.6328125,585954.6875,3601722.5,574.861328125,0
1878,6848692.23828125,243302.423995972,3845.67553710938,0,243538.232650757,140072.731384277,2618547.60534668,0,3249302.72277832,0,13917.349609375,124735.6484375,138653.03125,0,0,0,0,0,0,0,0,0,0,10906.513671875,2617399.62402344,0,0,2300.26245117188,0,560609.203704834,260118.134307861,3460728.39404297,9391.91608047485,0
1879,44418630.8828125,5810918,207525.5625,411.540100097656,1648214.91822815,705290.625,16803866.7711182,0,25176212.689209,36392.29296875,121369.1875,3338287.1875,3496048.4375,17784.853515625,45038.3215789795,760558.421630859,0,0,0,826637.719726562,0,3256.62768554688,76199.3984375,96698.6469726562,8515565.85839844,20403.677734375,2617596.32910156,20394.4443969727,1085544.75,691601.62487793,1783702.24157715,14919828.0332031,11143.4202170372,1007.17260742188
1880,30120712.2890625,3033735.953125,164045.343933105,25233.8046875,1142879.43054521,626865.2109375,6245417.39511681,0,11238179.6616116,82941.203125,47898.9194335938,1329595.98059082,1460435.92590332,6106.79956054688,0,862978.502441406,0,0,0,869085.400878906,0,0,24036.296875,75648.5522460938,8317813.50842285,6395.80700683594,3053849.125,15954.8241577148,1824488.07324219,971679.739746094,2195731.2019043,16552993.0908203,66866.2159538269,553.235717773438
1881,49046617.21875,6067482.06054688,435837.65625,24577.48828125,1540815.4453125,1500269.83496094,16398462.21875,0,25967457.46875,2165798.75,230272.4375,3868197.26257324,6264267.01257324,50139.734375,4071.345703125,1566699.17578125,0,0,0,1654053.55078125,0,33140.7265625,443361.75,87000.2482910156,7308668.5703125,118418.4296875,2784867.25,18348.9627532959,2938531.5,265795.8125,1123505.4375,15161230.421875,72695.8292541504,0
1882,121822131.6875,16545912.0664062,701481.086914062,8003.525390625,4003848.10351562,5390598.84716797,45270649.15625,0,71920456.8125,2891989.03125,874119.179199219,13150847.0137634,16916939.4200134,32595.8532714844,3980.28271484375,1885812.03125,0,0,0,1922387.34375,0,0,555030.357910156,175679.371520996,13596076.59375,148167.888549805,9082222.0625,37052.0529022217,2813524.9609375,2246594.78125,2369119,31062537.21875,22518.3129882812,16563.9711914062
1883,12716579.2089844,732413.01953125,12830.7503051758,0,472702.997682095,158692.903808594,4973452.29062653,0,6350088.99240875,186524.0703125,169425.617248535,1185404.88745117,1541355.15869141,470.965423583984,0,236331.754180908,0,0,0,236802.707305908,0,0,0,152955.916381836,2276468.26464844,0,0,32259.5258331299,1661283.28662109,0,410688.953125,4588341.51074219,54687.848236084,0
1884,22332973.5,2122860.578125,46401.1346435547,830.152404785156,746345.9296875,251755.498046875,7649066.5,0,10817280.75,302131.546875,566502.4140625,2969903.4375,3838537.9375,0,0,0,0,0,0,0,0,0,0,889692.048828125,3567568,0,9283.79638671875,187643.164550781,625641,1925298.625,428212.9375,7676880,31716.8823242188,11721.9779052734
1885,71007656,9181610,189533.375,2558.1806640625,2570105.5,1747062.375,27219684,0,40910632,237764.75,453579.96875,4577276,5268619,25915.70703125,11791.3330078125,2338533,0,0,0,2376240.75,0,0,184738.328125,166614.8125,12380146,49156.90234375,4873071.5,35140.26953125,2033733,1050136.125,1658726.125,22452210,14798.24609375,5991.0224609375
1886,24330347,2489836.59375,48352.9119873047,0,860866.03125,1044306.375,8937811.875,0,13381149,152595.6171875,88205.962890625,1119986.234375,1360786.734375,12323.8623046875,0,310256.90625,0,0,0,322580.125,0,0,41334.3095703125,51844.58984375,5174155.5,10998.6264648438,2052279,10934.3952636719,463042.51953125,733666.90625,718283.671875,9265875.5,9324.16430664062,0
1887,37752099,5630926.25,142512.515625,3031.96765136719,1465018.3125,351848.8671875,10921007.25,0,18514360,158237.609375,6379.71240234375,874687.15625,1039304.59375,1904.33862304688,1650.19616699219,734555.625,0,0,0,738110.09375,0,0,39835.45703125,92758.3515625,9560425.5,10646.353515625,2775118.75,19563.40234375,2135567.625,684036,2102682.8125,17460334.5,39658.0107421875,0
1888,101761441,18089213.5,2722073.421875,103840.9453125,2865146.375,10991673.125,34982756.5,81695.078125,69836371.5,84366.67578125,2036940.6484375,6602439.6875,8723736,31939.0170898438,16688.396484375,721076.103515625,0,0,0,769703.732421875,0,0,350915.763671875,181211.228515625,12786646.875,93701.8098144531,5601065.0234375,38218.7709960938,705824.625,1652600.15625,964595.1015625,22431771.25,46599.85546875,10379.0806884766
1889,26253541,3924679.90625,80390.2629394531,0,698869.421875,351482.6796875,7273767.5,0,12329220.125,64266.96875,62719.6640625,1442083.421875,1569070.046875,10851.109375,4398.67431640625,990323.25,0,0,0,1005573.4375,0,0,80161.1875,66047.3715820312,4836505.125,21453.466796875,3022129.75,13929.8609619141,95752.84375,1073753.65625,2119922.6875,11349728.875,17950.8021850586,2127.82958984375
1890,133848376,22137546,1264426.875,250838.484375,4291248,8451894,51189312,475533.3125,88060696,415051.28125,1281732.625,10854795,12551574,62013.03515625,16041.0927734375,1518301.5,0,0,0,1600757.375,0,4401.3046875,376243.03125,254513.859375,14770308,100258.375,8580039,53678.77734375,1403121.625,2946733.25,3124440,31635188,14472.45703125,11381.525390625
1891,25628898.25,2253651.87890625,126731.447021484,0,932804.45703125,971546.607421875,9394586.65625,0,13679323.625,217330.921875,91825.2939453125,821685.591369629,1130840.99761963,5237.32568359375,0,220729.453125,0,0,0,228723.6875,2757.09545898438,0,3608.49853515625,54221.9851074219,6983876.359375,960.183654785156,431283.09375,11435.8074035645,773142.75,728950.73828125,1571188.54882812,10590008.25,31055.8623046875,283.710601806641
1892,81279501.2791138,11128860,410485.5,23071.423828125,2891006.57951927,6653003.5,32942024.8426514,0,54048486.6721802,102177.421875,100491.171875,6688565.5,6891235,38286.82421875,12965.29296875,1479826.5,0,0,0,1554596.625,0,23518.6796875,104694.34375,200759.96875,10489292.1038818,27865.09375,3549753,42341.734375,439646.59375,1277951.5,2634010.50311279,18785212.6069946,10896.69921875,8010.09619140625
1893,7195061.16223145,498262.29296875,1858.02973937988,0,240018.575073242,155885.481445312,2236303.19476318,0,3132328.60961914,0,5418.103515625,80218.0638427734,85636.1732177734,0,0,0,0,0,0,0,0,0,15135.5546875,7594.48291015625,2139717.63635254,4027.412109375,51113.87109375,1601.7314453125,642458.730224609,417944.15625,647577.788574219,3977096.78723145,49921.7371139526,0
1894,5830033.109375,199985.59375,13986.8212890625,0,151020.953125,142072.21875,1651494.75,0,2158557.5,0,33441.130279541,173964.34375,207405.438873291,0,0,13653.79296875,0,0,0,13653.79296875,0,0,0,24940.4262924194,1950424.61875916,0,0,5260.11624145508,0,506231.90625,919079.36328125,3450408.84179688,44466.1883163452,0
1895,28762240,3285248,258846.375,1717.43347167969,855791.875,1482155.375,9418528,0,15302253,144086.3125,30115.171875,1520891.625,1695093.25,10904.658203125,1279.17907714844,426402.65625,0,0,0,438586.375,0,0,27464.865234375,61065.015625,6480675,7308.11328125,2641452.5,12879.0546875,0,1281768.875,783460.9375,11326279,30229.078125,0
1896,9164483,1052320.5,13415.431640625,0,354537.65625,86448.5078125,3024326,0,4531052.5,0,3562.2294921875,265655.375,269217.75,0,0,139159.546875,0,0,0,139159.546875,0,0,2253.24829101562,14025.3193359375,2306245.75,599.565673828125,442799.25,2958.0419921875,0,662234.375,787493.625,4225042.5,6442.59619140625,0
1897,201818305.6875,38824041.4628906,1333285.25,224309.0625,5847167.83203125,6018706.68994141,69619367.34375,99010.1015625,121966021.71875,1783549,1922915.25,24577716.7438965,28284150.7438965,51143.0471191406,35078.68359375,1898806.94238281,0,0,0,1986260.97167969,0,1233.37902832031,919252.875,381536.555419922,21681051.75,244813.765625,16998258,80468.6603393555,2962347.4375,2263973.75,3950662.3046875,49582196.1875,10925.8932189941,88933.7578125
1898,27021116,2710759,168989.375,22658.73046875,738883.9375,327229.3125,7805049,0,11773597,251146.6875,164758.609375,1541461.5,1957367.375,16642.875,0,655987.875,0,0,0,672630.3125,0,0,29803.951171875,36804.46875,6175413.5,7930.51806640625,2475888.25,7762.32861328125,0,1055596.625,2570166.75,12617557,102565.953125,155653.09375
1899,44455443.1992188,4696802.01855469,70336.5625,0,1755477.69750977,1695575.375,18255455.9729004,0,26473735.8134766,148301.59375,118590.515625,2586187.75,2853080.5,20742.962890625,7685.5341796875,638098.4375,0,0,0,666527.6875,0,0,6023.5185546875,49553.0546875,9290103.38574219,1602.79504394531,846438.375,10451.09765625,1634791.375,1083379,1518061.5,14462141.3857422,21079.23828125,643.077392578125
1900,32838922.2946777,2291902.625,161054.02734375,16851.8173828125,1077803.375,1532737.375,10996191.75,0,16076535.5,0,68824.896484375,1302606.4375,1371431.46875,12624.7094726562,3214.25268554688,402095.609375,0,0,0,417934.5625,0,0,181854.53515625,81803.15625,8167144.49145508,48389.5654296875,3857447.5,17252.8745117188,626528.875,994335.53125,723019.90625,14973012.5446777,121878.066551208,153331.392089844
1901,49681006.9658203,6207430.5,239201.109375,0,1819273.5,2981926.75,19270139.2515945,0,30517949.2515945,80911.4921875,177273.8125,3230634.25,3488820.25,8608.115234375,73456.65625,316542.1875,0,0,0,398606.9375,0,0,121404.71875,87179.078125,9639003.97753906,32304.513671875,2647540,18386.697265625,369260.09375,1280893.125,947407.1875,15275683.7138672,87706.2741699219,44580.38671875
1902,13632237.25,1909851.65625,202833.223144531,87892.0625,352525.25,388106.84375,3848929.6875,0,6790129.875,74044.703125,9491.09838867188,847903.75,931439.59375,370.156799316406,272.571594238281,426437.375,0,0,0,427080.09375,0,0,16741.71484375,28050.634765625,2689064.75,4454.7958984375,219354.796875,5916.08312988281,1153309.796875,361174.1796875,991904.359375,5483584.375,13590.6217041016,0
1903,17141836,1443595.5,10971.232421875,0,625412.1875,183178.609375,6549934.5,0,8813080,262130.25,47877.21484375,846103.3125,1156112.5,3173.8974609375,1348.09094238281,654917.4375,0,0,0,659439.375,0,0,0,14823.990234375,4792856,0,0,3126.48486328125,801703.0625,152981.3125,705005.25,6513183.5,42684.2421875,0
1904,6914874.5,514750.84765625,15314.461151123,0,116384.70703125,79272.3515625,1165059.984375,0,1890782.46875,146927.77734375,21279.7813415527,151447.80078125,319655.34375,0,0,0,0,0,0,0,0,0,0,48846.021484375,2926257,0,0,10301.9757080078,0,1217571.0078125,354724.416992188,4704437.875,146735.340820312,0
1905,80985569,12313162.3671875,357185.08203125,4730.3583984375,2712603.5625,4903710.3125,29622806.875,0,49914175,482756.65625,723939.619873047,5309150.578125,6515836.671875,12071.837890625,391.936950683594,918031.609375,0,0,0,934698.421875,0,4202.78125,217105.8125,149056.972167969,13104172.8125,57817.90234375,6321290.78125,31437.2297363281,754119.6875,1702309.875,1254103.90625,23620766.75,21800.7475585938,7532.51721191406
1906,26639000.3226929,1354297.875,260255.046875,122736.1015625,676621.65447998,2192001,7774197.92480469,0,12380129.3935547,43571.2734375,242508.421875,815627.3125,1101706.5,16721.63671875,0,382771.375,0,0,0,413550.28125,0,14057.140625,48240.96875,78544.046875,8147624.19410706,12917.677734375,799135.5,16565.517578125,1933140.125,1117785.10514832,472301.05859375,12743631.9476929,97734.3588867188,19651.689453125
1907,74259596,7449017.5,298267.3359375,13319.9189453125,2696431.5,2525049.875,27781078,0,40763202,287554.40625,315035.890625,3831936.875,4434525.875,10783.3759765625,148.899139404297,1204442.46875,0,0,0,1222699.203125,0,7324.24462890625,198216.484375,162212.125,13412195.5,52743.3203125,7770991.25,34211.7265625,1899140.96875,1020683.4375,3248781.75,27839249,38898.2861328125,1167.94201660156
1908,9172941.75402832,609086.78125,962.581443786621,0,214328.546875,77834.5302734375,1806760.25,0,2708975.9375,204760.595703125,220.285263061523,100126.458984375,305107.32421875,0,0,71838.4765625,0,0,0,71838.4765625,0,0,105889.4296875,12969.0209960938,2335808.44152832,28176.970703125,1655558.5,2735.2594909668,548139.03125,407128.015625,680564.265625,6087017.25402832,310041.41015625,0
1909,29808700,4947001.5,121452.828125,0,825484.6875,1575038,9095290,0,16564256,263171.90625,105267.859375,2016119.875,2384562.75,14015.5576171875,2275.32666015625,842675.4375,0,0,0,858966,0,0,111539.9140625,40976.69140625,4952445,29697.169921875,3019631,8642.2861328125,786658.5625,562025.5,480660.84375,10000930,8635.30078125,0
1910,29615312,5159822,429298.53125,1634.27233886719,927407.25,379462.6875,9100452,0,15998106,420688.15625,28483.568359375,2480655,2929825.75,6940.04541015625,607.902282714844,566483.3125,0,0,0,574031.25,0,0,52422.265625,78190.578125,4977931.5,13949.017578125,1048361.5625,16490.935546875,2686040.25,525800.6875,712014.5625,10113431,2207.5849609375,0
1911,36823716,4300481.5,47892.30859375,844.104309082031,1382316.75,2366836.25,14841562,0,22939942,260652.046875,60791.875,2251563.5,2573008,8223.7822265625,6132.5517578125,502929.5,0,0,0,517286,0,0,66481.5625,63818.83984375,6371044,17690.044921875,2066955.5,13459.84375,509958.40625,743483,937080.3125,10793491,2120.63891601562,1399.63891601562
1912,24204444.5,2689794.09375,208943.9765625,5274.04248046875,616496.84375,338272.490234375,6627216.8125,0,10485981.5,36088.4296875,39338.0356445312,1252161.734375,1327587.65625,27780.6669921875,148.899139404297,1353576.9375,0,0,0,1630139.25,0,248631.4140625,83446.125,66177.6352539062,5238209.8125,22204.134765625,2420249,13957.3470458984,774041.6875,1135421.9375,907535.84375,10760763.5,78976.484375,20554.830078125
1913,23071598.2653589,1190776.46972656,58581.4921875,0,744210.485738993,1392713.59960938,8142314.38850021,0,11528589.4953327,82043.7109375,46076.7109375,800620.86328125,928740.98828125,0,67.0661392211914,28671.33984375,0,0,0,28738.404296875,0,0,0,76996.8806152344,7942868.85617924,0,0,16239.184753418,1037491.3125,999973.321777344,364064.826171875,10585543.9899683,145082.446929932,2818.1923828125
1914,14973432.6513672,421502.214599609,43830.2386474609,0,433176.240537643,543602.15234375,4051806.43103027,0,5493916.43518066,0,27358.7455787659,169774.270507812,197133.033145905,12407.3413085938,567.29345703125,490003.361816406,0,0,0,502977.979003906,0,0,54954.484375,98266.001953125,5023179.09191895,14622.8149414062,1168455.84375,20724.9992675781,536050.609375,704101.1484375,1077694.8125,8779403.13659668,80753.0485534668,600.520812988281
1915,18803729.5234375,2142779.47491455,146723.362213135,45363.3359375,476387.053588867,264253.76171875,4822411.93359375,0,7897915.91015625,77285.125,27390.703125,918122.3125,1022798.1875,5908.33221435547,721.114837646484,709814.921875,0,0,0,716444.25,0,0,54066.3940429688,41437.5908203125,3492339.171875,14386.5036621094,2000625.125,8739.48706054688,1894645.42236328,704547.001953125,913504.53125,9166580.6171875,42300.5510864258,0
1916,351274749.640625,57416020.8579102,8135022.84375,810458.125,9487978.17668152,49417864,115870847.313232,3203664.25,244341907.598633,2307624.30859375,4296561.1875,35440843.0878906,42044914.5878906,130717.323974609,34049.234375,3590469.25463867,0,0,0,3807332.34716797,17493.802734375,34602.19140625,856814.46875,543867.171875,29972615.0932617,229361.845703125,16135586.1435547,114705.515625,4520846,4390270.0848999,4231261.625,61080594.1953125,22975.5034179688,62321.7451171875
1917,8685700.67089844,681111.375,68239.078125,3253.10668945312,250893.890625,187998.25,2754489.75,0,3945985.25,0,35241.6537780762,338254.677429199,373496.354675293,6648.6455078125,572.8310546875,694454.3125,0,0,0,726967.5,0,25292.716796875,0,40872.23828125,2267718.20019531,0,0,8620.25,0,320246.125,976193.225585938,3639261.09863281,14048.7562656403,11556.478515625
1918,19274129.7578125,1993505.671875,51934.986328125,4383.76225280762,537025.772216797,225532.9375,5043290.63964844,0,7855661.92578125,61608.4296875,12635.0151367188,1199305.8125,1273548.75,18854.3671875,1976.29736328125,720688.59375,0,0,0,741519.1875,0,0,50099.693359375,61723.435546875,3946499.06640625,13331.001953125,2720713.625,13017.9135742188,631839.28125,710357.3125,1198245.10742188,9403384.5703125,57549.619140625,0
1919,40245273.3125,3879389.45703125,69885.4678955078,0,1473021.17675781,811479.104492188,15234595.421875,0,21468380.71875,322626.513671875,212138.106933594,2118481.04296875,2653246.18164062,17764.376953125,1509.91101074219,1353430.1015625,0,0,0,1372704.0234375,0,0,0,107756.926589966,9954307.75,0,0,22726.713092804,1625856.6875,1262574.53125,1749250.59375,14750938.59375,26069.8879394531,2387.8974609375
1920,49632370,7529158.75,161476.318359375,37464.125,1470573.25,785154.8125,14581238.25,0,24565051.25,258140.208984375,1273442.58203125,2777469.9375,4309049.0625,8406.49676513672,2036.59582519531,810232.796875,0,0,0,820675.921875,0,0,172829.921875,171787.70703125,7799015.75,46134.0556640625,7214722,36231.2504882812,1639408.21875,1053374.09375,1776605.0625,19937618,27023.5673828125,482.308074951172
1921,61815540.75,12745014.5625,499928.106445312,61843.6015625,2579025.3125,2484915.62109375,17517720.3125,0,35888434.25,642659.1875,597193.87890625,9237089.5625,10476939.03125,8650.6435546875,8235.595703125,868911.875,0,0,0,885798.25,0,0,641863.4375,180517.103515625,7544460.3125,171126.546875,2389670,38072.357421875,1767571.625,1107887.1953125,716325.82421875,14564295.5,3332.21228027344,3475.455078125
1922,14858066.1665039,1117510.25,25238.1640625,0,389276.3125,197207.890625,3917276.5,0,5646513.5,55461.91796875,36819.03515625,540051.0625,632332.1875,12824.74609375,0,886112,0,0,0,898936.75,0,0,42493.12109375,25657.49609375,4160151.5,11306.9736328125,823963.5,5411.35400390625,39836.953125,1095392.25,1411161.66650391,7680280.16650391,64904.43359375,0
1923,49063929,6930554.890625,108254.278808594,4172.11669921875,2072086.578125,978316.170166016,12144294.078125,0,22237683.125,466803.66796875,484972.473144531,7112007.75976562,8063780.44921875,14346.3291015625,0,304003.0625,0,0,0,318349.5,0,0,146456.193359375,216763.489013672,10044299.5625,38970.4477539062,1339580.046875,45716.9064331055,4422916.6484375,656932.046875,1241626.62792969,18444158.0625,278532.1171875,12369.78515625
1924,48785927,4202320.734375,1527880.81591797,201260.8125,1474101.1875,5692501.71875,17059444.5,0,30157539.25,93678.5703125,667500.205078125,1736452.30664062,2497631.01171875,10113.9423828125,0,507978.09375,0,0,0,518091.9375,0,0,69385.1796875,110011.180664062,9907327.75,18462.669921875,2844305.25585938,23202.1520996094,793644.125,934321.6875,835672.1875,15612583.5,67349.375,8908.513671875
1925,7628948.5,399055.65625,31587.10546875,1641.61975097656,247420.171875,143217.265625,2559573.5,0,3382493,72713.046875,4754.9658203125,136300.671875,213768.6875,0,0,0,0,0,0,0,0,0,0,40127.953125,2890294,0,0,8463.2724609375,388231.28125,245559.5,442620.9375,4032682.5,17385.853515625,0
1926,17456265.1444092,2389969.75,105144.796875,0,563247.75,676430.75,6258620,0,9993438,476826.125,241397.765625,1027662.625,1745887.375,2353.25244140625,0,205636.109375,0,0,0,207989.359375,0,0,25904.92578125,30764.38671875,2659641.25,6893.029296875,1292853,6488.42919921875,812814.375,159639.109375,464974.4375,5509006.14440918,48096.5819091797,922.059448242188
1927,22899444,2190028.875,4045.11358642578,0,874144.5625,208143.369140625,4934548,0,8210903.75,95475.953125,43627.3271484375,964641.8125,1103745.5,0,714.962036132812,0,0,0,0,714.962036132812,0,0,23980.173828125,56566.43359375,6931774.875,6380.873046875,2627232,11930.2722167969,1465372.0625,785816.625,1498879.109375,13584109.75,176170.799316406,0
1928,8246386.5,483405.90625,10142.4130859375,0,290035.5625,267821.6875,2959194.5,0,4010600,90699.8203125,44010.83984375,165522.078125,300232.6875,4013.44458007812,0,260408.546875,0,0,0,264422,0,0,3045.59912109375,47172.81640625,2268958.25,810.401916503906,31865.142578125,9949.0849609375,1067459.875,71370.3828125,161750.609375,3671131.25,8758.3779296875,0
1929,21999228,2398088.25,305153.125,402762.3125,743603.0625,1195627.875,7779951.5,0,12825214,186502.625,53245.1328125,1413417.625,1653160.75,8691.5947265625,484.845184326172,520048.59375,0,0,0,529224.6875,0,0,0,44480.5390625,5136316.5,0,0,9381.2666015625,0,1015480.5625,743609.25,6991658,42399.80078125,0
1930,61182966.6953125,9417516.57373047,638341.918457031,15560.6455078125,1923166.75390625,1554099.05645752,21239337.5976562,0,34787997.8476562,472204.65625,562604.5546875,5369189.10402584,6403995.10402584,23242.7009277344,1957.22351074219,1188087.1875,0,0,0,1213286.9375,0,0,119613.6640625,94666.2651062012,8727152.328125,31827.927734375,3435038.5,19965.7985305786,2784646.5625,1270891.3125,2266391.171875,18777752.984375,27221.3109741211,335.724243164062
1931,13502420.1289062,507729.625,17131.173828125,0,378569.149913788,793489.5,4222086.5307312,0,5919001.24313354,0,22182.609375,394685.546905518,416868.078155518,790.717895507812,50129.171875,0,0,0,0,50919.890625,0,0,68328.71875,37388.4351806641,3756940.42578125,18181.5625,2529609.21728516,7885.4931640625,0,185816.234375,494893.020446777,7115603.74609375,14079.720703125,2482.46752929688
1932,67306883.484375,8919680.73730469,113600.0859375,6890.23486328125,2585928.43115234,1231933.25024414,25458460.4765625,0,38316416.046875,343505.21875,78012.984375,4883266.61526489,5304791.61526489,8034.7646484375,505.764831542969,711046.375,0,0,0,719586.5625,0,0,99705.8359375,150014.609375,12214088.2382812,26603.587890625,5763520,31639.162109375,2611741,935452.579101562,1112610,22966124.4414062,13311.78125,7494.689453125
1933,26324390.2095947,3382271.75,42580.6437988281,2269.42822265625,632424.03125,150844.38671875,6209250.5,0,10419635,349288.1875,33428.0087890625,2314011.75,2696726.375,10602.2353515625,0,1604863.07521057,0,0,0,1615465.45021057,0,0,80727.359375,58357.005859375,4839076.82611084,21480.7065429688,3477771.5,12307.9133300781,2076681.50390625,302388.828125,681774.397781372,11592545.4156494,35194.6420898438,6780.68408203125
1934,57971082.3984375,7225315.5,62354.80859375,0,1992411.68656158,899910.3125,17269344.5283813,0,27449319.5899658,412328.09375,64045.40234375,3664233.87277222,4140606.62277222,33265.27734375,52003.4765625,1599311.99719238,0,0,0,1684580.62219238,0,0,104464.8828125,109842.2890625,12138636.5859375,27796.9997558594,7465652.83105469,23166.53125,712312.135253906,931885.1875,3093291.95410156,24696589.7265625,82193.921875,7286.6328125
1935,46079419.9023438,6583502.43164062,73923.4909973145,0,1440417.01321411,798730.439453125,15939318.4898682,0,24835898.9040527,163774.46875,102183.8046875,3329282.33422852,3595242.08422852,18696.85546875,0,931565.224609375,0,0,0,950261.724609375,0,0,14845.0263671875,141871.961914062,8984265.79492188,3950.10571289062,2240923.421875,29921.8256225586,2215923,1764003.98974609,1275755.06640625,16698054.2373047,24187.1020584106,2383.16918945312
1936,62752194.6953125,8445950.5,389131.982421875,32365.708984375,2347182.87402344,2897504.08398438,25082216.4101562,0,39194397.484375,343275.390625,193227.251464844,4642254.81122589,5178755.77997589,32409.9809570312,7809.818359375,1585332.15625,0,0,0,1625551.34375,0,0,102287.59375,125522.183609009,10660438.2255859,27217.64453125,2235751.5625,26473.5384902954,1023825.71875,1513785.921875,925581.1875,16753480.0400391,22283.365234375,90323.984375
