"","FIPS","POPPCT_URBAN","POPPCT_RURAL"
"697","18067",78.4645688321732,21.5354311678268
"698","18069",49.0437452860683,50.9562547139317
"699","18071",56.2676986973759,43.7323013026241
"700","18073",31.9612880100364,68.0387119899636
"701","18075",44.3466804686397,55.6533195313603
"702","18077",54.9031700999137,45.0968299000863
"703","18079",39.8036809815951,60.1963190184049
"704","18081",86.1035129677632,13.8964870322368
"705","18083",63.7851196670135,36.2148803329865
"706","18085",53.4023630393754,46.5976369606246
"707","18087",8.38450764921353,91.6154923507865
"708","18089",96.0318948397698,3.96810516023024
"709","18091",64.3724151542609,35.6275848457391
"710","18093",41.5528677331252,58.4471322668748
"711","18095",76.9113312467714,23.0886687532286
"712","18097",99.3998182407878,0.600181759212214
"713","18099",36.6538437015154,63.3461562984846
"714","18101",27.7143410102574,72.2856589897426
"715","18103",53.5132645042408,46.4867354957591
"716","18105",78.7517938162262,21.2482061837738
"717","18107",47.2458293988039,52.7541706011961
"718","18109",50.8621940952768,49.1378059047232
"719","18111",0,100
"720","18113",31.950521709862,68.049478290138
"721","18115",0,100
"722","18117",16.5423387096774,83.4576612903226
"723","18119",0,100
"724","18121",25.0245112174866,74.9754887825134
"725","18123",44.9581135587962,55.0418864412038
"726","18125",0,100
"727","18127",79.2470625460166,20.7529374539834
"728","18129",33.2381319953686,66.7618680046314
"729","18131",19.0568571854947,80.9431428145053
"730","18133",35.1974290756789,64.802570924321
"731","18135",38.1338122349165,61.8661877650835
"732","18137",16.7568880560761,83.2431119439239
"733","18139",38.8396964121435,61.1603035878565
"734","18141",90.9984228133862,9.00157718661377
"735","18143",47.2850585170175,52.7149414829825
"736","18145",47.9521109010712,52.0478890989288
"737","18147",0,100
"738","18149",17.6176004793905,82.3823995206095
"739","18151",32.7512066695919,67.2487933304081
"740","18153",21.0384167636787,78.9615832363213
"741","18155",0,100
"742","18157",85.498900335687,14.501099664313
"743","18159",38.3973393574297,61.6026606425703
"744","18161",0,100
"745","18163",90.8326516530052,9.16734834699476
"746","18165",39.6311374290649,60.3688625709351
"747","18167",76.2415621986499,23.75843780135
"748","18169",50.0152031135977,49.9847968864023
"749","18171",22.896097790315,77.103902209685
"750","18173",70.6930925296118,29.3069074703882
"751","18175",23.1547661170476,76.8452338829524
"752","18177",66.9500993949243,33.0499006050757
"753","18179",49.4391373570705,50.5608626429295
"754","18181",32.0334374873189,67.9665625126811
"755","18183",28.8357563378589,71.1642436621411
"756","19001",0,100
"757","19003",0,100
"758","19005",26.036287508723,73.9637124912771
"759","19007",41.7474974780787,58.2525025219213
"760","19009",0,100
"761","19011",19.3434575855193,80.6565424144808
"762","19013",86.5191852925471,13.4808147074529
"763","19015",49.3651638409488,50.6348361590512
"764","19017",35.5124402702257,64.4875597297743
"765","19019",31.4629258517034,68.5370741482966
"766","19021",56.0908193484699,43.9091806515301
"767","19023",0,100
"768","19025",0,100
"769","19027",47.9631053036126,52.0368946963874
"770","19029",46.3671539122958,53.6328460877042
"771","19031",16.5792745553814,83.4207254446186
"772","19033",79.4070349482458,20.5929650517542
"773","19035",38.6182902584493,61.3817097415507
"774","19037",26.4651499316665,73.5348500683335
"775","19039",51.8953262976524,48.1046737023476
"776","19041",65.7106857862843,34.2893142137157
"777","19043",3.40338683876662,96.5966131612334
"778","19045",67.7661047316557,32.2338952683443
"779","19047",48.1984089845578,51.8015910154422
"780","19049",69.4140772661979,30.5859227338021
"781","19051",0,100
"782","19053",0,100
"783","19055",28.5296104480973,71.4703895519027
"784","19057",73.264724116553,26.735275883447
"785","19059",64.9547009059819,35.0452990940181
"786","19061",72.9832466658836,27.0167533341164
"787","19063",60.104834012813,39.895165987187
"788","19065",29.4204980842912,70.5795019157088
"789","19067",47.2673741029258,52.7326258970742
"790","19069",39.7565543071161,60.2434456928839
"791","19071",0,100
"792","19073",41.8380462724936,58.1619537275064
"793","19075",0,100
"794","19077",0,100
"795","19079",49.5182798443183,50.4817201556817
"796","19081",29.9797196014461,70.0202803985539
"797","19083",28.9152503707083,71.0847496292917
"798","19085",18.8839764201501,81.11602357985
"799","19087",42.8691983122363,57.1308016877637
"800","19089",37.0060631402885,62.9939368597115
"801","19091",53.4182373917473,46.5817626082527
"802","19093",0,100
"803","19095",17.8171812901253,82.1828187098747
"804","19097",46.7301491334139,53.2698508665861
"805","19099",42.4922642636122,57.5077357363878
"806","19101",61.2717449385501,38.7282550614499
"807","19103",81.4634556317905,18.5365443682095
"808","19105",42.0438026940595,57.9561973059405
"809","19107",0,100
"810","19109",34.3563018722254,65.6436981277746
"811","19111",59.3831911215214,40.6168088784786
"812","19113",87.2520428356358,12.7479571643642
"813","19115",0,100
"814","19117",43.7514048100697,56.2485951899303
"815","19119",0,100
"816","19121",32.1640410740481,67.8359589259519
"817","19123",56.0520083999821,43.9479916000179
"818","19125",51.3104566333423,48.6895433666577
"819","19127",66.0745916158236,33.9254083841763
"820","19129",40.427651238462,59.572348761538
"821","19131",32.8043801039347,67.1956198960653
"822","19133",28.8001731039706,71.1998268960294
"823","19135",44.8306148055207,55.1693851944793
"824","19137",52.1135940409683,47.8864059590317
"825","19139",74.4484735056732,25.5515264943268
"826","19141",33.7269065147937,66.2730934852063
"827","19143",41.6279789538842,58.3720210461158
"828","19145",66.6457444137585,33.3542555862415
"829","19147",38.5097123447617,61.4902876552383
"830","19149",37.0607540222525,62.9392459777475
"831","19151",0,100
"832","19153",95.0912595207134,4.90874047928664
"833","19155",73.5803688357414,26.4196311642586
"834","19157",48.0067674738289,51.9932325261711
"835","19159",0,100
"836","19161",0,100
"837","19163",86.4892509562775,13.5107490437225
"838","19165",40.5523136352429,59.4476863647571
"839","19167",49.1751720863992,50.8248279136008
"840","19169",83.0649304237118,16.9350695762882
"841","19171",27.6017335509653,72.3982664490347
"842","19173",0,100
"843","19175",60.7707036859741,39.2292963140259
"844","19177",0,100
"845","19179",69.5326315789474,30.4673684210526
"846","19181",58.0443482963764,41.9556517036236
"847","19183",30.5381496498341,69.4618503501659
"848","19185",0,100
"849","19187",66.0879172914529,33.9120827085471
"850","19189",33.8763114301491,66.1236885698509
"851","19191",41.0191869300912,58.9808130699088
"852","19193",82.5431625102768,17.4568374897232
"853","19195",0,100
"854","19197",43.2005442588253,56.7994557411747
"855","20001",42.8464587540199,57.1535412459801
"856","20003",41.1750185139472,58.8249814860528
"857","20005",65.8473174190499,34.1526825809501
"858","20007",0,100
"859","20009",68.2445616824456,31.7554383175544
"860","20011",52.033216898438,47.966783101562
"861","20013",31.5604967948718,68.4395032051282
"862","20015",59.5264116575592,40.4735883424408
"863","20017",0,100
"864","20019",0,100
"865","20021",50.9373698097486,49.0626301902514
"866","20023",0,100
"867","20025",0,100
"868","20027",50.4628002343292,49.5371997656708
"869","20029",56.015944613448,43.984055386552
"870","20031",29.1012672945006,70.8987327054994
"871","20033",0,100
"872","20035",69.0011291344221,30.9988708655779
"873","20037",65.0712935043696,34.9287064956304
"874","20039",0,100
"875","20041",35.7092234484155,64.2907765515845
"876","20043",29.80490874764,70.19509125236
"877","20045",88.9872412610759,11.0127587389241
"878","20047",0,100
"879","20049",0,100
"880","20051",74.441164065795,25.558835934205
"881","20053",45.8981068185316,54.1018931814684
"882","20055",81.4172286273657,18.5827713726343
"883","20057",80.7019617111794,19.2980382888206
"884","20059",47.8993536472761,52.1006463527239
"885","20061",88.3272219312031,11.6727780687969
"886","20063",0,100
"887","20065",0,100
"888","20067",80.2018137693192,19.7981862306808
"889","20069",0,100
"890","20071",0,100
"891","20073",38.7352369561967,61.2647630438033
"892","20075",0,100
"893","20077",0,100
"894","20079",69.080844193288,30.919155806712
"895","20081",0,100
"896","20083",0,100
"897","20085",24.1048878324172,75.8951121675828
"898","20087",1.1816375614347,98.8183624385653
"899","20089",0,100
"900","20091",96.1663349743375,3.83366502566251
"901","20093",0,100
"902","20095",37.8976838890303,62.1023161109697
"903","20097",0,100
"904","20099",47.6604803998704,52.3395196001296
"905","20101",0,100
"906","20103",70.9368071680638,29.0631928319362
"907","20105",0,100
"908","20107",0,100
"909","20109",0,100
"910","20111",73.7013950727219,26.2986049272781
"911","20113",56.5044551062372,43.4955448937628
"912","20115",22.2353870458136,77.7646129541864
"913","20117",29.0303449639221,70.9696550360779
"914","20119",0,100
"915","20121",49.0499283252509,50.9500716747491
"916","20123",51.7024949003609,48.2975050996391
"917","20125",56.5757943108455,43.4242056891545
"918","20127",0,100
"919","20129",0,100
"920","20131",24.7592847317744,75.2407152682256
"921","20133",54.8631298449612,45.1368701550388
"922","20135",0,100
"923","20137",51.0139305237172,48.9860694762828
"924","20139",16.4651733660632,83.5348266339368
"925","20141",0,100
"926","20143",0,100
"927","20145",68.3206654237774,31.6793345762226
"928","20147",46.2424672102091,53.7575327897909
"929","20149",41.0849842621737,58.9150157378263
"930","20151",67.7920463960232,32.2079536039768
"931","20153",0,100
"932","20155",68.7014617662104,31.2985382337896
"933","20157",0,100
"934","20159",36.2193791530298,63.7806208469702
"935","20161",86.1548196582999,13.8451803417001
"936","20163",0,100
"937","20165",0,100
"938","20167",58.9383070301291,41.0616929698709
"939","20169",85.4098478581448,14.5901521418552
"940","20171",73.885737439222,26.114262560778
"941","20173",92.3413562348881,7.65864376511192
"942","20175",88.5718020216103,11.4281979783897
"943","20177",84.1755931974777,15.8244068025223
"944","20179",0,100
"945","20181",75.757071547421,24.242928452579
"946","20183",0,100
"947","20185",0,100
"948","20187",0,100
"949","20189",68.7631027253669,31.2368972746331
"950","20191",37.1456986573844,62.8543013426156
"951","20193",69.1518987341772,30.8481012658228
"952","20195",0,100
"953","20197",0,100
"954","20199",0,100
"955","20201",0,100
"956","20203",0,100
"957","20205",27.3142735678606,72.6857264321394
"958","20207",0,100
"959","20209",93.9373353226882,6.06266467731183
"960","21001",24.5443825042882,75.4556174957118
"961","21003",21.3018641010223,78.6981358989778
"962","21005",58.3026002520891,41.6973997479109
"963","21007",0,100
"964","21009",36.7249187869016,63.2750812130984
"965","21011",0,100
"966","21013",37.5204768045729,62.4795231954271
"967","21015",86.7276598968109,13.2723401031891
"968","21017",55.2514385789342,44.7485614210658
"969","21019",74.6820879253966,25.3179120746034
"970","21021",65.1800787844682,34.8199212155318
"971","21023",0,100
"972","21025",18.4969015708315,81.5030984291685
"973","21027",0,100
"974","21029",69.5865121974192,30.4134878025808
"975","21031",0,100
"976","21033",45.3635243376463,54.6364756623537
"977","21035",51.2812239520314,48.7187760479686
"978","21037",84.7037725823592,15.2962274176408
"979","21039",0,100
"980","21041",47.7754139302562,52.2245860697438
"981","21043",20.6204906204906,79.3795093795094
"982","21045",0,100
"983","21047",71.4447975120005,28.5552024879995
"984","21049",72.5325021761716,27.4674978238284
"985","21051",21.4312011044639,78.5687988955361
"986","21053",0,100
"987","21055",29.1787439613527,70.8212560386473
"988","21057",0,100
"989","21059",72.9835706008939,27.0164293991061
"990","21061",0,100
"991","21063",0,100
"992","21065",23.8754089422028,76.1245910577972
"993","21067",96.933093984848,3.06690601515198
"994","21069",19.4800669082799,80.5199330917201
"995","21071",16.1288687232263,83.8711312767737
"996","21073",72.4459774779345,27.5540225220655
"997","21075",35.5643622486423,64.4356377513577
"998","21077",0,100
"999","21079",22.1085619678335,77.8914380321665
"1000","21081",35.0093260887195,64.9906739112805
"1001","21083",30.5918482799494,69.4081517200507
"1002","21085",26.4196380020197,73.5803619979803
"1003","21087",0,100
"1004","21089",60.7125440260092,39.2874559739908
"1005","21091",10.6946876824285,89.3053123175715
"1006","21093",65.7874041859716,34.2125958140284
"1007","21095",45.8432953070565,54.1567046929435
"1008","21097",34.0708903746153,65.9291096253847
"1009","21099",12.8138908731249,87.1861091268751
"1010","21101",61.8010810810811,38.1989189189189
"1011","21103",0,100
"1012","21105",0,100
"1013","21107",52.8751065643649,47.1248934356351
"1014","21109",0,100
"1015","21111",98.6268985394605,1.37310146053953
"1016","21113",74.1015930514963,25.8984069485037
"1017","21115",26.9823599931495,73.0176400068505
"1018","21117",93.0240420736288,6.97595792637115
"1019","21119",0,100
"1020","21121",37.0761848006775,62.9238151993225
"1021","21123",24.0470654548017,75.9529345451983
"1022","21125",43.1579126238339,56.8420873761661
"1023","21127",22.8940731399748,77.1059268600252
"1024","21129",0,100
"1025","21131",0,100
"1026","21133",0,100
"1027","21135",0,100
"1028","21137",18.3412820305553,81.6587179694447
"1029","21139",4.6223342788108,95.3776657211892
"1030","21141",25.0195640022359,74.9804359977641
"1031","21143",0,100
"1032","21145",72.1757035003432,27.8242964996568
"1033","21147",0,100
"1034","21149",0,100
"1035","21151",61.482705388586,38.517294611414
"1036","21153",0,100
"1037","21155",28.4863773965691,71.5136226034309
"1038","21157",14.1408038667006,85.8591961332994
"1039","21159",0,100
"1040","21161",44.6026300743282,55.3973699256718
"1041","21163",14.1004125585623,85.8995874414377
"1042","21165",0,100
"1043","21167",40.8560311284047,59.1439688715953
"1044","21169",0,100
"1045","21171",0,100
"1046","21173",40.8883354088833,59.1116645911166
"1047","21175",0,100
"1048","21177",31.5660814629036,68.4339185370964
"1049","21179",43.05545963119,56.94454036881
"1050","21181",0,100
"1051","21183",26.5120375807399,73.4879624192601
"1052","21185",79.6720604814643,20.3279395185357
"1053","21187",0,100
"1054","21189",0,100
"1055","21191",0,100
"1056","21193",25.9264419058233,74.0735580941766
"1057","21195",12.2016486220472,87.7983513779528
"1058","21197",32.8946325220011,67.1053674779989
"1059","21199",46.0523603380746,53.9476396619254
"1060","21201",0,100
"1061","21203",16.281660412758,83.718339587242
"1062","21205",31.2090172716753,68.7909827283247
"1063","21207",0,100
"1064","21209",67.5365145316177,32.4634854683823
"1065","21211",52.992346817512,47.007653182488
"1066","21213",54.7815547988688,45.2184452011312
"1067","21215",0,100
"1068","21217",47.8092362924282,52.1907637075718
"1069","21219",0,100
"1070","21221",20.643001604017,79.356998395983
"1071","21223",5.30139629923941,94.6986037007606
"1072","21225",34.7171320050643,65.2828679949357
"1073","21227",68.8150309336333,31.1849690663667
"1074","21229",0,100
"1075","21231",32.2682938548023,67.7317061451977
"1076","21233",0,100
"1077","21235",34.8430002525465,65.1569997474535
"1078","21237",0,100
"1079","21239",63.8437788203216,36.1562211796784
"1080","22001",48.3010376701795,51.6989623298205
"1081","22003",30.5775500698649,69.4224499301351
"1082","22005",86.7835657324068,13.2164342675932
"1083","22007",55.0061910251484,44.9938089748516
"1084","22009",36.2180020440663,63.7819979559337
"1085","22011",33.5053570426881,66.4946429573119
"1086","22013",20.1630321187208,79.8369678812792
"1087","22015",75.6580240897939,24.3419759102061
"1088","22017",85.5649118128086,14.4350881871914
"1089","22019",79.4997094953519,20.5002905046481
"1090","22021",0,100
"1091","22023",0,100
"1092","22025",0,100
"1093","22027",17.6446641465542,82.3553358534458
"1094","22029",66.5450004802613,33.4549995197387
"1095","22031",22.7378451380552,77.2621548619448
"1096","22033",93.1240358860534,6.87596411394663
"1097","22035",65.4208016496971,34.5791983503029
"1098","22037",0,100
"1099","22039",38.9065442561205,61.0934557438795
"1100","22041",25.8149949439014,74.1850050560986
"1101","22043",14.406741673764,85.593258326236
"1102","22045",71.8637356635718,28.1362643364282
"1103","22047",40.7853356096684,59.2146643903316
"1104","22049",34.4660194174757,65.5339805825243
"1105","22051",98.8574784072204,1.1425215927796
"1106","22053",49.3005000949547,50.6994999050453
"1107","22055",91.6814846239248,8.31851537607524
"1108","22057",75.7833426773812,24.2166573226188
"1109","22059",26.8099395567495,73.1900604432505
"1110","22061",59.3217074997325,40.6782925002675
"1111","22063",58.8833518191617,41.1166481808383
"1112","22065",77.557264533201,22.442735466799
"1113","22067",49.9624718538904,50.0375281461096
"1114","22069",49.94945154931,50.05054845069
"1115","22071",99.4081360211035,0.591863978896486
"1116","22073",75.8086130627114,24.1913869372886
"1117","22075",80.4617654717472,19.5382345282528
"1118","22077",42.1892816419612,57.8107183580388
"1119","22079",60.47274965239,39.52725034761
"1120","22081",0,100
"1121","22083",33.9541616405308,66.0458383594692
"1122","22085",11.802088061734,88.197911938266
"1123","22087",95.7461626319748,4.25383736802518
"1124","22089",88.5107995452823,11.4892004547177
"1125","22091",0,100
"1126","22093",72.2966247398426,27.7033752601575
"1127","22095",86.5538716139709,13.4461283860291
"1128","22097",51.8276887652307,48.1723112347693
"1129","22099",50.4294478527607,49.5705521472393
"1130","22101",86.9606587374199,13.0393412625801
"1131","22103",76.7818944125952,23.2181055874048
"1132","22105",59.0708275184356,40.9291724815644
"1133","22107",0,100
"1134","22109",79.3715358483819,20.6284641516181
"1135","22111",17.0899168170415,82.9100831829585
"1136","22113",45.3783685925619,54.6216314074381
"1137","22115",50.1031833989376,49.8968166010624
"1138","22117",33.3255597014925,66.6744402985075
"1139","22119",46.9580411095202,53.0419588904798
"1140","22121",69.5392634941987,30.4607365058012
"1141","22123",0,100
"1142","22125",0,100
"1143","22127",35.1074250636714,64.8925749363286
"1144","23001",56.6331173051568,43.3668826948432
"1145","23003",19.7342423820788,80.2657576179213
"1146","23005",63.9015315577583,36.0984684422417
"1147","23007",17.0014300572023,82.9985699427977
"1148","23009",9.88643463559852,90.1135653644015
"1149","23011",37.1695688123716,62.8304311876284
"1150","23013",32.0691564324542,67.9308435675458
"1151","23015",0,100
"1152","23017",16.8882817768402,83.1117182231598
"1153","23019",42.3497463017223,57.6502536982777
"1154","23021",0,100
"1155","23023",38.3248802878758,61.6751197121242
"1156","23025",19.5240101095198,80.4759898904802
"1157","23027",8.65776311040066,91.3422368895993
"1158","23029",7.62113464816167,92.3788653518383
"1159","23031",43.1565811566928,56.8434188433072
"1160","24001",72.7476127691877,27.2523872308123
"1161","24003",94.695865014061,5.30413498593896
"1162","24005",93.4661981121177,6.5338018878823
"1163","24009",61.2901044660063,38.7098955339937
"1164","24011",24.0004838807234,75.9995161192766
"1165","24013",60.4939748943961,39.5060251056039
"1166","24015",57.8974957471219,42.1025042528781
"1167","24017",70.4962777463136,29.5037222536864
"1168","24019",43.7795082469802,56.2204917530198
"1169","24021",74.7922959916019,25.2077040083981
"1170","24023",16.1012725520816,83.8987274479184
"1171","24025",82.2428990385008,17.7571009614992
"1172","24027",90.7483846247627,9.2516153752373
"1173","24029",27.4149626182106,72.5850373817894
"1174","24031",97.6162226519047,2.38377734809529
"1175","24033",98.0332862338144,1.96671376618563
"1176","24035",45.5123645340809,54.4876354659191
"1177","24037",49.5820296525948,50.4179703474052
"1178","24039",54.2085379675104,45.7914620324896
"1179","24041",45.3443438674501,54.6556561325499
"1180","24043",70.5100725768161,29.4899274231839
"1181","24045",74.1940384673817,25.8059615326183
"1182","24047",64.4731216231974,35.5268783768026
"1183","24510",100,0
"1184","25001",92.5169532350107,7.48304676498925
"1185","25003",68.4062521433634,31.5937478566366
"1186","25005",90.16569849622,9.83430150377997
"1187","25007",60.9736921681282,39.0263078318718
"1188","25009",95.755955320463,4.24404467953695
"1189","25011",45.5682900857479,54.4317099142521
"1190","25013",91.429157047617,8.57084295238301
"1191","25015",72.5563006072875,27.4436993927125
"1192","25017",96.9722936493944,3.02770635060559
"1193","25019",81.104994101455,18.895005898545
"1194","25021",98.759633301036,1.240366698964
"1195","25023",89.6922526716493,10.3077473283507
"1196","25025",99.9259026374506,0.0740973625493925
"1197","25027",81.6097135815827,18.3902864184173
"1198","26001",1.07841345275087,98.9215865472491
"1199","26003",30.9551088428289,69.0448911571711
"1200","26005",35.5324572741634,64.4675427258366
"1201","26007",48.1721737955267,51.8278262044733
"1202","26009",0,100
"1203","26011",0,100
"1204","26013",0,100
"1205","26015",22.8719179355449,77.1280820644551
"1206","26017",69.6885061844095,30.3114938155905
"1207","26019",0,100
"1208","26021",67.1430302334628,32.8569697665372
"1209","26023",37.296676096181,62.703323903819
"1210","26025",69.0229606451897,30.9770393548103
"1211","26027",28.8183886944715,71.1816113055285
"1212","26029",29.5965162434005,70.4034837565995
"1213","26031",17.2721015601101,82.7278984398899
"1214","26033",51.0617860851506,48.9382139148494
"1215","26035",29.3571751923947,70.6428248076053
"1216","26037",47.073571940251,52.926428059749
"1217","26039",27.4122495381555,72.5877504618445
"1218","26041",56.2464593056192,43.7535406943807
"1219","26043",67.2347905839193,32.7652094160807
"1220","26045",62.0282296606316,37.9717703393684
"1221","26047",25.1116412797455,74.8883587202545
"1222","26049",83.2447920336316,16.7552079663684
"1223","26051",11.4198972442784,88.5801027557216
"1224","26053",31.8317404273452,68.1682595726548
"1225","26055",51.9761800749546,48.0238199250454
"1226","26057",39.8436764290423,60.1563235709577
"1227","26059",30.8730294722413,69.1269705277587
"1228","26061",62.1846674675112,37.8153325324888
"1229","26063",10.5380759707712,89.4619240292288
"1230","26065",86.7936417522562,13.2063582477438
"1231","26067",39.461700962366,60.538299037634
"1232","26069",41.0939853980763,58.9060146019238
"1233","26071",27.1473301176271,72.8526698823729
"1234","26073",53.4112727738192,46.5887272261808
"1235","26075",58.1767011132744,41.8232988867256
"1236","26077",82.4528324498364,17.5471675501636
"1237","26079",15.5541304728036,84.4458695271964
"1238","26081",84.3246678680832,15.6753321319169
"1239","26083",0,100
"1240","26085",0,100
"1241","26087",22.6519774906872,77.3480225093128
"1242","26089",8.73871383821633,91.2612861617837
"1243","26091",48.1780322748568,51.8219677251432
"1244","26093",63.0949289096907,36.9050710903093
"1245","26095",48.6351983109637,51.3648016890363
"1246","26097",22.7751282282012,77.2248717717988
"1247","26099",97.1946947482574,2.80530525174261
"1248","26101",38.8387983665548,61.1612016334452
"1249","26103",58.5103686807699,41.4896313192301
"1250","26105",37.3105730708936,62.6894269291064
"1251","26107",33.2749193887565,66.7250806112435
"1252","26109",35.6652378376129,64.3347621623871
"1253","26111",57.2193856198209,42.7806143801791
"1254","26113",0,100
"1255","26115",62.4440044467541,37.5559955532459
"1256","26117",15.381579362824,84.618420637176
"1257","26119",0,100
"1258","26121",76.6853671568286,23.3146328431714
"1259","26123",16.15971935617,83.84028064383
"1260","26125",95.2133384122253,4.78666158777473
"1261","26127",10.1091456529921,89.8908543470079
"1262","26129",0,100
"1263","26131",0,100
"1264","26133",0,100
"1265","26135",0,100
"1266","26137",34.3403410031452,65.6596589968548
"1267","26139",79.6843074893575,20.3156925106425
"1268","26141",19.1387559808612,80.8612440191388
"1269","26143",33.9482187410528,66.0517812589472
"1270","26145",68.8817948833236,31.1182051166764
"1271","26147",61.3542688910697,38.6457311089303
"1272","26149",45.5730483726242,54.4269516273758
"1273","26151",9.80192048986408,90.1980795101359
"1274","26153",41.0371243370654,58.9628756629346
"1275","26155",45.0246291473219,54.9753708526781
"1276","26157",15.8391501731594,84.1608498268406
"1277","26159",29.1405491882819,70.8594508117181
"1278","26161",83.5535150279445,16.4464849720555
"1279","26163",99.3043990280042,0.695600971995799
"1280","26165",35.7110126775622,64.2889873224378
"1281","27001",0,100
"1282","27003",86.4993773500502,13.5006226499498
"1283","27005",24.5292887029289,75.4707112970711
"1284","27007",32.9103100670537,67.0896899329463
"1285","27009",59.9880367220618,40.0119632779382
"1286","27011",0,100
"1287","27013",73.1070251355193,26.8929748644806
"1288","27015",65.0600548410767,34.9399451589233
"1289","27017",44.834115186797,55.165884813203
"1290","27019",81.1724259133147,18.8275740866853
"1291","27021",0,100
"1292","27023",49.6583875894221,50.3416124105779
"1293","27025",44.4114535973426,55.5885464026574
"1294","27027",72.0808827268259,27.9191172731741
"1295","27029",0,100
"1296","27031",0,100
"1297","27033",37.7256781038761,62.2743218961239
"1298","27035",37.264,62.736
"1299","27037",95.0691503241735,4.93084967582649
"1300","27039",48.2351769801364,51.7648230198636
"1301","27041",47.1632091977006,52.8367908022994
"1302","27043",22.3802652374081,77.6197347625919
"1303","27045",6.71906450685325,93.2809354931467
"1304","27047",57.1684530475124,42.8315469524876
"1305","27049",52.9567156745989,47.0432843254011
"1306","27051",0,100
"1307","27053",97.7750395904289,2.22496040957112
"1308","27055",42.6078730225469,57.3921269774531
"1309","27057",16.634031721167,83.365968278833
"1310","27059",37.7353501163529,62.2646498836471
"1311","27061",20.6067734919437,79.3932265080563
"1312","27063",30.8688875901033,69.1311124098967
"1313","27065",22.5999137877948,77.4000862122052
"1314","27067",55.4747981723052,44.5252018276948
"1315","27069",0,100
"1316","27071",53.0012771392082,46.9987228607918
"1317","27073",0,100
"1318","27075",33.02043070127,66.97956929873
"1319","27077",0,100
"1320","27079",37.840667075768,62.159332924232
"1321","27081",0,100
"1322","27083",52.0710059171598,47.9289940828402
"1323","27085",53.4446536247306,46.5553463752694
"1324","27087",0,100
"1325","27089",0,100
"1326","27091",45.9596928982726,54.0403071017274
"1327","27093",34.480686695279,65.519313304721
"1328","27095",29.1757673295781,70.8242326704219
"1329","27097",27.1823603831556,72.8176396168444
"1330","27099",64.0987666930521,35.9012333069479
"1331","27101",0,100
"1332","27103",74.4278424542427,25.5721575457573
"1333","27105",59.0139395640378,40.9860604359622
"1334","27107",0,100
"1335","27109",83.4070489712162,16.5929510287838
"1336","27111",26.4104846168612,73.5895153831387
"1337","27113",63.7688442211055,36.2311557788945
"1338","27115",10.6991596638655,89.3008403361345
"1339","27117",42.7052938724469,57.2947061275532
"1340","27119",51.5253164556962,48.4746835443038
"1341","27121",0,100
"1342","27123",99.8128342245989,0.18716577540107
"1343","27125",0,100
"1344","27127",30.8736534030762,69.1263465969239
"1345","27129",0,100
"1346","27131",74.0653549936079,25.9346450063921
"1347","27133",47.6927841436977,52.3072158563023
"1348","27135",17.6786742593896,82.3213257406104
"1349","27137",62.8854394534176,37.1145605465824
"1350","27139",82.7604519426144,17.2395480573856
"1351","27141",55.8074102532232,44.1925897467768
"1352","27143",0,100
"1353","27145",63.0667410151219,36.9332589848781
"1354","27147",69.4280402449694,30.5719597550306
"1355","27149",52.6732469668929,47.3267530331071
"1356","27151",32.6178063988552,67.3821936011448
"1357","27153",21.6107652138984,78.3892347861016
"1358","27155",0,100
"1359","27157",35.4585716921941,64.5414283078059
"1360","27159",33.0130752004623,66.9869247995377
"1361","27161",49.8380016722408,50.1619983277592
"1362","27163",85.5317969563611,14.4682030436389
"1363","27165",40.8973329765409,59.1026670234591
"1364","27167",49.8631386861314,50.1368613138686
"1365","27169",65.4651095003984,34.5348904996016
"1366","27171",67.4923817161187,32.5076182838813
"1367","27173",19.1799195248132,80.8200804751868
"1368","28001",62.7736322259033,37.2263677740967
"1369","28003",33.6481636397981,66.3518363602019
"1370","28005",0,100
"1371","28007",35.6931097934983,64.3068902065017
"1372","28009",0,100
"1373","28011",46.0448089032069,53.9551910967931
"1374","28013",0,100
"1375","28015",0,100
"1376","28017",14.7021619135235,85.2978380864765
"1377","28019",0,100
"1378","28021",0,100
"1379","28023",0,100
"1380","28025",44.4557526412717,55.5442473587283
"1381","28027",68.001223662575,31.998776337425
"1382","28029",34.422221467622,65.577778532378
"1383","28031",0,100
"1384","28033",79.5711060948081,20.4288939051919
"1385","28035",70.3645875036699,29.6354124963301
"1386","28037",0,100
"1387","28039",11.6750819381699,88.3249180618301
"1388","28041",0,100
"1389","28043",47.8453391764813,52.1546608235187
"1390","28045",57.4404152154613,42.5595847845387
"1391","28047",77.1550733545336,22.8449266454664
"1392","28049",84.7234849256987,15.2765150743013
"1393","28051",13.1524117095531,86.8475882904469
"1394","28053",50.1546666666667,49.8453333333333
"1395","28055",0,100
"1396","28057",13.7472757574463,86.2527242425537
"1397","28059",72.7396397170433,27.2603602829567
"1398","28061",0,100
"1399","28063",0,100
"1400","28065",0,100
"1401","28067",38.5634804681159,61.4365195318841
"1402","28069",0,100
"1403","28071",54.4191252560664,45.5808747439336
"1404","28073",49.6442559919508,50.3557440080492
"1405","28075",51.7449321588318,48.2550678411682
"1406","28077",0,100
"1407","28079",18.8111741230834,81.1888258769166
"1408","28081",54.6351465444458,45.3648534555542
"1409","28083",82.3189033635548,17.6810966364452
"1410","28085",30.499870945539,69.500129054461
