"","FIPS","YEAR","RDEATH"
"25840","21033","2019",12.881435809
"25841","21035","2019",10.440582313
"25842","21037","2019",9.4841965699
"25843","21039","2019",10.106326982
"25844","21041","2019",11.713442346
"25845","21043","2019",12.482121961
"25846","21045","2019",12.591553686
"25847","21047","2019",8.8827183668
"25848","21049","2019",11.429675745
"25849","21051","2019",12.253369677
"25850","21053","2019",10.702012764
"25851","21055","2019",12.202011072
"25852","21057","2019",15.63087097
"25853","21059","2019",10.316511359
"25854","21061","2019",11.967703594
"25855","21063","2019",9.3233883857
"25856","21065","2019",13.23612684
"25857","21067","2019",7.4506876009
"25858","21069","2019",11.078235739
"25859","21071","2019",14.604462475
"25860","21073","2019",10.5902232
"25861","21075","2019",14.956377233
"25862","21077","2019",9.5265097817
"25863","21079","2019",10.51584482
"25864","21081","2019",9.973271632
"25865","21083","2019",11.26231816
"25866","21085","2019",11.987860395
"25867","21087","2019",12.489174529
"25868","21089","2019",13.374982252
"25869","21091","2019",8.8201603666
"25870","21093","2019",8.7869569737
"25871","21095","2019",15.290812133
"25872","21097","2019",11.575426114
"25873","21099","2019",10.069325461
"25874","21101","2019",11.463592072
"25875","21103","2019",10.314723336
"25876","21105","2019",14.300306435
"25877","21107","2019",12.150261955
"25878","21109","2019",12.569205447
"25879","21111","2019",10.090835765
"25880","21113","2019",7.9724117473
"25881","21115","2019",13.997622199
"25882","21117","2019",9.0071709322
"25883","21119","2019",13.720634496
"25884","21121","2019",13.419809432
"25885","21123","2019",10.941910304
"25886","21125","2019",11.080651667
"25887","21127","2019",14.563106796
"25888","21129","2019",13.559322034
"25889","21131","2019",16.277211903
"25890","21133","2019",14.296914634
"25891","21135","2019",12.357307011
"25892","21137","2019",11.716604626
"25893","21139","2019",13.233539429
"25894","21141","2019",11.352500693
"25895","21143","2019",14.895305537
"25896","21145","2019",12.591317652
"25897","21147","2019",11.123663857
"25898","21149","2019",12.239371784
"25899","21151","2019",8.2876808541
"25900","21153","2019",14.049991831
"25901","21155","2019",10.207518329
"25902","21157","2019",13.964238708
"25903","21159","2019",13.143872114
"25904","21161","2019",11.127379209
"25905","21163","2019",8.8469271789
"25906","21165","2019",14.080148538
"25907","21167","2019",13.65876017
"25908","21169","2019",12.710391738
"25909","21171","2019",13.282199981
"25910","21173","2019",10.343724452
"25911","21175","2019",11.843634047
"25912","21177","2019",12.826982241
"25913","21179","2019",9.1041435804
"25914","21181","2019",13.274336283
"25915","21183","2019",11.278039036
"25916","21185","2019",6.2110403493
"25917","21187","2019",10.008263704
"25918","21189","2019",14.62481719
"25919","21191","2019",11.24134622
"25920","21193","2019",15.741061463
"25921","21195","2019",13.886979238
"25922","21197","2019",12.454508694
"25923","21199","2019",12.210276082
"25924","21201","2019",10.382255781
"25925","21203","2019",14.499671818
"25926","21205","2019",8.7821416171
"25927","21207","2019",12.5444516
"25928","21209","2019",7.7364302659
"25929","21211","2019",8.0137614206
"25930","21213","2019",9.7363083164
"25931","21215","2019",7.661836756
"25932","21217","2019",11.777782111
"25933","21219","2019",10.243902439
"25934","21221","2019",11.122863284
"25935","21223","2019",11.09864809
"25936","21225","2019",11.09108554
"25937","21227","2019",7.5859296177
"25938","21229","2019",10.946181275
"25939","21231","2019",10.205333268
"25940","21233","2019",10.926018543
"25941","21235","2019",13.072617978
"25942","21237","2019",14.070771803
"25943","21239","2019",8.7177078441
"25944","22001","2019",11.105835392
"25945","22003","2019",9.4542329179
"25946","22005","2019",7.372883378
"25947","22007","2019",10.550147159
"25948","22009","2019",11.223400293
"25949","22011","2019",11.006331312
"25950","22013","2019",15.573277159
"25951","22015","2019",8.8089080969
"25952","22017","2019",11.340746154
"25953","22019","2019",10.083297878
"25954","22021","2019",12.071220199
"25955","22023","2019",9.438009438
"25956","22025","2019",12.041884817
"25957","22027","2019",12.672263583
"25958","22029","2019",12.305315999
"25959","22031","2019",10.639654576
"25960","22033","2019",8.8468989941
"25961","22035","2019",9.5272464814
"25962","22037","2019",12.128783738
"25963","22039","2019",11.690660926
"25964","22041","2019",13.788297369
"25965","22043","2019",8.5666480759
"25966","22045","2019",11.042029346
"25967","22047","2019",9.6006379977
"25968","22049","2019",13.899418752
"25969","22051","2019",10.030275504
"25970","22053","2019",13.035529767
"25971","22055","2019",8.2009751735
"25972","22057","2019",9.2742657021
"25973","22059","2019",11.61346625
"25974","22061","2019",8.8861423061
"25975","22063","2019",8.3516844348
"25976","22065","2019",13.545852711
"25977","22067","2019",13.785409777
"25978","22069","2019",10.368093365
"25979","22071","2019",9.3196167692
"25980","22073","2019",10.706512912
"25981","22075","2019",8.3723326607
"25982","22077","2019",11.60310945
"25983","22079","2019",11.024179341
"25984","22081","2019",14.969354078
"25985","22083","2019",12.145247243
"25986","22085","2019",9.7938683687
"25987","22087","2019",8.465923594
"25988","22089","2019",8.4250295159
"25989","22091","2019",10.335154289
"25990","22093","2019",10.698984543
"25991","22095","2019",9.7957094327
"25992","22097","2019",12.33429954
"25993","22099","2019",10.038039872
"25994","22101","2019",11.231084092
"25995","22103","2019",9.3470201792
"25996","22105","2019",10.298032354
"25997","22107","2019",12.721490232
"25998","22109","2019",10.152330073
"25999","22111","2019",11.228608149
"26000","22113","2019",10.084005461
"26001","22115","2019",7.6625143934
"26002","22117","2019",13.687999828
"26003","22119","2019",13.76860447
"26004","22121","2019",8.2474226804
"26005","22123","2019",13.665336818
"26006","22125","2019",7.7269800386
"26007","22127","2019",15.334141645
"26008","23001","2019",10.028169535
"26009","23003","2019",12.874610227
"26010","23005","2019",9.2003071299
"26011","23007","2019",11.345110956
"26012","23009","2019",12.121654013
"26013","23011","2019",11.377309225
"26014","23013","2019",11.372642756
"26015","23015","2019",12.312951777
"26016","23017","2019",12.045381884
"26017","23019","2019",10.488049611
"26018","23021","2019",13.480063225
"26019","23023","2019",11.237525508
"26020","23025","2019",10.75535044
"26021","23027","2019",11.238220027
"26022","23029","2019",13.205741627
"26023","23031","2019",10.074726125
"26024","24001","2019",12.365853831
"26025","24003","2019",8.072694082
"26026","24005","2019",10.392519706
"26027","24009","2019",7.8227422937
"26028","24011","2019",10.462885238
"26029","24013","2019",9.5927107278
"26030","24015","2019",9.7713370868
"26031","24017","2019",7.1689665048
"26032","24019","2019",12.365195887
"26033","24021","2019",7.2265738887
"26034","24023","2019",11.866476344
"26035","24025","2019",8.8352577834
"26036","24027","2019",5.6917127737
"26037","24029","2019",14.618077002
"26038","24031","2019",6.0443052145
"26039","24033","2019",7.5340334457
"26040","24035","2019",8.4950611266
"26041","24037","2019",7.7266498696
"26042","24039","2019",10.776619421
"26043","24041","2019",12.874553902
"26044","24043","2019",10.73233788
"26045","24045","2019",10.316811273
"26046","24047","2019",12.970566791
"26047","24510","2019",11.493954929
"26048","25001","2019",13.680031703
"26049","25003","2019",11.640654587
"26050","25005","2019",9.5403472389
"26051","25007","2019",8.4244539973
"26052","25009","2019",8.8079192654
"26053","25011","2019",9.9864337919
"26054","25013","2019",9.7051649621
"26055","25015","2019",8.1125822672
"26056","25017","2019",7.397748379
"26057","25019","2019",5.0449174669
"26058","25021","2019",8.3446512601
"26059","25023","2019",9.1513855009
"26060","25025","2019",6.483914044
"26061","25027","2019",8.8511251594
"26062","26001","2019",16.084758006
"26063","26003","2019",11.960934928
"26064","26005","2019",7.8638407849
"26065","26007","2019",12.044586099
"26066","26009","2019",11.833558428
"26067","26011","2019",13.783413067
"26068","26013","2019",14.153511159
"26069","26015","2019",9.4640050171
"26070","26017","2019",11.246059528
"26071","26019","2019",11.990880176
"26072","26021","2019",10.989905303
"26073","26023","2019",9.6230033416
"26074","26025","2019",10.402374277
"26075","26027","2019",10.221037174
"26076","26029","2019",11.159946493
"26077","26031","2019",14.572666404
"26078","26033","2019",9.9986632803
"26079","26035","2019",12.969117289
"26080","26037","2019",7.4804488269
"26081","26039","2019",12.099949882
"26082","26041","2019",12.118335265
"26083","26043","2019",12.052953962
"26084","26045","2019",9.1190937276
"26085","26047","2019",9.3037214886
"26086","26049","2019",11.217216963
"26087","26051","2019",14.731659281
"26088","26053","2019",14.437454883
"26089","26055","2019",9.3417664235
"26090","26057","2019",10.404240404
"26091","26059","2019",10.513980308
"26092","26061","2019",9.7170061569
"26093","26063","2019",14.310522254
"26094","26065","2019",7.6915437538
"26095","26067","2019",8.5289169051
"26096","26069","2019",15.329484372
"26097","26071","2019",16.057735679
"26098","26073","2019",6.5557416183
"26099","26075","2019",10.237293267
"26100","26077","2019",8.3398458884
"26101","26079","2019",9.65294052
"26102","26081","2019",7.3509602726
"26103","26083","2019",10.936757014
"26104","26085","2019",13.654178431
"26105","26087","2019",10.163620619
"26106","26089","2019",10.212765957
"26107","26091","2019",10.244567429
"26108","26093","2019",8.3875934601
"26109","26095","2019",13.220770946
"26110","26097","2019",12.789620019
"26111","26099","2019",9.7872240545
"26112","26101","2019",12.568094179
"26113","26103","2019",10.204388338
"26114","26105","2019",10.510407364
"26115","26107","2019",8.2207868467
"26116","26109","2019",10.195374888
"26117","26111","2019",8.9314156234
"26118","26113","2019",10.589364307
"26119","26115","2019",9.8512009685
"26120","26117","2019",9.5913130555
"26121","26119","2019",17.846583884
"26122","26121","2019",10.196880446
"26123","26123","2019",10.87723244
"26124","26125","2019",8.732526793
"26125","26127","2019",10.071291162
"26126","26129","2019",13.419613649
"26127","26131","2019",18.401180453
"26128","26133","2019",10.718022077
"26129","26135","2019",13.847555421
"26130","26137","2019",11.600316372
"26131","26139","2019",6.7670956849
"26132","26141","2019",14.313958086
"26133","26143","2019",15.722021283
"26134","26145","2019",11.213384732
"26135","26147","2019",10.944213428
"26136","26149","2019",9.5506908661
"26137","26151","2019",11.922974187
"26138","26153","2019",13.384558186
"26139","26155","2019",10.773916554
"26140","26157","2019",12.395354602
"26141","26159","2019",10.611413223
"26142","26161","2019",6.6423908266
"26143","26163","2019",10.494332433
"26144","26165","2019",10.167419533
"26145","27001","2019",13.029931074
"26146","27003","2019",6.098299177
"26147","27005","2019",10.841132361
"26148","27007","2019",9.2203187718
"26149","27009","2019",8.1082077175
"26150","27011","2019",14.026650636
"26151","27013","2019",6.9613644274
"26152","27015","2019",10.970817625
"26153","27017","2019",10.265995285
"26154","27019","2019",5.2631074383
"26155","27021","2019",11.097992916
"26156","27023","2019",11.645078267
"26157","27025","2019",7.1256585903
"26158","27027","2019",7.0649334446
"26159","27029","2019",8.3933533715
"26160","27031","2019",7.3475385746
"26161","27033","2019",11.934981073
"26162","27035","2019",10.581521614
"26163","27037","2019",6.2946323506
"26164","27039","2019",7.0022301623
"26165","27041","2019",11.300771343
"26166","27043","2019",11.53747855
"26167","27045","2019",11.255966375
"26168","27047","2019",11.586379421
"26169","27049","2019",9.8014874945
"26170","27051","2019",9.8653958699
"26171","27053","2019",6.9340763493
"26172","27055","2019",10.545571936
"26173","27057","2019",9.3029778879
"26174","27059","2019",8.1195838403
"26175","27061","2019",11.133165523
"26176","27063","2019",11.04300694
"26177","27065","2019",8.7162017003
"26178","27067","2019",8.5937590728
"26179","27069","2019",12.141022648
"26180","27071","2019",12.084347121
"26181","27073","2019",14.751260631
"26182","27075","2019",12.611171239
"26183","27077","2019",10.6994784
"26184","27079","2019",7.7250978686
"26185","27081","2019",13.266118334
"26186","27083","2019",8.9311945473
"26187","27085","2019",9.0630228667
"26188","27087","2019",10.885341074
"26189","27089","2019",9.188525028
"26190","27091","2019",11.354707895
"26191","27093","2019",9.3169711217
"26192","27095","2019",10.233499437
"26193","27097","2019",11.030295744
"26194","27099","2019",9.2264724951
"26195","27101","2019",10.457198444
"26196","27103","2019",7.5650256305
"26197","27105","2019",8.5767643465
"26198","27107","2019",14.003423059
"26199","27109","2019",7.0045860334
"26200","27111","2019",11.650882333
"26201","27113","2019",9.1191856355
"26202","27115","2019",9.4162277508
"26203","27117","2019",12.271955295
"26204","27119","2019",10.959776981
"26205","27121","2019",10.920157537
"26206","27123","2019",7.7038336307
"26207","27125","2019",7.2076550267
"26208","27127","2019",10.452961672
"26209","27129","2019",11.45522516
"26210","27131","2019",7.3387350417
"26211","27133","2019",10.044881385
"26212","27135","2019",8.1126537612
"26213","27137","2019",10.452533511
"26214","27139","2019",4.5711739207
"26215","27141","2019",5.5177411424
"26216","27143","2019",8.773692318
"26217","27145","2019",6.5101284254
"26218","27147","2019",8.3938572227
"26219","27149","2019",7.9766835404
"26220","27151","2019",10.543870031
"26221","27153","2019",8.2869561685
"26222","27155","2019",11.603053435
"26223","27157","2019",8.5967831392
"26224","27159","2019",12.917350848
"26225","27161","2019",7.9944200021
"26226","27163","2019",6.567703548
"26227","27165","2019",10.317750183
"26228","27167","2019",13.332262469
"26229","27169","2019",8.6940198975
"26230","27171","2019",6.0577378135
"26231","27173","2019",9.7395940127
"26232","28001","2019",13.897662666
"26233","28003","2019",12.391036156
"26234","28005","2019",11.777128005
"26235","28007","2019",12.766423758
"26236","28009","2019",11.150163617
"26237","28011","2019",12.892149717
"26238","28013","2019",11.600041677
"26239","28015","2019",10.167614637
"26240","28017","2019",11.694880566
"26241","28019","2019",12.867981791
"26242","28021","2019",11.184939092
"26243","28023","2019",12.979502667
"26244","28025","2019",11.880165289
"26245","28027","2019",12.609269154
"26246","28029","2019",10.944833082
"26247","28031","2019",12.386214997
"26248","28033","2019",7.7791739466
"26249","28035","2019",10.199654226
"26250","28037","2019",11.376123069
"26251","28039","2019",10.244805596
"26252","28041","2019",9.1363933
"26253","28043","2019",13.799051315
"26254","28045","2019",9.9673374776
"26255","28047","2019",9.7160950276
"26256","28049","2019",9.074891375
"26257","28051","2019",12.828699135
"26258","28053","2019",13.357843137
"26259","28055","2019",11.38952164
"26260","28057","2019",10.84288489
"26261","28059","2019",9.9740535111
"26262","28061","2019",11.338697879
"26263","28063","2019",11.36121565
"26264","28065","2019",14.232645571
"26265","28067","2019",11.9300923
"26266","28069","2019",11.604621309
"26267","28071","2019",7.3446695364
"26268","28073","2019",6.9534846801
"26269","28075","2019",11.528959649
"26270","28077","2019",11.983702165
"26271","28079","2019",12.023608399
"26272","28081","2019",11.305590702
"26273","28083","2019",12.781915175
"26274","28085","2019",11.790003364
"26275","28087","2019",10.395807592
"26276","28089","2019",10.447338618
"26277","28091","2019",12.448048657
"26278","28093","2019",12.611338894
"26279","28095","2019",11.667490642
"26280","28097","2019",15.276442916
"26281","28099","2019",12.939985241
"26282","28101","2019",12.791164185
"26283","28103","2019",12.209662803
"26284","28105","2019",7.4062082642
"26285","28107","2019",12.026686955
"26286","28109","2019",12.285987479
"26287","28111","2019",9.6270562136
"26288","28113","2019",13.49977119
"26289","28115","2019",8.8049332605
"26290","28117","2019",11.152268292
"26291","28119","2019",15.887917961
"26292","28121","2019",8.1480739594
"26293","28123","2019",11.055401024
"26294","28125","2019",11.499540018
"26295","28127","2019",11.728337237
"26296","28129","2019",11.269369228
"26297","28131","2019",9.2477912641
"26298","28133","2019",11.963913408
"26299","28135","2019",11.667266835
"26300","28137","2019",11.293851909
"26301","28139","2019",11.031915377
"26302","28141","2019",14.600423051
"26303","28143","2019",10.432648052
"26304","28145","2019",9.8903012363
"26305","28147","2019",13.439175545
"26306","28149","2019",11.325622581
"26307","28151","2019",13.671369948
"26308","28153","2019",10.721608735
"26309","28155","2019",15.505467988
"26310","28157","2019",14.014128999
"26311","28159","2019",13.843129655
"26312","28161","2019",13.486452246
"26313","28163","2019",9.4585169182
"26314","29001","2019",7.5955843287
"26315","29003","2019",9.1027308192
"26316","29005","2019",13.945380593
"26317","29007","2019",10.706343115
"26318","29009","2019",11.272569614
"26319","29011","2019",9.6839959225
"26320","29013","2019",10.530853553
"26321","29015","2019",15.745998967
"26322","29017","2019",11.347751007
"26323","29019","2019",6.4307250698
"26324","29021","2019",10.175072781
"26325","29023","2019",13.307470758
"26326","29025","2019",11.055220828
"26327","29027","2019",9.7216183373
"26328","29029","2019",11.602940858
"26329","29031","2019",9.3708930918
"26330","29033","2019",13.099683999
"26331","29035","2019",14.753418981
"26332","29037","2019",9.4324836499
"26333","29039","2019",14.533965245
"26334","29041","2019",13.169387892
"26335","29043","2019",7.5609631118
"26336","29045","2019",9.8312545855
"26337","29047","2019",7.2656495563
"26338","29049","2019",11.660379207
"26339","29051","2019",8.9140846447
"26340","29053","2019",10.414603085
"26341","29055","2019",12.362178416
"26342","29057","2019",14.41322314
"26343","29059","2019",12.299465241
"26344","29061","2019",9.6315916205
"26345","29063","2019",9.0974383529
"26346","29065","2019",11.825192802
"26347","29067","2019",13.56238698
"26348","29069","2019",15.253629989
"26349","29071","2019",10.082674075
"26350","29073","2019",13.407745185
"26351","29075","2019",13.668463817
"26352","29077","2019",9.4942993118
"26353","29079","2019",11.904161412
"26354","29081","2019",13.615191688
"26355","29083","2019",13.292995966
"26356","29085","2019",14.419534786
"26357","29087","2019",12.932501418
"26358","29089","2019",8.6739780658
"26359","29091","2019",12.661540571
"26360","29093","2019",14.966522253
"26361","29095","2019",9.2563372857
"26362","29097","2019",9.8600811471
"26363","29099","2019",9.56637619
"26364","29101","2019",7.020606781
"26365","29103","2019",12.872286724
"26366","29105","2019",11.105035124
"26367","29107","2019",11.37164751
"26368","29109","2019",12.033568697
"26369","29111","2019",10.502166709
"26370","29113","2019",8.008505822
"26371","29115","2019",13.606577904
"26372","29117","2019",10.852407261
"26373","29119","2019",9.6069868996
"26374","29121","2019",12.746004491
"26375","29123","2019",14.58230351
"26376","29125","2019",10.41964848
"26377","29127","2019",10.863851411
"26378","29129","2019",11.59740439
"26379","29131","2019",10.837554482
"26380","29133","2019",14.299691428
"26381","29135","2019",10.21102791
"26382","29137","2019",10.648148148
"26383","29139","2019",12.153305265
"26384","29141","2019",14.083477498
"26385","29143","2019",14.091067893
"26386","29145","2019",10.636287094
"26387","29147","2019",8.3944488322
"26388","29149","2019",13.847394129
"26389","29151","2019",9.6086844904
"26390","29153","2019",14.360885771
"26391","29155","2019",14.721936309
"26392","29157","2019",11.559489716
"26393","29159","2019",10.002359047
"26394","29161","2019",9.4475113325
"26395","29163","2019",10.270622758
"26396","29165","2019",6.6897703468
"26397","29167","2019",12.056616379
"26398","29169","2019",5.6785591373
"26399","29171","2019",11.647606946
"26400","29173","2019",7.3991140534
"26401","29175","2019",9.6604688763
"26402","29177","2019",12.140199726
"26403","29179","2019",14.499681326
"26404","29181","2019",15.276321701
"26405","29183","2019",7.4625188249
"26406","29185","2019",14.265942723
"26407","29186","2019",11.126331386
"26408","29187","2019",11.556378404
"26409","29189","2019",10.318564569
"26410","29195","2019",10.558366739
"26411","29197","2019",10.590015129
"26412","29199","2019",8.1300813008
"26413","29201","2019",11.819684722
"26414","29203","2019",9.9052277591
"26415","29205","2019",8.5520248176
"26416","29207","2019",13.312975004
"26417","29209","2019",12.662403972
"26418","29211","2019",11.52410323
"26419","29213","2019",9.9420494953
"26420","29215","2019",11.393996543
"26421","29217","2019",11.058336378
"26422","29219","2019",8.8901512462
"26423","29221","2019",10.913557377
"26424","29223","2019",15.45856566
"26425","29225","2019",9.5974406825
"26426","29227","2019",8.9130973013
"26427","29229","2019",13.323829367
"26428","29510","2019",10.195448638
"26429","30001","2019",10.495626822
"26430","30003","2019",9.89356918
"26431","30005","2019",9.364548495
"26432","30007","2019",8.2866195467
"26433","30009","2019",8.0313784087
"26434","30011","2019",12.087026591
"26435","30013","2019",9.6287119605
"26436","30015","2019",11.252747253
"26437","30017","2019",12.872923371
"26438","30019","2019",8.1895291021
"26439","30021","2019",9.5992598161
"26440","30023","2019",13.137008046
"26441","30025","2019",9.0309135116
"26442","30027","2019",11.72914693
"26443","30029","2019",8.9105687897
"26444","30031","2019",5.4131507722
"26445","30033","2019",9.5427435388
"26446","30035","2019",10.296943548
"26447","30037","2019",6.0864272672
"26448","30039","2019",10.074074074
"26449","30041","2019",9.8092975081
"26450","30043","2019",11.35101789
"26451","30045","2019",7.0832279282
"26452","30047","2019",10.910049771
"26453","30049","2019",9.4600663508
"26454","30051","2019",8.415737429
"26455","30053","2019",14.179048194
"26456","30055","2019",9.00090009
"26457","30057","2019",9.1068301226
"26458","30059","2019",9.1422425383
"26459","30061","2019",12.867647059
"26460","30063","2019",7.4462726662
"26461","30065","2019",15.110631409
"26462","30067","2019",9.983761352
"26463","30069","2019",16.016016016
"26464","30071","2019",11.729473422
"26465","30073","2019",9.4347569708
"26466","30075","2019",9.9941211052
"26467","30077","2019",12.136097667
"26468","30079","2019",6.5207265952
"26469","30081","2019",11.130018857
"26470","30083","2019",7.4799150429
"26471","30085","2019",15.40343406
"26472","30087","2019",10.90282027
"26473","30089","2019",10.684474124
"26474","30091","2019",14.637789395
"26475","30093","2019",12.03089557
"26476","30095","2019",8.5751633987
"26477","30097","2019",8.8709677419
"26478","30099","2019",9.9478147423
"26479","30101","2019",9.1944415422
"26480","30103","2019",2.9218407597
"26481","30105","2019",7.8367788137
"26482","30107","2019",9.7447795824
"26483","30109","2019",10.005002501
"26484","30111","2019",9.2428632336
"26485","31001","2019",10.051370135
"26486","31003","2019",9.3606219261
"26487","31005","2019",6.4864864865
"26488","31007","2019",4.0816326531
"26489","31009","2019",8.4656084656
"26490","31011","2019",11.88536375
"26491","31013","2019",9.0165458264
"26492","31015","2019",9.8216593435
"26493","31017","2019",10.807159743
"26494","31019","2019",7.4537172637
"26495","31021","2019",15.140981074
"26496","31023","2019",10.585964257
"26497","31025","2019",8.8487136945
"26498","31027","2019",11.035301098
"26499","31029","2019",13.484289531
"26500","31031","2019",9.9545930842
"26501","31033","2019",9.234828496
"26502","31035","2019",11.124546554
"26503","31037","2019",6.7154782446
"26504","31039","2019",9.3358078848
"26505","31041","2019",11.848012218
"26506","31043","2019",6.4454881583
"26507","31045","2019",9.3674106627
"26508","31047","2019",8.2806987896
"26509","31049","2019",8.2987551867
"26510","31051","2019",9.7035991531
"26511","31053","2019",10.915541002
"26512","31055","2019",7.0245878153
"26513","31057","2019",13.884871276
"26514","31059","2019",12.00327362
"26515","31061","2019",9.0120160214
"26516","31063","2019",5.7394298833
"26517","31065","2019",11.730830756
"26518","31067","2019",11.858258929
"26519","31069","2019",9.6592433593
"26520","31071","2019",14.709611971
"26521","31073","2019",9.0316106372
"26522","31075","2019",6.25
"26523","31077","2019",9.7643812354
"26524","31079","2019",8.5290975954
"26525","31081","2019",9.0400344382
"26526","31083","2019",11.528229382
"26527","31085","2019",5.437737901
"26528","31087","2019",13.302175085
"26529","31089","2019",11.872372001
"26530","31091","2019",10.309278351
"26531","31093","2019",9.1458688575
"26532","31095","2019",11.595022624
"26533","31097","2019",11.191831926
"26534","31099","2019",9.513579868
"26535","31101","2019",10.226351562
"26536","31103","2019",9.9255583127
"26537","31105","2019",11.927877947
"26538","31107","2019",11.830077075
"26539","31109","2019",6.7493474844
"26540","31111","2019",9.8769661157
"26541","31113","2019",10.645375915
"26542","31115","2019",9.3676814988
"26543","31117","2019",4.0650406504
"26544","31119","2019",10.499658548
"26545","31121","2019",10.459710744
"26546","31123","2019",9.0167453843
"26547","31125","2019",7.9715302491
"26548","31127","2019",9.6202168138
"26549","31129","2019",14.60203471
"26550","31131","2019",9.6265041413
"26551","31133","2019",11.841100076
"26552","31135","2019",8.9763507682
"26553","31137","2019",10.199556541
"26554","31139","2019",9.3752186385
"26555","31141","2019",8.4185928067
"26556","31143","2019",12.053955802
"26557","31145","2019",11.479770405
"26558","31147","2019",14.933873315
"26559","31149","2019",10.339734121
"26560","31151","2019",9.1736694678
"26561","31153","2019",5.7587984636
"26562","31155","2019",9.4277980024
"26563","31157","2019",10.846623709
"26564","31159","2019",9.3758138727
"26565","31161","2019",12.074748443
"26566","31163","2019",12.572373863
"26567","31165","2019",2.5510204082
"26568","31167","2019",6.3919259882
"26569","31169","2019",14.538936467
"26570","31171","2019",0
"26571","31173","2019",11.449855152
"26572","31175","2019",11.011370437
"26573","31177","2019",8.5135200503
"26574","31179","2019",7.2715607122
"26575","31181","2019",13.38840621
"26576","31183","2019",6.309148265
"26577","31185","2019",9.8443139972
"26578","32001","2019",10.52312051
"26579","32003","2019",7.9767095572
"26580","32005","2019",11.2737951
"26581","32007","2019",7.0453962798
"26582","32009","2019",8.2352941176
"26583","32011","2019",4.9664762851
"26584","32013","2019",6.6648814306
"26585","32015","2019",6.6793031862
"26586","32017","2019",11.900191939
"26587","32019","2019",10.924525471
"26588","32021","2019",22.101889712
"26589","32023","2019",16.028961171
"26590","32027","2019",6.4131245339
"26591","32029","2019",5.1826258638
"26592","32031","2019",8.6165537418
"26593","32033","2019",10.041841004
"26594","32510","2019",11.465289152
"26595","33001","2019",12.658434601
"26596","33003","2019",11.918414155
"26597","33005","2019",9.4482386536
"26598","33007","2019",13.291249663
"26599","33009","2019",9.2434307606
"26600","33011","2019",8.1524189718
"26601","33013","2019",9.1908052218
"26602","33015","2019",8.1513649249
"26603","33017","2019",8.232538494
"26604","33019","2019",10.016230002
"26605","34001","2019",10.586382493
"26606","34003","2019",7.7725791386
"26607","34005","2019",9.0372477514
"26608","34007","2019",9.36194245
"26609","34009","2019",14.082445727
"26610","34011","2019",9.5615034548
"26611","34013","2019",8.0836533556
"26612","34015","2019",9.2393009821
"26613","34017","2019",6.5029062977
"26614","34019","2019",8.0986282898
"26615","34021","2019",8.1210628342
"26616","34023","2019",7.6112773841
"26617","34025","2019",9.4685996575
"26618","34027","2019",7.8321479519
"26619","34029","2019",11.733616621
"26620","34031","2019",7.5004303444
"26621","34033","2019",12.083336663
"26622","34035","2019",7.9288136365
"26623","34037","2019",9.00141847
"26624","34039","2019",7.5399261105
"26625","34041","2019",9.1937664556
"26626","35001","2019",8.766868928
"26627","35003","2019",7.9084875018
"26628","35005","2019",9.8320804527
"26629","35006","2019",9.8426301903
"26630","35007","2019",10.328169249
"26631","35009","2019",7.6913685753
"26632","35011","2019",9.0728664587
"26633","35013","2019",7.4172221929
"26634","35015","2019",9.4673333964
"26635","35017","2019",11.970313622
"26636","35019","2019",9.9606208015
"26637","35021","2019",14.117647059
"26638","35023","2019",12.101079606
"26639","35025","2019",7.2112820294
"26640","35027","2019",10.590943975
"26641","35028","2019",5.787731053
"26642","35029","2019",11.810196276
"26643","35031","2019",8.961599129
"26644","35033","2019",8.214920071
"26645","35035","2019",9.168909198
"26646","35037","2019",11.518642013
"26647","35039","2019",11.777686544
"26648","35041","2019",7.7833543573
"26649","35043","2019",7.8466578035
"26650","35045","2019",8.8913119295
"26651","35047","2019",9.8982778458
"26652","35049","2019",7.9368517155
"26653","35051","2019",21.711131555
"26654","35053","2019",8.8779580696
"26655","35055","2019",9.6909296567
"26656","35057","2019",9.6858554225
"26657","35059","2019",9.060854659
"26658","35061","2019",9.1376729654
"26659","36001","2019",9.0705466998
"26660","36003","2019",9.9542321716
"26661","36005","2019",7.8202459115
"26662","36007","2019",11.050879546
"26663","36009","2019",11.096353775
"26664","36011","2019",9.2519697847
"26665","36013","2019",10.991646192
"26666","36015","2019",11.267033473
"26667","36017","2019",11.304568313
"26668","36019","2019",9.2328311534
"26669","36021","2019",11.337906513
"26670","36023","2019",8.8559646601
"26671","36025","2019",12.880522439
"26672","36027","2019",9.4022514397
"26673","36029","2019",10.623258354
"26674","36031","2019",11.136127701
"26675","36033","2019",10.448549865
"26676","36035","2019",10.559168722
"26677","36037","2019",10.978765673
"26678","36039","2019",11.420232846
"26679","36041","2019",14.240506329
"26680","36043","2019",10.712660121
"26681","36045","2019",8.2904826342
"26682","36047","2019",7.091507027
"26683","36049","2019",10.268652192
"26684","36051","2019",8.7530822108
"26685","36053","2019",8.8414591223
"26686","36055","2019",9.016363629
"26687","36057","2019",10.809714546
"26688","36059","2019",8.3346288651
"26689","36061","2019",7.4720030107
"26690","36063","2019",11.360682595
"26691","36065","2019",10.869921095
"26692","36067","2019",9.139243334
"26693","36069","2019",9.8307632736
"26694","36071","2019",7.5195615501
