"","FIPS","YEAR","RNETMIG"
"36340","40109","2003",-1.178857087
"36341","40111","2003",1.7443844725
"36342","40113","2003",-0.312210787
"36343","40115","2003",-4.79616307
"36344","40117","2003",-7.446776567
"36345","40119","2003",7.311713118
"36346","40121","2003",1.3706140351
"36347","40123","2003",3.4483741343
"36348","40125","2003",10.355735944
"36349","40127","2003",0.4333318889
"36350","40129","2003",-9.833465504
"36351","40131","2003",22.167666011
"36352","40133","2003",-6.117092728
"36353","40135","2003",3.8948393379
"36354","40137","2003",-2.713160006
"36355","40139","2003",-18.45675452
"36356","40141","2003",-5.011389522
"36357","40143","2003",-6.729479819
"36358","40145","2003",10.741865223
"36359","40147","2003",0.3673581844
"36360","40149","2003",-3.383190883
"36361","40151","2003",-19.1020875
"36362","40153","2003",0
"36363","41001","2003",-1.717159328
"36364","41003","2003",-4.312539684
"36365","41005","2003",8.8072211294
"36366","41007","2003",3.3391323868
"36367","41009","2003",9.9970273157
"36368","41011","2003",9.3937353724
"36369","41013","2003",17.174816868
"36370","41015","2003",15.306003407
"36371","41017","2003",27.172718998
"36372","41019","2003",10.33154042
"36373","41021","2003",-38.46153846
"36374","41023","2003",-0.27380382
"36375","41025","2003",-18.08368963
"36376","41027","2003",-4.562110219
"36377","41029","2003",16.186815963
"36378","41031","2003",-1.431456251
"36379","41033","2003",16.460799671
"36380","41035","2003",6.2683247397
"36381","41037","2003",-2.477632485
"36382","41039","2003",8.14921579
"36383","41041","2003",7.1147935922
"36384","41043","2003",11.520955813
"36385","41045","2003",-11.30305311
"36386","41047","2003",4.5269352648
"36387","41049","2003",-2.891439586
"36388","41051","2003",-0.800760354
"36389","41053","2003",16.025690037
"36390","41055","2003",-6.845407872
"36391","41057","2003",7.9095119052
"36392","41059","2003",1.1108179786
"36393","41061","2003",1.801432958
"36394","41063","2003",-2.992092327
"36395","41065","2003",4.4627677661
"36396","41067","2003",5.0343345831
"36397","41069","2003",-2.669336003
"36398","41071","2003",9.3616490119
"36399","42001","2003",17.024905637
"36400","42003","2003",-4.059383341
"36401","42005","2003",0
"36402","42007","2003",-1.071576845
"36403","42009","2003",0.7444443327
"36404","42011","2003",8.6502929601
"36405","42013","2003",-1.565499229
"36406","42015","2003",-5.455642728
"36407","42017","2003",2.5736791622
"36408","42019","2003",6.1555224191
"36409","42021","2003",-3.035226721
"36410","42023","2003",-6.971070059
"36411","42025","2003",11.044823576
"36412","42027","2003",7.7680587714
"36413","42029","2003",11.496744285
"36414","42031","2003",1.316575441
"36415","42033","2003",-2.84724987
"36416","42035","2003",-2.725487314
"36417","42037","2003",4.5621219317
"36418","42039","2003",-2.951692489
"36419","42041","2003",8.5394588617
"36420","42043","2003",-0.387801659
"36421","42045","2003",-0.762068881
"36422","42047","2003",-5.52292452
"36423","42049","2003",-4.047182845
"36424","42051","2003",-2.004379432
"36425","42053","2003",2.6023421079
"36426","42055","2003",7.8464935035
"36427","42057","2003",12.437465258
"36428","42059","2003",-3.645215654
"36429","42061","2003",1.7070635225
"36430","42063","2003",1.6426273036
"36431","42065","2003",2.2660521192
"36432","42067","2003",2.6272002802
"36433","42069","2003",-0.047567403
"36434","42071","2003",4.285495638
"36435","42073","2003",-1.60533399
"36436","42075","2003",8.681831809
"36437","42077","2003",10.175172704
"36438","42079","2003",2.2593857853
"36439","42081","2003",-1.199364843
"36440","42083","2003",-9.032301018
"36441","42085","2003",0.586788048
"36442","42087","2003",-5.918182211
"36443","42089","2003",30.290153376
"36444","42091","2003",4.4545376851
"36445","42093","2003",-1.602475548
"36446","42095","2003",13.583532735
"36447","42097","2003",-1.653336196
"36448","42099","2003",4.4606281293
"36449","42101","2003",-9.485386349
"36450","42103","2003",39.596127412
"36451","42105","2003",-8.784854466
"36452","42107","2003",-2.232157956
"36453","42109","2003",0.1057865228
"36454","42111","2003",3.422459893
"36455","42113","2003",0.6176175403
"36456","42115","2003",-0.479512815
"36457","42117","2003",-1.54591239
"36458","42119","2003",1.0464853552
"36459","42121","2003",-2.855014896
"36460","42123","2003",-7.491601213
"36461","42125","2003",4.9588484452
"36462","42127","2003",15.037593985
"36463","42129","2003",2.4687552427
"36464","42131","2003",-0.143261345
"36465","42133","2003",9.98225122
"36466","44001","2003",-0.4809866
"36467","44003","2003",7.998592623
"36468","44005","2003",-7.41593898
"36469","44007","2003",3.9331583513
"36470","44009","2003",4.2526549561
"36471","45001","2003",-3.289851192
"36472","45003","2003",7.4234861489
"36473","45005","2003",-11.61461429
"36474","45007","2003",6.6635019428
"36475","45009","2003",-20.15878923
"36476","45011","2003",-0.559440559
"36477","45013","2003",1.7504006473
"36478","45015","2003",0.7417766572
"36479","45017","2003",-1.394700139
"36480","45019","2003",8.3979588985
"36481","45021","2003",-1.913193533
"36482","45023","2003",-9.475585562
"36483","45025","2003",-3.956294581
"36484","45027","2003",-0.551453693
"36485","45029","2003",1.9393124491
"36486","45031","2003",-2.495754264
"36487","45033","2003",-3.895471514
"36488","45035","2003",22.473453172
"36489","45037","2003",10.23636327
"36490","45039","2003",-3.1305525
"36491","45041","2003",4.6881369751
"36492","45043","2003",11.080713708
"36493","45045","2003",6.6783992187
"36494","45047","2003",3.5088762675
"36495","45049","2003",-0.094517958
"36496","45051","2003",21.328820515
"36497","45053","2003",-2.821211687
"36498","45055","2003",10.472467993
"36499","45057","2003",2.2065817006
"36500","45059","2003",-1.149317952
"36501","45061","2003",2.2380822122
"36502","45063","2003",11.442122822
"36503","45065","2003",9.771022503
"36504","45067","2003",-5.169294391
"36505","45069","2003",-6.376944351
"36506","45071","2003",2.1291115054
"36507","45073","2003",6.2269525471
"36508","45075","2003",-3.966727834
"36509","45077","2003",5.5501521384
"36510","45079","2003",7.1936253969
"36511","45081","2003",-8.346319432
"36512","45083","2003",5.1495284723
"36513","45085","2003",-11.07083515
"36514","45087","2003",-10.6525549
"36515","45089","2003",-22.9724051
"36516","45091","2003",20.333531289
"36517","46003","2003",6.5224854102
"36518","46005","2003",-21.01597581
"36519","46007","2003",-16.41664308
"36520","46009","2003",1.1303426351
"36521","46011","2003",-0.2799944
"36522","46013","2003",-5.288585232
"36523","46015","2003",0.7808687164
"36524","46017","2003",-10.82410824
"36525","46019","2003",11.33837261
"36526","46021","2003",-31.27819549
"36527","46023","2003",-13.76045795
"36528","46025","2003",-16.98404529
"36529","46027","2003",-5.45203331
"36530","46029","2003",-4.980791135
"36531","46031","2003",-2.8265222
"36532","46033","2003",11.515552614
"36533","46035","2003",-2.293639152
"36534","46037","2003",-17.90540541
"36535","46039","2003",-19.82454142
"36536","46041","2003",-0.165111863
"36537","46043","2003",-19.35581431
"36538","46045","2003",-7.87965616
"36539","46047","2003",3.4485136906
"36540","46049","2003",-13.41736125
"36541","46051","2003",2.100978268
"36542","46053","2003",-8.817544653
"36543","46055","2003",-18.33092137
"36544","46057","2003",-7.777174896
"36545","46059","2003",-11.65434906
"36546","46061","2003",12.131972185
"36547","46063","2003",-3.120124805
"36548","46065","2003",1.630385556
"36549","46067","2003",-2.326032177
"36550","46069","2003",23.128814648
"36551","46071","2003",-7.490636704
"36552","46073","2003",-19.48955916
"36553","46075","2003",-37.00361011
"36554","46077","2003",-5.057803468
"36555","46079","2003",-7.338285921
"36556","46081","2003",14.148027747
"36557","46083","2003",41.932991501
"36558","46085","2003",-7.185014113
"36559","46087","2003",1.729355815
"36560","46089","2003",-15.31449407
"36561","46091","2003",-12.53918495
"36562","46093","2003",-16.30828453
"36563","46095","2003",7.7707625061
"36564","46097","2003",-41.53294318
"36565","46099","2003",7.1516661793
"36566","46101","2003",-10.84430674
"36567","46102","2003",-4.278074866
"36568","46103","2003",-1.185321765
"36569","46105","2003",-34.80461952
"36570","46107","2003",-3.629032258
"36571","46109","2003",7.4679584216
"36572","46111","2003",15.139751553
"36573","46115","2003",-16.36428317
"36574","46117","2003",4.7935103245
"36575","46119","2003",-44.67353952
"36576","46121","2003",-8.612898081
"36577","46123","2003",-9.217335058
"36578","46125","2003",3.2706459526
"36579","46127","2003",10.235335168
"36580","46129","2003",-24.04665769
"36581","46135","2003",1.8585633305
"36582","46137","2003",-4.760960127
"36583","47001","2003",2.054650919
"36584","47003","2003",18.008701684
"36585","47005","2003",-0.182526162
"36586","47007","2003",4.0906356527
"36587","47009","2003",14.747537923
"36588","47011","2003",3.7388585354
"36589","47013","2003",3.7054655617
"36590","47015","2003",4.7729022325
"36591","47017","2003",2.8796215355
"36592","47019","2003",26.816826994
"36593","47021","2003",2.2189749418
"36594","47023","2003",-18.5764443
"36595","47025","2003",14.371098859
"36596","47027","2003",3.2909309537
"36597","47029","2003",10.43651608
"36598","47031","2003",9.1474236109
"36599","47033","2003",-7.781290166
"36600","47035","2003",12.775889603
"36601","47037","2003",-1.66677921
"36602","47039","2003",-1.473711586
"36603","47041","2003",10.867434109
"36604","47043","2003",8.2040706536
"36605","47045","2003",2.8282066476
"36606","47047","2003",29.273243368
"36607","47049","2003",4.8777586104
"36608","47051","2003",4.071081584
"36609","47053","2003",-0.125509884
"36610","47055","2003",-5.094365427
"36611","47057","2003",14.64370911
"36612","47059","2003",6.2866887225
"36613","47061","2003",-2.388479101
"36614","47063","2003",4.3493834109
"36615","47065","2003",-1.469463503
"36616","47067","2003",-14.49816905
"36617","47069","2003",-7.07243892
"36618","47071","2003",0.6211782976
"36619","47073","2003",8.8850778128
"36620","47075","2003",-5.539313741
"36621","47077","2003",2.3253560701
"36622","47079","2003",-2.69541779
"36623","47081","2003",0.5200996858
"36624","47083","2003",5.524168236
"36625","47085","2003",-1.728801272
"36626","47087","2003",3.7003610108
"36627","47089","2003",23.607676275
"36628","47091","2003",11.726091957
"36629","47093","2003",9.2628133902
"36630","47095","2003",-0.76345591
"36631","47097","2003",-7.959572775
"36632","47099","2003",-3.211819496
"36633","47101","2003",-1.138902273
"36634","47103","2003",3.8496734089
"36635","47105","2003",17.531898315
"36636","47107","2003",7.2455113659
"36637","47109","2003",6.8944540201
"36638","47111","2003",5.222682734
"36639","47113","2003",0.160039263
"36640","47115","2003",5.9254471019
"36641","47117","2003",2.193102692
"36642","47119","2003",17.906307431
"36643","47121","2003",0.1781023198
"36644","47123","2003",15.385374032
"36645","47125","2003",-7.750288067
"36646","47127","2003",-7.901064926
"36647","47129","2003",2.2948938612
"36648","47131","2003",-1.427596052
"36649","47133","2003",-2.486263395
"36650","47135","2003",10.754115773
"36651","47137","2003",-14.91183879
"36652","47139","2003",-0.375445842
"36653","47141","2003",11.13525468
"36654","47143","2003",9.0344827586
"36655","47145","2003",8.4780632506
"36656","47147","2003",11.140800571
"36657","47149","2003",24.688632743
"36658","47151","2003",-6.838322518
"36659","47153","2003",19.170413097
"36660","47155","2003",13.827371001
"36661","47157","2003",-2.965569877
"36662","47159","2003",7.2835623241
"36663","47161","2003",1.342918082
"36664","47163","2003",1.5991244138
"36665","47165","2003",10.917842687
"36666","47167","2003",6.619474005
"36667","47169","2003",-0.406972801
"36668","47171","2003",10.312783318
"36669","47173","2003",6.7567567568
"36670","47175","2003",-16.7850226
"36671","47177","2003",7.3522795923
"36672","47179","2003",7.9169134059
"36673","47181","2003",-4.4411547
"36674","47183","2003",-5.186129302
"36675","47185","2003",5.0818387787
"36676","47187","2003",25.969997439
"36677","47189","2003",15.328199096
"36678","48001","2003",21.424288129
"36679","48003","2003",-14.40809969
"36680","48005","2003",0.1490664712
"36681","48007","2003",17.302534821
"36682","48009","2003",4.2512725849
"36683","48011","2003",-3.393939394
"36684","48013","2003",4.951944187
"36685","48015","2003",16.852350883
"36686","48017","2003",4.9627791563
"36687","48019","2003",18.832891247
"36688","48021","2003",31.383232519
"36689","48023","2003",14.358974359
"36690","48025","2003",23.119961775
"36691","48027","2003",-9.960566022
"36692","48029","2003",3.8212671855
"36693","48031","2003",4.0089341962
"36694","48033","2003",-28.2108389
"36695","48035","2003",12.893982808
"36696","48037","2003",1.3329450244
"36697","48039","2003",13.715843503
"36698","48041","2003",9.1000659928
"36699","48043","2003",11.117772086
"36700","48045","2003",-4.12979351
"36701","48047","2003",-11.08430593
"36702","48049","2003",-1.351047061
"36703","48051","2003",7.5210589651
"36704","48053","2003",30.263886326
"36705","48055","2003",9.2237181323
"36706","48057","2003",-10.04678651
"36707","48059","2003",10.38778459
"36708","48061","2003",3.8835996521
"36709","48063","2003",1.63426802
"36710","48065","2003",-21.02785406
"36711","48067","2003",-4.705249714
"36712","48069","2003",-21.98926106
"36713","48071","2003",4.947296524
"36714","48073","2003",6.6820595214
"36715","48075","2003",7.9051383399
"36716","48077","2003",0.6209527189
"36717","48079","2003",-19.43437273
"36718","48081","2003",-2.947086403
"36719","48083","2003",-8.659488407
"36720","48085","2003",34.708197667
"36721","48087","2003",-17.40844145
"36722","48089","2003",6.7038559405
"36723","48091","2003",27.975050227
"36724","48093","2003",-2.898335315
"36725","48095","2003",-7.340411587
"36726","48097","2003",3.166577967
"36727","48099","2003",-35.50080493
"36728","48101","2003",-17.52848379
"36729","48103","2003",-18.34862385
"36730","48105","2003",0.5205622072
"36731","48107","2003",-24.96491617
"36732","48109","2003",-31.26122889
"36733","48111","2003",-16.84697333
"36734","48113","2003",-10.58705282
"36735","48115","2003",-7.372118093
"36736","48117","2003",-13.82602255
"36737","48119","2003",-3.349772029
"36738","48121","2003",32.410926816
"36739","48123","2003",1.2039127163
"36740","48125","2003",4.8634493079
"36741","48127","2003",-5.810458826
"36742","48129","2003",20.484895631
"36743","48131","2003",-14.87459451
"36744","48133","2003",4.0686166703
"36745","48135","2003",-6.684958024
"36746","48137","2003",-16.21484672
"36747","48139","2003",26.485713816
"36748","48141","2003",-6.623302905
"36749","48143","2003",7.3763270669
"36750","48145","2003",-1.232700174
"36751","48147","2003",17.283640249
"36752","48149","2003",6.7738824216
"36753","48151","2003",-7.71642151
"36754","48153","2003",3.0052592036
"36755","48155","2003",-11.75702155
"36756","48157","2003",37.511476951
"36757","48159","2003",10.682985013
"36758","48161","2003",4.9681980728
"36759","48163","2003",-10.8859436
"36760","48165","2003",-3.615354624
"36761","48167","2003",13.794048984
"36762","48169","2003",-9.256464433
"36763","48171","2003",27.219315157
"36764","48173","2003",-11.21076233
"36765","48175","2003",10.092395167
"36766","48177","2003",5.588653978
"36767","48179","2003",-10.01777347
"36768","48181","2003",8.0363965325
"36769","48183","2003",1.79050236
"36770","48185","2003",6.8215302024
"36771","48187","2003",19.180663533
"36772","48189","2003",-11.66320724
"36773","48191","2003",-1.896505012
"36774","48193","2003",16.635397123
"36775","48195","2003",-13.92649903
"36776","48197","2003",-3.825382538
"36777","48199","2003",4.8763070645
"36778","48201","2003",0.66737333
"36779","48203","2003",-5.39349067
"36780","48205","2003",43.63084511
"36781","48207","2003",-13.83346635
"36782","48209","2003",30.829777394
"36783","48211","2003",-13.13779407
"36784","48213","2003",22.234985773
"36785","48215","2003",12.418828473
"36786","48217","2003",20.027296463
"36787","48219","2003",1.4154594714
"36788","48221","2003",26.527303851
"36789","48223","2003",6.3001852996
"36790","48225","2003",0.2179836512
"36791","48227","2003",-12.46731132
"36792","48229","2003",-38.7275242
"36793","48231","2003",1.6887348874
"36794","48233","2003",-20.04210157
"36795","48235","2003",-4.618937644
"36796","48237","2003",0.908832718
"36797","48239","2003",-9.311840852
"36798","48241","2003",-7.103237492
"36799","48243","2003",15.923566879
"36800","48245","2003",-6.424056315
"36801","48247","2003",-25.56287484
"36802","48249","2003",0.5986380983
"36803","48251","2003",19.010249546
"36804","48253","2003",-1.251407834
"36805","48255","2003",-3.285366975
"36806","48257","2003",41.213759614
"36807","48259","2003",38.032276881
"36808","48261","2003",-14.44043321
"36809","48263","2003",-25.75660013
"36810","48265","2003",9.5741831816
"36811","48267","2003",0.4482294935
"36812","48269","2003",24.86678508
"36813","48271","2003",-31.03811963
"36814","48273","2003",-14.27675686
"36815","48275","2003",-12.51596424
"36816","48277","2003",4.559954196
"36817","48279","2003",-5.584281282
"36818","48281","2003",12.841602547
"36819","48283","2003",-5.977286312
"36820","48285","2003",1.7465862178
"36821","48287","2003",2.2277227723
"36822","48289","2003",9.0221742169
"36823","48291","2003",2.1325147374
"36824","48293","2003",6.8480888014
"36825","48295","2003",9.6844214393
"36826","48297","2003",-18.46101493
"36827","48299","2003",17.818376611
"36828","48301","2003",-76.33587786
"36829","48303","2003",6.3833689515
"36830","48305","2003",-38.52018297
"36831","48307","2003",8.7691427845
"36832","48309","2003",4.9927008635
"36833","48311","2003",28.794241152
"36834","48313","2003",12.198912199
"36835","48315","2003",8.1323099415
"36836","48317","2003",-27.45744097
"36837","48319","2003",15.470792211
"36838","48321","2003",-2.302653345
"36839","48323","2003",0.452926523
"36840","48325","2003",12.457475709
"36841","48327","2003",-10.47348898
"36842","48329","2003",1.6342998685
"36843","48331","2003",-5.78638592
"36844","48333","2003",-8.378216637
"36845","48335","2003",-0.106445261
"36846","48337","2003",13.239164994
"36847","48339","2003",36.20159932
"36848","48341","2003",-16.06708006
"36849","48343","2003",-3.142484862
"36850","48345","2003",8.9853987271
"36851","48347","2003",1.0209461325
"36852","48349","2003",3.9940196497
"36853","48351","2003",-4.75996192
"36854","48353","2003",-4.062909567
"36855","48355","2003",-7.910222811
"36856","48357","2003",-26.91639096
"36857","48359","2003",3.7391913999
"36858","48361","2003",-4.651079587
"36859","48363","2003",3.4682507471
"36860","48365","2003",0.2625820569
"36861","48367","2003",25.331857827
"36862","48369","2003",-7.328244275
"36863","48371","2003",-23.41614907
"36864","48373","2003",23.598159612
"36865","48375","2003",8.4205481914
"36866","48377","2003",-9.180415114
"36867","48379","2003",31.349497918
"36868","48381","2003",4.4987811879
"36869","48383","2003",-39.65262985
"36870","48385","2003",25.050778605
"36871","48387","2003",-10.42911461
"36872","48389","2003",-38.60467018
"36873","48391","2003",-14.18439716
"36874","48393","2003",-41.03802052
"36875","48395","2003",-6.201354173
"36876","48397","2003",60.267199163
"36877","48399","2003",-18.91929306
"36878","48401","2003",-2.256051278
"36879","48403","2003",0.3886513797
"36880","48405","2003",2.0312588162
"36881","48407","2003",22.906136029
"36882","48409","2003",-10.35041402
"36883","48411","2003",-1.144632491
"36884","48413","2003",-43.05283757
"36885","48415","2003",-8.161715858
"36886","48417","2003",-15.67783584
"36887","48419","2003",11.960883625
"36888","48421","2003",-23.33495382
"36889","48423","2003",10.735750158
"36890","48425","2003",18.314513908
"36891","48427","2003",6.5026284402
"36892","48429","2003",5.646407074
"36893","48431","2003",-20.97378277
"36894","48433","2003",-20.18795684
"36895","48435","2003",-14.86436269
"36896","48437","2003",-9.662441963
"36897","48439","2003",8.4047464235
"36898","48441","2003",-11.50488918
"36899","48443","2003",0.9842519685
"36900","48445","2003",-11.48548251
"36901","48447","2003",-11.13389979
"36902","48449","2003",5.7606333163
"36903","48451","2003",-3.519653805
"36904","48453","2003",0.3544918726
"36905","48455","2003",7.8043890739
"36906","48457","2003",-4.204659349
"36907","48459","2003",11.346166927
"36908","48461","2003",-35.55695406
"36909","48463","2003",-6.738978174
"36910","48465","2003",0.0656562893
"36911","48467","2003",6.4068019879
"36912","48469","2003",-4.413452202
"36913","48471","2003",15.40030351
"36914","48473","2003",12.782722895
"36915","48475","2003",-13.94849785
"36916","48477","2003",5.1766532936
"36917","48479","2003",2.3063774466
"36918","48481","2003",-2.976190476
"36919","48483","2003",-37.37166324
"36920","48485","2003",-10.36020875
"36921","48487","2003",-12.90641089
"36922","48489","2003",-11.04275918
"36923","48491","2003",31.1885579
"36924","48493","2003",25.793909852
"36925","48495","2003",-41.70363798
"36926","48497","2003",21.669409828
"36927","48499","2003",40.208816405
"36928","48501","2003",-7.532956685
"36929","48503","2003",10.925541298
"36930","48505","2003",-5.242463958
"36931","48507","2003",-17.90425118
"36932","49001","2003",-17.20825328
"36933","49003","2003",-0.801790666
"36934","49005","2003",-3.0187456
"36935","49007","2003",-6.912035519
"36936","49009","2003",-7.896221094
"36937","49011","2003",5.3278826519
"36938","49013","2003",-13.38760133
"36939","49015","2003",-11.9984642
"36940","49017","2003",-24.9359902
"36941","49019","2003",-2.056085442
"36942","49021","2003",-2.565711497
"36943","49023","2003",3.6432013163
"36944","49025","2003",-2.17482225
"36945","49027","2003",-9.199934286
"36946","49029","2003",-2.829044861
"36947","49031","2003",-8.775137112
"36948","49033","2003",31.082802548
"36949","49035","2003",-6.913546297
"36950","49037","2003",-14.77438137
"36951","49039","2003",-2.535616821
"36952","49041","2003",-7.444561774
"36953","49043","2003",16.694594427
"36954","49045","2003",22.517736205
"36955","49047","2003",-10.91410409
"36956","49049","2003",-2.624359118
"36957","49051","2003",22.819933711
"36958","49053","2003",36.028783759
"36959","49055","2003",-25.73899055
"36960","49057","2003",-2.312627383
"36961","50001","2003",1.3216404863
"36962","50003","2003",-1.844843256
"36963","50005","2003",0.9395184968
"36964","50007","2003",-0.993315257
"36965","50009","2003",-3.236495338
"36966","50011","2003",3.5818462594
"36967","50013","2003",16.98630137
"36968","50015","2003",6.9385296134
"36969","50017","2003",6.4506060448
"36970","50019","2003",13.435628743
"36971","50021","2003",3.8188417232
"36972","50023","2003",-2.110584411
"36973","50025","2003",2.7529719584
"36974","50027","2003",0.5378162924
"36975","51001","2003",-0.570169755
"36976","51003","2003",7.8256660855
"36977","51005","2003",-10.24541339
"36978","51007","2003",4.647960062
"36979","51009","2003",1.1327522734
"36980","51011","2003",0.292847207
"36981","51013","2003",-12.82499828
"36982","51015","2003",8.4590695024
"36983","51017","2003",-5.442999698
"36984","51019","2003",7.03969532065
"36985","51021","2003",10.242903131
"36986","51023","2003",7.5421047586
"36987","51025","2003",-6.508908379
"36988","51027","2003",-16.66731571
"36989","51029","2003",4.6511627907
"36990","51031","2003",-1.656064606
"36991","51033","2003",21.226104153
"36992","51035","2003",0.0342859102
"36993","51036","2003",8.7849805172
"36994","51037","2003",-12.59893394
"36995","51041","2003",11.397469725
"36996","51043","2003",17.871401954
"36997","51045","2003",5.5754679411
"36998","51047","2003",36.216497736
"36999","51049","2003",10.378712598
"37000","51051","2003",0.1243665081
"37001","51053","2003",8.2586363179
"37002","51057","2003",17.150460795
"37003","51059","2003",-7.885642031
"37004","51061","2003",23.42708611
"37005","51063","2003",6.9883175096
"37006","51065","2003",35.027365129
"37007","51067","2003",8.2279916689
"37008","51069","2003",22.972813934
"37009","51071","2003",4.2812546455
"37010","51073","2003",15.090767346
"37011","51075","2003",23.227040099
"37012","51077","2003",-3.580314339
"37013","51079","2003",15.369315613
"37014","51081","2003",16.637515464
"37015","51083","2003",-8.225037013
"37016","51085","2003",19.528212218
"37017","51087","2003",7.2760446387
"37018","51089","2003",-7.347383593
"37019","51091","2003",20.769700672
"37020","51093","2003",23.561264121
"37021","51095","2003",33.757132463
"37022","51097","2003",-0.611480547
"37023","51099","2003",26.120230701
"37024","51101","2003",14.933987447
"37025","51103","2003",17.123138077
"37026","51105","2003",30.599755202
"37027","51107","2003",61.807072387
"37028","51109","2003",31.444826145
"37029","51111","2003",-1.608394286
"37030","51113","2003",5.6462216722
"37031","51115","2003",2.7492164733
"37032","51117","2003",-0.217044168
"37033","51119","2003",24.133478995
"37034","51121","2003",5.2066879614
"37035","51125","2003",10.637577072
"37036","51127","2003",35.842541436
"37037","51131","2003",12.064394667
"37038","51133","2003",17.781641443
"37039","51135","2003",-0.508339952
"37040","51137","2003",30.426662315
"37041","51139","2003",10.345638373
"37042","51141","2003",-2.360036712
"37043","51143","2003",-2.120095241
"37044","51145","2003",26.292116454
"37045","51147","2003",-6.104883907
"37046","51149","2003",1.7397256367
"37047","51153","2003",19.174102247
"37048","51155","2003",0.7186592693
"37049","51157","2003",-4.2375874
"37050","51159","2003",12.506979341
"37051","51161","2003",9.1093818551
"37052","51163","2003",4.1871209934
"37053","51165","2003",4.2461317021
"37054","51167","2003",2.184806922
"37055","51169","2003",-1.791449108
"37056","51171","2003",20.100228783
"37057","51173","2003",-2.879946078
"37058","51175","2003",2.3686414974
"37059","51177","2003",36.267563348
"37060","51179","2003",37.381325381
"37061","51181","2003",5.214368482
"37062","51183","2003",11.699279094
"37063","51185","2003",2.8892200243
"37064","51187","2003",17.569414203
"37065","51191","2003",2.7838884887
"37066","51193","2003",14.564852553
"37067","51195","2003",0.4072880605
"37068","51197","2003",5.8168942843
"37069","51199","2003",-3.419700522
"37070","51510","2003",-18.08449826
"37071","51520","2003",26.856927405
"37072","51530","2003",18.10881033
"37073","51540","2003",-28.03693141
"37074","51550","2003",8.6399805625
"37075","51570","2003",5.6064941891
"37076","51580","2003",0
"37077","51590","2003",-2.572087536
"37078","51595","2003",-6.564939674
"37079","51600","2003",-0.225601227
"37080","51610","2003",-10.69769624
"37081","51620","2003",13.449899126
"37082","51630","2003",-1.957090785
"37083","51640","2003",3.2619171177
"37084","51650","2003",-7.720510592
"37085","51660","2003",-5.884655997
"37086","51670","2003",-9.469147107
"37087","51678","2003",-13.9337049
"37088","51680","2003",16.393817276
"37089","51683","2003",-4.776981614
"37090","51685","2003",-11.79451739
"37091","51690","2003",5.451040351
"37092","51700","2003",-7.422618263
"37093","51710","2003",-24.54198778
"37094","51720","2003",3.3453422542
"37095","51730","2003",-2.032027175
"37096","51735","2003",6.022282445
"37097","51740","2003",-11.72113796
"37098","51750","2003",-18.76981611
"37099","51760","2003",-4.727054407
"37100","51770","2003",-5.18195863
"37101","51775","2003",2.3419676566
"37102","51790","2003",-24.78047957
"37103","51800","2003",42.477576578
"37104","51810","2003",-6.595095422
"37105","51820","2003",11.742544707
"37106","51830","2003",-12.58892003
"37107","51840","2003",0.2833836002
"37108","53001","2003",-7.086349614
"37109","53003","2003",-1.904854938
"37110","53005","2003",12.725078126
"37111","53007","2003",3.4529461668
"37112","53009","2003",12.713499769
"37113","53011","2003",16.302751592
"37114","53013","2003",3.9766372561
"37115","53015","2003",0.5826795845
"37116","53017","2003",7.9825288049
"37117","53019","2003",15.043763676
"37118","53021","2003",43.741181213
"37119","53023","2003",3.9964476021
"37120","53025","2003",4.672776891
"37121","53027","2003",9.0223145088
"37122","53029","2003",-4.671404616
"37123","53031","2003",17.393528584
"37124","53033","2003",-2.793752021
"37125","53035","2003",-1.977552451
"37126","53037","2003",15.662376125
"37127","53039","2003",7.1742351382
"37128","53041","2003",11.110155399
"37129","53043","2003",9.3564923108
"37130","53045","2003",17.556879211
"37131","53047","2003",-8.157259574
"37132","53049","2003",24.566822723
"37133","53051","2003",9.9585756726
"37134","53053","2003",2.3782742323
"37135","53055","2003",12.505979635
"37136","53057","2003",17.791239515
"37137","53059","2003",11.585150859
"37138","53061","2003",-1.583900489
"37139","53063","2003",4.6013682832
"37140","53065","2003",3.3938063035
"37141","53067","2003",11.200627455
"37142","53069","2003",-22.85253394
"37143","53071","2003",8.0752743637
"37144","53073","2003",13.593141076
"37145","53075","2003",-9.777082519
"37146","53077","2003",-1.71673437
"37147","54001","2003",1.8837284833
"37148","54003","2003",39.725837468
"37149","54005","2003",0.626554148
"37150","54007","2003",0.1365793697
"37151","54009","2003",-2.009525149
"37152","54011","2003",-1.005777985
"37153","54013","2003",-9.198874168
"37154","54015","2003",-8.382066277
"37155","54017","2003",2.0264793299
"37156","54019","2003",4.0585191717
"37157","54021","2003",9.5605022831
"37158","54023","2003",6.3697084974
"37159","54025","2003",5.7666951621
"37160","54027","2003",12.373990731
"37161","54029","2003",-7.999118207
"37162","54031","2003",18.596722328
"37163","54033","2003",1.6520270519
"37164","54035","2003",-0.642192015
"37165","54037","2003",24.651106436
"37166","54039","2003",-2.218292222
"37167","54041","2003",13.51907365
"37168","54043","2003",4.4488383589
"37169","54045","2003",-7.258636686
"37170","54047","2003",-25.54615233
"37171","54049","2003",5.1023582851
"37172","54051","2003",-3.569423855
"37173","54053","2003",1.0045203415
"37174","54055","2003",0.3875374418
"37175","54057","2003",2.8707077399
"37176","54059","2003",-7.054222482
