"","FIPS","YEAR","RINTERNATIONALMIG"
"32108","21137","2002",0.7976155493
"32109","21139","2002",-0.102427533
"32110","21141","2002",0.4869917024
"32111","21143","2002",0.9817155479
"32112","21145","2002",0.2472016006
"32113","21147","2002",0.7609013755
"32114","21149","2002",1.0102540789
"32115","21151","2002",0.9009931402
"32116","21153","2002",0.0757346259
"32117","21155","2002",1.4109347443
"32118","21157","2002",0.59670816
"32119","21159","2002",0.0807004802
"32120","21161","2002",0.7744087687
"32121","21163","2002",-1.504890895
"32122","21165","2002",-0.149555074
"32123","21167","2002",1.769826844
"32124","21169","2002",0.1000850723
"32125","21171","2002",2.3019865291
"32126","21173","2002",0.174132602
"32127","21175","2002",0.1419496788
"32128","21177","2002",-0.031564162
"32129","21179","2002",1.0643406929
"32130","21181","2002",0.2900232019
"32131","21183","2002",0.6077707836
"32132","21185","2002",0.8280373445
"32133","21187","2002",0.3720757174
"32134","21189","2002",0.2101944298
"32135","21191","2002",0.5463734463
"32136","21193","2002",0.7173968742
"32137","21195","2002",0.1923475276
"32138","21197","2002",0.0753295669
"32139","21199","2002",0.4388313045
"32140","21201","2002",0.4425757911
"32141","21203","2002",-0.121208448
"32142","21205","2002",0.4939047662
"32143","21207","2002",0.1840095685
"32144","21209","2002",1.4287755394
"32145","21211","2002",3.6545043216
"32146","21213","2002",0.8444927012
"32147","21215","2002",1.002004008
"32148","21217","2002",0.3892312682
"32149","21219","2002",0.4182700351
"32150","21221","2002",-0.552464386
"32151","21223","2002",0.3511646962
"32152","21225","2002",0.3915299031
"32153","21227","2002",4.1664016284
"32154","21229","2002",0.2714072466
"32155","21231","2002",1.4521055531
"32156","21233","2002",2.4345709069
"32157","21235","2002",0.2461033634
"32158","21237","2002",0.8619451228
"32159","21239","2002",3.3752029394
"32160","22001","2002",0.1702808783
"32161","22003","2002",0.0396008237
"32162","22005","2002",1.4954482295
"32163","22007","2002",0.6065332294
"32164","22009","2002",-0.024197549
"32165","22011","2002",-0.090738612
"32166","22013","2002",0
"32167","22015","2002",-1.345748523
"32168","22017","2002",0.2005028612
"32169","22019","2002",0.4482258184
"32170","22021","2002",-0.095588587
"32171","22023","2002",1.5423371549
"32172","22025","2002",0.0933445347
"32173","22027","2002",0.0604942379
"32174","22029","2002",-0.050482104
"32175","22031","2002",0.4314994606
"32176","22033","2002",1.6042435772
"32177","22035","2002",1.3230429989
"32178","22037","2002",0.0947283664
"32179","22039","2002",0.169974079
"32180","22041","2002",0.1922152811
"32181","22043","2002",0
"32182","22045","2002",0.5863303221
"32183","22047","2002",0.0603810041
"32184","22049","2002",-0.065502899
"32185","22051","2002",1.6230854567
"32186","22053","2002",0.1606141887
"32187","22055","2002",1.3249351225
"32188","22057","2002",0.676766388
"32189","22059","2002",0.0707088563
"32190","22061","2002",1.1628320894
"32191","22063","2002",0.3201668999
"32192","22065","2002",0.0756315232
"32193","22067","2002",0.131201312
"32194","22069","2002",0.8989918449
"32195","22071","2002",0.8835697058
"32196","22073","2002",0.3605172402
"32197","22075","2002",-0.741729714
"32198","22077","2002",-0.089190153
"32199","22079","2002",0.5849155034
"32200","22081","2002",0.2115282919
"32201","22083","2002",0.0481012049
"32202","22085","2002",0.5587912915
"32203","22087","2002",0.3764124879
"32204","22089","2002",0.9873597383
"32205","22091","2002",0
"32206","22093","2002",0
"32207","22095","2002",0.7747875031
"32208","22097","2002",0.1140712603
"32209","22099","2002",0.2238957867
"32210","22101","2002",0.7825024811
"32211","22103","2002",0.2017837685
"32212","22105","2002",0.3926380368
"32213","22107","2002",1.4076796747
"32214","22109","2002",0.6279793338
"32215","22111","2002",0.7933884298
"32216","22113","2002",1.2368469633
"32217","22115","2002",-7.219238399
"32218","22117","2002",0.0913961911
"32219","22119","2002",0.1696373396
"32220","22121","2002",0.3238117266
"32221","22123","2002",0
"32222","22125","2002",0.199071002
"32223","22127","2002",0.1821770153
"32224","23001","2002",0.6601638929
"32225","23003","2002",0.9338927534
"32226","23005","2002",1.0046829388
"32227","23007","2002",0.202251736
"32228","23009","2002",0.2304833428
"32229","23011","2002",0.3555871633
"32230","23013","2002",0.4225334609
"32231","23015","2002",0.0879481692
"32232","23017","2002",0.380424445
"32233","23019","2002",0.8364328197
"32234","23021","2002",0.0583805243
"32235","23023","2002",-0.702326104
"32236","23025","2002",0.1182708797
"32237","23027","2002",0.0537085773
"32238","23029","2002",0.3306232248
"32239","23031","2002",0
"32240","24001","2002",0.2027259888
"32241","24003","2002",0.1061202342
"32242","24005","2002",2.5183762357
"32243","24009","2002",0.4058184216
"32244","24011","2002",2.3664300237
"32245","24013","2002",0.3898610561
"32246","24015","2002",0.5944636368
"32247","24017","2002",-0.229881413
"32248","24019","2002",0.22949691
"32249","24021","2002",1.023446676
"32250","24023","2002",0.1679063754
"32251","24025","2002",0.2358380371
"32252","24027","2002",3.8844540184
"32253","24029","2002",0.5675661731
"32254","24031","2002",11.269085952
"32255","24033","2002",5.9166034838
"32256","24035","2002",1.2625661061
"32257","24037","2002",-0.846783071
"32258","24039","2002",1.3471482061
"32259","24041","2002",1.1691120594
"32260","24043","2002",0.6727010442
"32261","24045","2002",2.0892299612
"32262","24047","2002",1.4412081084
"32263","24510","2002",1.8077804448
"32264","25001","2002",1.1691581397
"32265","25003","2002",1.0948631421
"32266","25005","2002",1.2025868568
"32267","25007","2002",4.1234414373
"32268","25009","2002",3.6496126043
"32269","25011","2002",1.8966599261
"32270","25013","2002",2.4582837521
"32271","25015","2002",2.3586837234
"32272","25017","2002",6.3974252907
"32273","25019","2002",4.7505938242
"32274","25021","2002",3.6175852886
"32275","25023","2002",1.6464173273
"32276","25025","2002",11.182081609
"32277","25027","2002",3.2966624714
"32278","26001","2002",0.1728683176
"32279","26003","2002",0.204865557
"32280","26005","2002",1.173264354
"32281","26007","2002",0.2584521944
"32282","26009","2002",0.1694053871
"32283","26011","2002",0
"32284","26013","2002",0.4521306658
"32285","26015","2002",0.0693787996
"32286","26017","2002",0.2642730214
"32287","26019","2002",0.3621657512
"32288","26021","2002",2.4985311853
"32289","26023","2002",2.0531883854
"32290","26025","2002",1.4832072004
"32291","26027","2002",0.3134304968
"32292","26029","2002",0.0757661856
"32293","26031","2002",-0.037091988
"32294","26033","2002",0.2593192869
"32295","26035","2002",0.0318425703
"32296","26037","2002",0.136425648
"32297","26039","2002",0
"32298","26041","2002",0.1828105821
"32299","26043","2002",0.2210921954
"32300","26045","2002",0.8563517512
"32301","26047","2002",0.5881988731
"32302","26049","2002",0.2828831727
"32303","26051","2002",0.0375770329
"32304","26053","2002",0.172013417
"32305","26055","2002",0.6093579978
"32306","26057","2002",0.330192573
"32307","26059","2002",0.3426821302
"32308","26061","2002",1.6853459172
"32309","26063","2002",0.1411412683
"32310","26065","2002",3.9383537254
"32311","26067","2002",0.3043213634
"32312","26069","2002",0.0740260942
"32313","26071","2002",0
"32314","26073","2002",1.5608903318
"32315","26075","2002",0.6052022436
"32316","26077","2002",1.9638045495
"32317","26079","2002",0
"32318","26081","2002",3.5165143557
"32319","26083","2002",0.4456327986
"32320","26085","2002",0.0876462597
"32321","26087","2002",0.5790162292
"32322","26089","2002",0.743961128
"32323","26091","2002",0.5503852697
"32324","26093","2002",0.6338627597
"32325","26095","2002",0.1419647927
"32326","26097","2002",0.2583423036
"32327","26099","2002",2.2514183375
"32328","26101","2002",0.2423703823
"32329","26103","2002",0.2783254088
"32330","26105","2002",0.1050732886
"32331","26107","2002",1.2396844881
"32332","26109","2002",0.2796308872
"32333","26111","2002",1.8467331411
"32334","26113","2002",-0.068094379
"32335","26115","2002",0.648188785
"32336","26117","2002",0.2895031001
"32337","26119","2002",0
"32338","26121","2002",0.6645505977
"32339","26123","2002",0.8424426728
"32340","26125","2002",3.7806348868
"32341","26127","2002",2.4171839807
"32342","26129","2002",0
"32343","26131","2002",0
"32344","26133","2002",0.2990366747
"32345","26135","2002",0.1066552901
"32346","26137","2002",0.2929912312
"32347","26139","2002",1.1719499696
"32348","26141","2002",0.0703581228
"32349","26143","2002",0.0778331258
"32350","26145","2002",0.6835711093
"32351","26147","2002",0.4871579745
"32352","26149","2002",2.1814798775
"32353","26151","2002",0.0674354306
"32354","26153","2002",0.1141161703
"32355","26155","2002",0.0694956009
"32356","26157","2002",0.1032551176
"32357","26159","2002",0.8960282574
"32358","26161","2002",5.9479262228
"32359","26163","2002",2.8854557669
"32360","26165","2002",0.4557514202
"32361","27001","2002",-0.065208177
"32362","27003","2002",1.2864815219
"32363","27005","2002",0.1964379256
"32364","27007","2002",0.4664007364
"32365","27009","2002",0.8003863934
"32366","27011","2002",0.176709666
"32367","27013","2002",1.7797356828
"32368","27015","2002",0.2604893478
"32369","27017","2002",0.1859946062
"32370","27019","2002",2.2032349938
"32371","27021","2002",0
"32372","27023","2002",0.0784929356
"32373","27025","2002",0.0910466956
"32374","27027","2002",0.7778317939
"32375","27029","2002",-0.120127335
"32376","27031","2002",0.960338039
"32377","27033","2002",0.1663270822
"32378","27035","2002",0.3182967587
"32379","27037","2002",1.9295337552
"32380","27039","2002",0.8209506609
"32381","27041","2002",0.1795385858
"32382","27043","2002",0.5692419595
"32383","27045","2002",0.0945514715
"32384","27047","2002",1.3350305815
"32385","27049","2002",0.4248468315
"32386","27051","2002",0
"32387","27053","2002",5.8618972234
"32388","27055","2002",0.2520478891
"32389","27057","2002",-0.054610491
"32390","27059","2002",0.3918495298
"32391","27061","2002",0.6397075623
"32392","27063","2002",0.0904118259
"32393","27065","2002",0.1310959622
"32394","27067","2002",1.731348379
"32395","27069","2002",0.1969473166
"32396","27071","2002",1.0735757229
"32397","27073","2002",-0.127315552
"32398","27075","2002",-0.090191657
"32399","27077","2002",1.1495574204
"32400","27079","2002",0.6972285166
"32401","27081","2002",0.1603977865
"32402","27083","2002",3.4535458389
"32403","27085","2002",1.0199022594
"32404","27087","2002",0.3904724717
"32405","27089","2002",0.3042442067
"32406","27091","2002",0.3750937734
"32407","27093","2002",0.2181310531
"32408","27095","2002",0.0859956142
"32409","27097","2002",0
"32410","27099","2002",2.8015927574
"32411","27101","2002",0.1112099644
"32412","27103","2002",1.5829829335
"32413","27105","2002",4.0796503157
"32414","27107","2002",0
"32415","27109","2002",5.1611190493
"32416","27111","2002",1.2618185961
"32417","27113","2002",0.5931857784
"32418","27115","2002",0.1473133724
"32419","27117","2002",0
"32420","27119","2002",0.4528839
"32421","27121","2002",0.1797591228
"32422","27123","2002",4.3741147741
"32423","27125","2002",0.2340276153
"32424","27127","2002",0.0607109249
"32425","27129","2002",0.4151346222
"32426","27131","2002",3.0476256069
"32427","27133","2002",0.103820598
"32428","27135","2002",0.5586938978
"32429","27137","2002",0.089878215
"32430","27139","2002",1.5665692134
"32431","27141","2002",0.4415231123
"32432","27143","2002",1.5669887699
"32433","27145","2002",1.1658493577
"32434","27147","2002",3.3853786663
"32435","27149","2002",1.1059722502
"32436","27151","2002",0
"32437","27153","2002",1.1931455843
"32438","27155","2002",-0.253421186
"32439","27157","2002",1.6068313286
"32440","27159","2002",0.0733218462
"32441","27161","2002",0.3076607527
"32442","27163","2002",0.7839478266
"32443","27165","2002",3.7375238904
"32444","27167","2002",-0.144665461
"32445","27169","2002",1.3295327498
"32446","27171","2002",0.4794913222
"32447","27173","2002",0.0910871248
"32448","28001","2002",0.2681764005
"32449","28003","2002",0.863296931
"32450","28005","2002",0
"32451","28007","2002",0.5115482006
"32452","28009","2002",0.6352836542
"32453","28011","2002",0.1513737165
"32454","28013","2002",1.4802852913
"32455","28015","2002",0.568208722
"32456","28017","2002",2.0131629888
"32457","28019","2002",0.5205351101
"32458","28021","2002",0.0860215054
"32459","28023","2002",0
"32460","28025","2002",0.137406678
"32461","28027","2002",0.4987199521
"32462","28029","2002",-0.13911108
"32463","28031","2002",0.1531159087
"32464","28033","2002",1.3549609262
"32465","28035","2002",1.6494731995
"32466","28037","2002",0.2431610942
"32467","28039","2002",0.9618792082
"32468","28041","2002",0
"32469","28043","2002",0.6086427267
"32470","28045","2002",0.2721088435
"32471","28047","2002",-1.311561414
"32472","28049","2002",0.2570079853
"32473","28051","2002",0
"32474","28053","2002",0.9230627221
"32475","28055","2002",0.4695938014
"32476","28057","2002",0.1757507854
"32477","28059","2002",0.135923943
"32478","28061","2002",0.2192081107
"32479","28063","2002",0
"32480","28065","2002",-0.073997336
"32481","28067","2002",2.8341484077
"32482","28069","2002",0.1894567328
"32483","28071","2002",1.7056375138
"32484","28073","2002",0.1211680601
"32485","28075","2002",-0.812012631
"32486","28077","2002",0
"32487","28079","2002",0.9262689885
"32488","28081","2002",0.613717233
"32489","28083","2002",0.4622014383
"32490","28085","2002",0.1203043701
"32491","28087","2002",-0.706951968
"32492","28089","2002",0.6080206986
"32493","28091","2002",0.2377932784
"32494","28093","2002",0.1424744971
"32495","28095","2002",-0.026455026
"32496","28097","2002",-0.16721709
"32497","28099","2002",0.0700439526
"32498","28101","2002",-0.184217192
"32499","28103","2002",0.8888529756
"32500","28105","2002",3.0259670193
"32501","28107","2002",0.0866976852
"32502","28109","2002",0.1008766178
"32503","28111","2002",-0.082433435
"32504","28113","2002",0
"32505","28115","2002",0.9523635098
"32506","28117","2002",0
"32507","28119","2002",0.1008572869
"32508","28121","2002",0.8813429671
"32509","28123","2002",4.9330514447
"32510","28125","2002",0.1590710252
"32511","28127","2002",0.7245720496
"32512","28129","2002",0.1249492394
"32513","28131","2002",0.071347032
"32514","28133","2002",0.3851110157
"32515","28135","2002",0.4140786749
"32516","28137","2002",0.0783821916
"32517","28139","2002",3.2513328074
"32518","28141","2002",1.158901151
"32519","28143","2002",0.7334450964
"32520","28145","2002",1.904317749
"32521","28147","2002",0.466402372
"32522","28149","2002",0.5695339991
"32523","28151","2002",0.6222877262
"32524","28153","2002",0
"32525","28155","2002",0
"32526","28157","2002",-0.097030856
"32527","28159","2002",1.0505515396
"32528","28161","2002",0.1496725912
"32529","28163","2002",0.5779824799
"32530","29001","2002",1.2847020094
"32531","29003","2002",0
"32532","29005","2002",0
"32533","29007","2002",0.0388304275
"32534","29009","2002",2.5815914925
"32535","29011","2002",0.0788830165
"32536","29013","2002",0.4156893019
"32537","29015","2002",0.0575489886
"32538","29017","2002",0.0818699087
"32539","29019","2002",3.2217377203
"32540","29021","2002",0.3011524874
"32541","29023","2002",0.6137755791
"32542","29025","2002",0.2225189141
"32543","29027","2002",0.622642639
"32544","29029","2002",0.2947599716
"32545","29031","2002",0.663120414
"32546","29033","2002",0.0984639622
"32547","29035","2002",-0.169491525
"32548","29037","2002",0.6408389164
"32549","29039","2002",0.3631609529
"32550","29041","2002",-0.121610118
"32551","29043","2002",0.1899597631
"32552","29045","2002",-0.135327153
"32553","29047","2002",1.1413642444
"32554","29049","2002",0
"32555","29051","2002",1.4887370779
"32556","29053","2002",0
"32557","29055","2002",0.6087618219
"32558","29057","2002",0.2562295817
"32559","29059","2002",0.1265302249
"32560","29061","2002",-0.125841565
"32561","29063","2002",0.4608294931
"32562","29065","2002",0.1339898838
"32563","29067","2002",0.4568296026
"32564","29069","2002",0.6405759082
"32565","29071","2002",0.1469052828
"32566","29073","2002",-0.065025848
"32567","29075","2002",0.2988643156
"32568","29077","2002",0.2913597472
"32569","29079","2002",1.4496955639
"32570","29081","2002",0.3447681434
"32571","29083","2002",0.1349133182
"32572","29085","2002",0.1130646164
"32573","29087","2002",-0.191699415
"32574","29089","2002",0.3980297527
"32575","29091","2002",0.5649261561
"32576","29093","2002",0
"32577","29095","2002",2.2071209569
"32578","29097","2002",1.6896886749
"32579","29099","2002",-0.104078902
"32580","29101","2002",-1.008990102
"32581","29103","2002",0.2358490566
"32582","29105","2002",0.0304330625
"32583","29107","2002",0.0913659205
"32584","29109","2002",1.5930242307
"32585","29111","2002",0.1937515137
"32586","29113","2002",0.2171998118
"32587","29115","2002",0.2959783936
"32588","29117","2002",0.3467526613
"32589","29119","2002",4.9799419007
"32590","29121","2002",0.06453903
"32591","29123","2002",0.3375954762
"32592","29125","2002",0
"32593","29127","2002",0.1784312326
"32594","29129","2002",0.2741979709
"32595","29131","2002",0
"32596","29133","2002",0.1515381118
"32597","29135","2002",0.202033807
"32598","29137","2002",0
"32599","29139","2002",0.2500208351
"32600","29141","2002",0.2553691361
"32601","29143","2002",0
"32602","29145","2002",0.6242374372
"32603","29147","2002",1.0925727813
"32604","29149","2002",0.0981787836
"32605","29151","2002",0
"32606","29153","2002",0
"32607","29155","2002",0.5041593143
"32608","29157","2002",0.2197862579
"32609","29159","2002",2.2038148796
"32610","29161","2002",2.7293930822
"32611","29163","2002",1.367390472
"32612","29165","2002",1.9594699118
"32613","29167","2002",1.0170907572
"32614","29169","2002",-11.9633651
"32615","29171","2002",0.1945714564
"32616","29173","2002",0.2079434394
"32617","29175","2002",0.9316644388
"32618","29177","2002",-0.085295121
"32619","29179","2002",0.1528584531
"32620","29181","2002",0.3728282753
"32621","29183","2002",0.435217098
"32622","29185","2002",-0.104307917
"32623","29186","2002",0.1114640807
"32624","29187","2002",0.3725749364
"32625","29189","2002",1.6554365166
"32626","29195","2002",2.1121144852
"32627","29197","2002",0.7208073042
"32628","29199","2002",0
"32629","29201","2002",0.2972246647
"32630","29203","2002",0.2423361202
"32631","29205","2002",0.148137175
"32632","29207","2002",0.3025667748
"32633","29209","2002",0.3109989979
"32634","29211","2002",4.2862080885
"32635","29213","2002",1.0587351808
"32636","29215","2002",-0.041501525
"32637","29217","2002",0.0491726698
"32638","29219","2002",0.6221565501
"32639","29221","2002",0.2123953953
"32640","29223","2002",0.1524157903
"32641","29225","2002",0.2485166661
"32642","29227","2002",0.4419889503
"32643","29229","2002",0.2235073897
"32644","29510","2002",4.3174125182
"32645","30001","2002",0.2221358361
"32646","30003","2002",0.3127443315
"32647","30005","2002",-0.14837896
"32648","30007","2002",0
"32649","30009","2002",0.832076551
"32650","30011","2002",0.7501875469
"32651","30013","2002",-1.938815458
"32652","30015","2002",0.1742463844
"32653","30017","2002",0.262973352
"32654","30019","2002",1.0266940452
"32655","30021","2002",0.1127205095
"32656","30023","2002",0
"32657","30025","2002",0
"32658","30027","2002",0.3437312022
"32659","30029","2002",0.5345397417
"32660","30031","2002",1.405728343
"32661","30033","2002",0.8012820513
"32662","30035","2002",0.380966894
"32663","30037","2002",0.9633911368
"32664","30039","2002",0.348553503
"32665","30041","2002",-0.061175175
"32666","30043","2002",-0.197482103
"32667","30045","2002",0.4447409384
"32668","30047","2002",0.2984295147
"32669","30049","2002",0.551994302
"32670","30051","2002",0.9777560499
"32671","30053","2002",0
"32672","30055","2002",0.5433306167
"32673","30057","2002",-0.292120061
"32674","30059","2002",1.0534632605
"32675","30061","2002",0
"32676","30063","2002",0.7435133552
"32677","30065","2002",0.2284669865
"32678","30067","2002",0.4458030824
"32679","30069","2002",2.0449897751
"32680","30071","2002",-0.229911484
"32681","30073","2002",0
"32682","30075","2002",0
"32683","30077","2002",0
"32684","30079","2002",0.8474576271
"32685","30081","2002",0.1617773943
"32686","30083","2002",0.3233978332
"32687","30085","2002",-0.095762509
"32688","30087","2002",0.6493857893
"32689","30089","2002",0.1921783415
"32690","30091","2002",0
"32691","30093","2002",0.1787762764
"32692","30095","2002",0.1194172439
"32693","30097","2002",0.8358874338
"32694","30099","2002",0.947567909
"32695","30101","2002",0.5721369314
"32696","30103","2002",1.2650221379
"32697","30105","2002",0.1345442314
"32698","30107","2002",0.4611482592
"32699","30109","2002",0.9965122073
"32700","30111","2002",0.3277563932
"32701","31001","2002",3.281895926
"32702","31003","2002",0.1387732445
"32703","31005","2002",2.4844720497
"32704","31007","2002",1.269035533
"32705","31009","2002",1.8099547511
"32706","31011","2002",0.3291639236
"32707","31013","2002",1.7631501616
"32708","31015","2002",0.4214963119
"32709","31017","2002",0.2860821056
"32710","31019","2002",1.0776366959
"32711","31021","2002",-0.132205182
"32712","31023","2002",0.3393857119
"32713","31025","2002",-0.081333876
"32714","31027","2002",0.1072443563
"32715","31029","2002",0.2518257366
"32716","31031","2002",0.4995004995
"32717","31033","2002",0.2023165242
"32718","31035","2002",0.2917365619
"32719","31037","2002",9.2943036459
"32720","31039","2002",2.4021619458
"32721","31041","2002",0
"32722","31043","2002",7.8249956938
"32723","31045","2002",0.5500247511
"32724","31047","2002",9.6262160778
"32725","31049","2002",0.492247108
"32726","31051","2002",2.1126188348
"32727","31053","2002",0.9744146552
"32728","31055","2002",3.3239983316
"32729","31057","2002",0
"32730","31059","2002",0.3102940036
"32731","31061","2002",0.2912479977
"32732","31063","2002",0.3349522693
"32733","31065","2002",0.1934610176
"32734","31067","2002",0.0433585536
"32735","31069","2002",0.4463289444
"32736","31071","2002",0.5349023803
"32737","31073","2002",0.4842615012
"32738","31075","2002",1.3850415512
"32739","31077","2002",0.3780718336
"32740","31079","2002",4.6119518639
"32741","31081","2002",0.1070434596
"32742","31083","2002",0.2734481816
"32743","31085","2002",0.9161704077
"32744","31087","2002",0
"32745","31089","2002",0.0895736295
"32746","31091","2002",1.3568521031
"32747","31093","2002",0.1546072975
"32748","31095","2002",0.1223091977
"32749","31097","2002",1.079214332
"32750","31099","2002",-0.14619883
"32751","31101","2002",0.5780346821
"32752","31103","2002",1.0438413361
"32753","31105","2002",0.5001875703
"32754","31107","2002",0.2206653059
"32755","31109","2002",3.0102371489
"32756","31111","2002",0.6379770328
"32757","31113","2002",1.29617628
"32758","31115","2002",1.3623978202
"32759","31117","2002",1.8761726079
"32760","31119","2002",2.7993953306
"32761","31121","2002",0.1250234419
"32762","31123","2002",0.3809886656
"32763","31125","2002",0.2538071066
"32764","31127","2002",0.1370614035
"32765","31129","2002",1.028700751
"32766","31131","2002",0.2581894465
"32767","31133","2002",0.3339455669
"32768","31135","2002",0.3238866397
"32769","31137","2002",0.4134153274
"32770","31139","2002",0.2613183511
"32771","31141","2002",2.2722908532
"32772","31143","2002",0.5477951246
"32773","31145","2002",0.1757855416
"32774","31147","2002",0.2187944426
"32775","31149","2002",0.5954153022
"32776","31151","2002",4.4971090014
"32777","31153","2002",-1.286910395
"32778","31155","2002",0.5546171881
"32779","31157","2002",1.9401292509
"32780","31159","2002",0.3621985452
"32781","31161","2002",0.1684919966
"32782","31163","2002",0.3117692907
"32783","31165","2002",0.7064641469
"32784","31167","2002",1.2425254329
"32785","31169","2002",0.1735056823
"32786","31171","2002",1.4566642389
"32787","31173","2002",1.1293054771
"32788","31175","2002",0.2199252254
"32789","31177","2002",0.8891213389
"32790","31179","2002",1.0323646312
"32791","31181","2002",0.2553626149
"32792","31183","2002",1.1911852293
"32793","31185","2002",1.1843801163
"32794","32001","2002",-0.786570346
"32795","32003","2002",6.7753773005
"32796","32005","2002",1.3616621669
"32797","32007","2002",3.3465473289
"32798","32009","2002",3.3296337403
"32799","32011","2002",4.3928459366
"32800","32013","2002",4.616200368
"32801","32015","2002",0.9584052137
"32802","32017","2002",0.2407318247
"32803","32019","2002",1.4885986873
"32804","32021","2002",0.6331785564
"32805","32023","2002",1.7065097462
"32806","32027","2002",1.8362662586
"32807","32029","2002",1.1716461629
"32808","32031","2002",5.1597127386
"32809","32033","2002",1.1611704598
"32810","32510","2002",4.2999990733
"32811","33001","2002",0.8567585397
"32812","33003","2002",0.6489800942
"32813","33005","2002",0.5491488193
"32814","33007","2002",0.3959129601
"32815","33009","2002",1.3741191349
"32816","33011","2002",3.2887727307
"32817","33013","2002",1.1991135125
"32818","33015","2002",0.6311913737
"32819","33017","2002",1.0410973166
"32820","33019","2002",0.5365984536
"32821","34001","2002",4.9383292116
"32822","34003","2002",7.5009716503
"32823","34005","2002",0.6471347531
"32824","34007","2002",2.0120209392
"32825","34009","2002",0.3049980323
"32826","34011","2002",3.4523182521
"32827","34013","2002",7.2541507024
"32828","34015","2002",0.3136876857
"32829","34017","2002",14.005909819
"32830","34019","2002",2.022751978
"32831","34021","2002",5.6565611038
"32832","34023","2002",9.8200208903
"32833","34025","2002",2.6653722395
"32834","34027","2002",5.2821072828
"32835","34029","2002",1.050721357
"32836","34031","2002",8.166587836
"32837","34033","2002",1.1353297511
"32838","34035","2002",6.4181878232
"32839","34037","2002",0.9922320464
"32840","34039","2002",7.7506917882
"32841","34041","2002",2.3455935341
"32842","35001","2002",2.821875077
"32843","35003","2002",0
"32844","35005","2002",2.7583700841
"32845","35006","2002",0.7151998795
"32846","35007","2002",0.3572832184
"32847","35009","2002",-0.403551251
"32848","35011","2002",0.9396288466
"32849","35013","2002",4.1079316845
"32850","35015","2002",1.143059853
"32851","35017","2002",0.4925057049
"32852","35019","2002",2.3534445871
"32853","35021","2002",1.3175230567
"32854","35023","2002",4.104860528
"32855","35025","2002",2.0115437239
"32856","35027","2002",2.7216473669
"32857","35028","2002",4.362172138
"32858","35029","2002",7.2937121789
"32859","35031","2002",1.0175355289
"32860","35033","2002",0.9641342075
"32861","35035","2002",3.036784274
"32862","35037","2002",1.2378152561
"32863","35039","2002",2.5649168234
"32864","35041","2002",1.0861891055
"32865","35043","2002",0.9959104104
"32866","35045","2002",1.2848185836
"32867","35047","2002",0.4394267171
"32868","35049","2002",5.9888788699
"32869","35051","2002",2.6227484861
"32870","35053","2002",3.6905527441
"32871","35055","2002",2.5387823736
"32872","35057","2002",1.1440958632
"32873","35059","2002",1.256597135
"32874","35061","2002",2.1172324958
"32875","36001","2002",1.9263199516
"32876","36003","2002",0.5392235181
"32877","36005","2002",8.5748352982
"32878","36007","2002",1.5674648385
"32879","36009","2002",0.1563778088
"32880","36011","2002",0.3695628072
"32881","36013","2002",0.325593847
"32882","36015","2002",0.5187265814
"32883","36017","2002",0.1175306804
"32884","36019","2002",0.6964827621
"32885","36021","2002",1.0185730428
"32886","36023","2002",0.576143542
"32887","36025","2002",0.2968523054
"32888","36027","2002",1.9239698964
"32889","36029","2002",1.1920132988
"32890","36031","2002",0.309961384
"32891","36033","2002",0.1578313966
"32892","36035","2002",0.6196916123
"32893","36037","2002",0.417275193
"32894","36039","2002",0.5209364353
"32895","36041","2002",-0.18934015
"32896","36043","2002",0.2355731101
"32897","36045","2002",-4.211532166
"32898","36047","2002",10.90945536
"32899","36049","2002",-0.338434926
"32900","36051","2002",0.1856134137
"32901","36053","2002",0.4895537861
"32902","36055","2002",2.099293468
"32903","36057","2002",0.3665427888
"32904","36059","2002",3.0581073829
"32905","36061","2002",9.3568177877
"32906","36063","2002",0.3993546062
"32907","36065","2002",2.5283366545
"32908","36067","2002",1.946757282
"32909","36069","2002",0.8121465429
"32910","36071","2002",1.1110195522
"32911","36073","2002",0.3214880303
"32912","36075","2002",0.1963479285
"32913","36077","2002",0.274483527
"32914","36079","2002",2.4484067429
"32915","36081","2002",13.765122099
"32916","36083","2002",1.5961639517
"32917","36085","2002",3.4585867076
"32918","36087","2002",4.3767609894
"32919","36089","2002",0.7660349132
"32920","36091","2002",0.0877073304
"32921","36093","2002",1.8307761671
"32922","36095","2002",0.0316906988
"32923","36097","2002",-0.052069773
"32924","36099","2002",0.7222615454
"32925","36101","2002",0.4751578383
"32926","36103","2002",2.6160423174
"32927","36105","2002",1.8927103612
"32928","36107","2002",0.368263444
"32929","36109","2002",6.7872379514
"32930","36111","2002",0.9832155058
"32931","36113","2002",0.4863622457
"32932","36115","2002",0.1801536219
"32933","36117","2002",0.3858562257
"32934","36119","2002",6.6874165538
"32935","36121","2002",0.2562191372
"32936","36123","2002",0.4483482443
"32937","37001","2002",4.73402731
"32938","37003","2002",1.3733052828
"32939","37005","2002",5.3117137266
"32940","37007","2002",0.3166686458
"32941","37009","2002",1.2567143002
"32942","37011","2002",1.3505148838
"32943","37013","2002",1.9135774999
"32944","37015","2002",0.2054495493
"32945","37017","2002",1.7948043509
"32946","37019","2002",1.1764477741
"32947","37021","2002",2.0939561462
"32948","37023","2002",2.3984174928
"32949","37025","2002",2.873792608
