"","FIPS","YEAR","RNATURALINC"
"34270","04027","2003",11.931960909
"34271","05001","2003",-2.822550694
"34272","05003","2003",3.0865502516
"34273","05005","2003",-6.725850717
"34274","05007","2003",7.7562229651
"34275","05009","2003",0.5799286688
"34276","05011","2003",0
"34277","05013","2003",-3.061408248
"34278","05015","2003",2.8712530148
"34279","05017","2003",-0.226048299
"34280","05019","2003",-0.170684873
"34281","05021","2003",-3.92086972
"34282","05023","2003",-2.742361296
"34283","05025","2003",0.3485332559
"34284","05027","2003",-0.719151401
"34285","05029","2003",0.1476632294
"34286","05031","2003",4.6707974648
"34287","05033","2003",4.5074108741
"34288","05035","2003",6.9657776821
"34289","05037","2003",0.8859934853
"34290","05039","2003",-5.394857668
"34291","05041","2003",3.979143798
"34292","05043","2003",2.1025392204
"34293","05045","2003",6.9631064158
"34294","05047","2003",0.7286995516
"34295","05049","2003",-1.643598616
"34296","05051","2003",-2.236594207
"34297","05053","2003",0.0599394611
"34298","05055","2003",4.2382858488
"34299","05057","2003",3.0955759061
"34300","05059","2003",0.0984381152
"34301","05061","2003",1.7486797468
"34302","05063","2003",1.9316884713
"34303","05065","2003",-2.809735353
"34304","05067","2003",-1.937763593
"34305","05069","2003",2.6580963197
"34306","05071","2003",5.8649770966
"34307","05073","2003",-3.292883712
"34308","05075","2003",-0.286590434
"34309","05077","2003",2.1032263492
"34310","05079","2003",1.8083811511
"34311","05081","2003",1.3560343529
"34312","05083","2003",1.818504391
"34313","05085","2003",5.4581809666
"34314","05087","2003",0.6325110689
"34315","05089","2003",-2.926798892
"34316","05091","2003",5.2606060606
"34317","05093","2003",3.272657052
"34318","05095","2003",-1.462064644
"34319","05097","2003",-2.10456358
"34320","05099","2003",0
"34321","05101","2003",-0.704680251
"34322","05103","2003",-2.587322122
"34323","05105","2003",-0.389958567
"34324","05107","2003",3.7647829112
"34325","05109","2003",-4.332520986
"34326","05111","2003",1.3866328592
"34327","05113","2003",0.8455818349
"34328","05115","2003",3.9879099562
"34329","05117","2003",-1.184770316
"34330","05119","2003",6.8491837143
"34331","05121","2003",-0.166228009
"34332","05123","2003",3.8166602472
"34333","05125","2003",2.9195896355
"34334","05127","2003",2.7442371021
"34335","05129","2003",-3.258145363
"34336","05131","2003",6.319627996
"34337","05133","2003",9.2666053124
"34338","05135","2003",-3.680276021
"34339","05137","2003",-1.560400503
"34340","05139","2003",1.0041392853
"34341","05141","2003",-1.7382667
"34342","05143","2003",9.9589422387
"34343","05145","2003",3.0925078938
"34344","05147","2003",-5.155566213
"34345","05149","2003",2.8184892897
"34346","06001","2003",8.3211532438
"34347","06003","2003",-1.687763713
"34348","06005","2003",-2.097721112
"34349","06007","2003",0.6846140132
"34350","06009","2003",-0.808818432
"34351","06011","2003",10.129315886
"34352","06013","2003",6.4551844629
"34353","06015","2003",1.3754909236
"34354","06017","2003",3.6552502823
"34355","06019","2003",11.380731323
"34356","06021","2003",7.6676840616
"34357","06023","2003",1.5623230181
"34358","06025","2003",12.943941564
"34359","06027","2003",-3.037163841
"34360","06029","2003",10.442083057
"34361","06031","2003",11.3706016
"34362","06033","2003",-1.189079749
"34363","06035","2003",3.7339068614
"34364","06037","2003",9.5324665668
"34365","06039","2003",10.008474609
"34366","06041","2003",3.998412036
"34367","06043","2003",-1.438766114
"34368","06045","2003",3.5671478302
"34369","06047","2003",12.099827997
"34370","06049","2003",-2.911208151
"34371","06051","2003",6.8875793985
"34372","06053","2003",11.956505796
"34373","06055","2003",2.8310753058
"34374","06057","2003",-1.064581072
"34375","06059","2003",9.6672745908
"34376","06061","2003",4.8456098739
"34377","06063","2003",-1.870144816
"34378","06065","2003",8.525736334
"34379","06067","2003",7.77837461
"34380","06069","2003",11.484690094
"34381","06071","2003",10.304227361
"34382","06073","2003",8.7844375589
"34383","06075","2003",3.1663355004
"34384","06077","2003",8.9427981865
"34385","06079","2003",2.0426270234
"34386","06081","2003",7.8127466598
"34387","06083","2003",7.1234254168
"34388","06085","2003",11.035355983
"34389","06087","2003",6.3413649372
"34390","06089","2003",0.7000633528
"34391","06091","2003",-5.203064027
"34392","06093","2003",-2.044176935
"34393","06095","2003",7.7401985529
"34394","06097","2003",4.3074069281
"34395","06099","2003",9.0179507678
"34396","06101","2003",7.5612770961
"34397","06103","2003",1.6873526828
"34398","06105","2003",-2.197885483
"34399","06107","2003",12.730793014
"34400","06109","2003",-2.431002431
"34401","06111","2003",9.0315713883
"34402","06113","2003",6.9624227469
"34403","06115","2003",10.697748683
"34404","08001","2003",12.810467967
"34405","08003","2003",5.8734244044
"34406","08005","2003",10.034382661
"34407","08007","2003",5.3536590899
"34408","08009","2003",-7.118282121
"34409","08011","2003",-0.975768418
"34410","08013","2003",7.3618848695
"34411","08014","2003",10.261672653
"34412","08015","2003",-0.179694519
"34413","08017","2003",-5.912786401
"34414","08019","2003",4.7036185793
"34415","08021","2003",4.3702579666
"34416","08023","2003",0.5652911249
"34417","08025","2003",-1.053833319
"34418","08027","2003",-0.805477245
"34419","08029","2003",0.4502554334
"34420","08031","2003",11.007421887
"34421","08033","2003",-2.739726027
"34422","08035","2003",16.027184178
"34423","08037","2003",16.567757452
"34424","08039","2003",5.8602692061
"34425","08041","2003",9.5722306251
"34426","08043","2003",-2.376330055
"34427","08045","2003",12.289340748
"34428","08047","2003",4.5709536672
"34429","08049","2003",8.3355844557
"34430","08051","2003",7.5519194462
"34431","08053","2003",6.3171193936
"34432","08055","2003",-4.414732593
"34433","08057","2003",-0.665778961
"34434","08059","2003",5.9924568884
"34435","08061","2003",4.1067761807
"34436","08063","2003",1.3526807673
"34437","08065","2003",10.579962583
"34438","08067","2003",4.7226013301
"34439","08069","2003",6.8501744379
"34440","08071","2003",0.3842951387
"34441","08073","2003",0.3427298432
"34442","08075","2003",4.9318929075
"34443","08077","2003",2.5976968706
"34444","08079","2003",2.2805017104
"34445","08081","2003",5.5727087883
"34446","08083","2003",3.2367831355
"34447","08085","2003",2.9073870212
"34448","08087","2003",9.4379004302
"34449","08089","2003",3.5216659011
"34450","08091","2003",1.5290519878
"34451","08093","2003",6.5879428216
"34452","08095","2003",1.1153245594
"34453","08097","2003",8.0345485588
"34454","08099","2003",8.8086950345
"34455","08101","2003",4.1091153197
"34456","08103","2003",6.4796657857
"34457","08105","2003",3.6142598981
"34458","08107","2003",8.245222621
"34459","08109","2003",8.8037686308
"34460","08111","2003",10.582010582
"34461","08113","2003",7.1553840758
"34462","08115","2003",-7.571455612
"34463","08117","2003",12.551387206
"34464","08119","2003",6.5442561205
"34465","08121","2003",1.0169836266
"34466","08123","2003",11.687038495
"34467","08125","2003",5.8419596187
"34468","09001","2003",5.6931145497
"34469","09003","2003",2.7004330383
"34470","09005","2003",1.1927788524
"34471","09007","2003",2.8671820098
"34472","09009","2003",3.5345250781
"34473","09011","2003",3.5337904462
"34474","09013","2003",3.8238116005
"34475","09015","2003",2.6506315398
"34476","10001","2003",6.319103397
"34477","10003","2003",6.1889988982
"34478","10005","2003",1.9849290192
"34479","11001","2003",3.1116639887
"34480","12001","2003",3.8585837931
"34481","12003","2003",7.0210199862
"34482","12005","2003",3.8504911174
"34483","12007","2003",1.1602447742
"34484","12009","2003",-1.135353835
"34485","12011","2003",3.6551230232
"34486","12013","2003",0.545553737
"34487","12015","2003",-7.611167466
"34488","12017","2003",-10.18142693
"34489","12019","2003",5.5547731419
"34490","12021","2003",4.4314252991
"34491","12023","2003",2.5403492133
"34492","12027","2003",4.2211267393
"34493","12029","2003",-3.250857865
"34494","12031","2003",5.9086946479
"34495","12033","2003",3.5101175454
"34496","12035","2003",-2.829209495
"34497","12037","2003",-1.915033009
"34498","12039","2003",5.6758973904
"34499","12041","2003",2.1709812177
"34500","12043","2003",-3.394339709
"34501","12045","2003",-1.799460162
"34502","12047","2003",2.3246522102
"34503","12049","2003",11.793791777
"34504","12051","2003",10.838915558
"34505","12053","2003",-7.304560173
"34506","12055","2003",-4.883126087
"34507","12057","2003",6.0902883839
"34508","12059","2003",-0.267022697
"34509","12061","2003",-3.746563896
"34510","12063","2003",0.9867327349
"34511","12065","2003",-0.528042847
"34512","12067","2003",0
"34513","12069","2003",-1.202793477
"34514","12071","2003",0.2945605861
"34515","12073","2003",6.0175488139
"34516","12075","2003",-0.475311749
"34517","12077","2003",5.5873725381
"34518","12079","2003",1.8264349601
"34519","12081","2003",-0.091984603
"34520","12083","2003",-3.213534652
"34521","12085","2003",-3.401501016
"34522","12086","2003",6.0713738822
"34523","12087","2003",-0.292093165
"34524","12089","2003",2.2145487652
"34525","12091","2003",6.5443050592
"34526","12093","2003",3.3395725886
"34527","12095","2003",8.1440922913
"34528","12097","2003",7.6643092504
"34529","12099","2003",0.4684883151
"34530","12101","2003",-3.740417658
"34531","12103","2003",-3.201988307
"34532","12105","2003",3.2605520884
"34533","12107","2003",-0.126514662
"34534","12109","2003",1.8609864665
"34535","12111","2003",-0.287818099
"34536","12113","2003",5.0106794435
"34537","12115","2003",-4.985059441
"34538","12117","2003",5.1090362168
"34539","12119","2003",-4.684687788
"34540","12121","2003",0.4414645587
"34541","12123","2003",-0.977844111
"34542","12125","2003",0.2229488704
"34543","12127","2003",-2.922420656
"34544","12129","2003",3.0848939073
"34545","12131","2003",1.026316083
"34546","12133","2003",-0.98928277
"34547","13001","2003",5.5107374162
"34548","13003","2003",11.921548519
"34549","13005","2003",3.7880675871
"34550","13007","2003",-0.747104968
"34551","13009","2003",2.7018048943
"34552","13011","2003",4.3164056113
"34553","13013","2003",9.0236246172
"34554","13015","2003",9.3964799156
"34555","13017","2003",3.6293391091
"34556","13019","2003",4.0559225688
"34557","13021","2003",4.8279397546
"34558","13023","2003",1.0234105155
"34559","13025","2003",1.1280690113
"34560","13027","2003",-1.175487982
"34561","13029","2003",8.2184203248
"34562","13031","2003",5.8268803189
"34563","13033","2003",6.8780036154
"34564","13035","2003",5.7022668848
"34565","13037","2003",4.8340315823
"34566","13039","2003",12.376293424
"34567","13043","2003",5.3169734151
"34568","13045","2003",7.2730278111
"34569","13047","2003",4.7370413743
"34570","13049","2003",2.7455621302
"34571","13051","2003",5.9244798574
"34572","13053","2003",11.412761542
"34573","13055","2003",2.3427298564
"34574","13057","2003",12.136497147
"34575","13059","2003",7.2200797809
"34576","13061","2003",-1.221001221
"34577","13063","2003",12.298759154
"34578","13065","2003",3.9039907461
"34579","13067","2003",11.133173485
"34580","13069","2003",6.515079047
"34581","13071","2003",5.031005031
"34582","13073","2003",7.9690883258
"34583","13075","2003",5.2856783287
"34584","13077","2003",8.6073369222
"34585","13079","2003",6.1919504644
"34586","13081","2003",3.2866207148
"34587","13083","2003",1.5963730405
"34588","13085","2003",5.9204647006
"34589","13087","2003",3.8052562324
"34590","13089","2003",9.9494674816
"34591","13091","2003",3.0822973389
"34592","13093","2003",6.5268470977
"34593","13095","2003",6.2093590643
"34594","13097","2003",8.0343385428
"34595","13099","2003",1.974577317
"34596","13101","2003",12.099369288
"34597","13103","2003",7.7920525844
"34598","13105","2003",0.2910855064
"34599","13107","2003",5.9624822272
"34600","13109","2003",6.65347959
"34601","13111","2003",-1.381643203
"34602","13113","2003",3.2774551282
"34603","13115","2003",4.488084565
"34604","13117","2003",13.100454923
"34605","13119","2003",0.8126389254
"34606","13121","2003",8.1380814645
"34607","13123","2003",4.0896578844
"34608","13125","2003",-3.904724717
"34609","13127","2003",4.0434854557
"34610","13129","2003",8.3910438883
"34611","13131","2003",5.0370432556
"34612","13133","2003",2.0639834881
"34613","13135","2003",14.235157667
"34614","13137","2003",3.8285850078
"34615","13139","2003",12.094186883
"34616","13141","2003",-0.72135202
"34617","13143","2003",3.3685613282
"34618","13145","2003",3.618272275
"34619","13147","2003",0.6488450558
"34620","13149","2003",3.6047402334
"34621","13151","2003",10.287426555
"34622","13153","2003",7.8814882905
"34623","13155","2003",0.1022913257
"34624","13157","2003",7.3028973921
"34625","13159","2003",6.6957906341
"34626","13161","2003",3.125
"34627","13163","2003",3.3144920245
"34628","13165","2003",2.6861313869
"34629","13167","2003",0.7878003489
"34630","13169","2003",4.9812704232
"34631","13171","2003",2.0347761746
"34632","13173","2003",7.3032933719
"34633","13175","2003",3.701647233
"34634","13177","2003",5.5865921788
"34635","13179","2003",18.795794839
"34636","13181","2003",-3.008242585
"34637","13183","2003",9.2210162328
"34638","13185","2003",7.5429662635
"34639","13187","2003",6.6140711121
"34640","13189","2003",0.4716869885
"34641","13191","2003",3.8472107722
"34642","13193","2003",3.7427574045
"34643","13195","2003",5.2407958523
"34644","13197","2003",-1.567621491
"34645","13199","2003",2.2774553816
"34646","13201","2003",-2.237494007
"34647","13205","2003",4.0888589133
"34648","13207","2003",4.7177023042
"34649","13209","2003",5.2389545375
"34650","13211","2003",4.2335722278
"34651","13213","2003",10.305294345
"34652","13215","2003",6.1384674566
"34653","13217","2003",10.658016682
"34654","13219","2003",6.7601263368
"34655","13221","2003",4.5733450208
"34656","13223","2003",13.823667983
"34657","13225","2003",3.7782340862
"34658","13227","2003",4.5446733755
"34659","13229","2003",4.4069269443
"34660","13231","2003",4.2541512282
"34661","13233","2003",4.9901210801
"34662","13235","2003",-0.309087163
"34663","13237","2003",3.1212609894
"34664","13239","2003",4.3019163082
"34665","13241","2003",1.5957107296
"34666","13243","2003",-1.863684771
"34667","13245","2003",5.7233430998
"34668","13247","2003",6.778699759
"34669","13249","2003",7.4211502783
"34670","13251","2003",0.6566634928
"34671","13253","2003",-1.412429379
"34672","13255","2003",4.8355738713
"34673","13257","2003",1.5333805143
"34674","13259","2003",-2.582182938
"34675","13261","2003",2.0805065581
"34676","13263","2003",-1.22324159
"34677","13265","2003",0.507227999
"34678","13267","2003",5.129705042
"34679","13269","2003",0.7959972709
"34680","13271","2003",-1.066491653
"34681","13273","2003",0.9222965183
"34682","13275","2003",2.9133621587
"34683","13277","2003",5.6234343847
"34684","13279","2003",4.8029274987
"34685","13281","2003",-7.468030691
"34686","13283","2003",4.7632794457
"34687","13285","2003",4.2133661965
"34688","13287","2003",1.5694480774
"34689","13289","2003",2.4178174548
"34690","13291","2003",-3.89728258
"34691","13293","2003",-1.405836022
"34692","13295","2003",1.0935464677
"34693","13297","2003",7.7930862092
"34694","13299","2003",0.7670018749
"34695","13301","2003",1.4537231465
"34696","13303","2003",1.8586031882
"34697","13305","2003",6.4059400535
"34698","13307","2003",0
"34699","13309","2003",2.7615833078
"34700","13311","2003",4.0339750342
"34701","13313","2003",10.779961953
"34702","13315","2003",-0.573065903
"34703","13317","2003",-1.225201451
"34704","13319","2003",1.5730999902
"34705","13321","2003",2.9405683567
"34706","16001","2003",9.7898097542
"34707","16003","2003",-0.583600817
"34708","16005","2003",10.249583166
"34709","16007","2003",3.4240991358
"34710","16009","2003",-1.23685838
"34711","16011","2003",12.165968425
"34712","16013","2003",8.7410464975
"34713","16015","2003",2.9585798817
"34714","16017","2003",1.4671976525
"34715","16019","2003",11.219212902
"34716","16021","2003",4.8263033533
"34717","16023","2003",1.4047410009
"34718","16025","2003",-0.983767831
"34719","16027","2003",13.112805918
"34720","16029","2003",7.3223966768
"34721","16031","2003",9.633685002
"34722","16033","2003",10.869565217
"34723","16035","2003",-1.549833095
"34724","16037","2003",0.243902439
"34725","16039","2003",12.954136769
"34726","16041","2003",8.4982188077
"34727","16043","2003",9.7059189514
"34728","16045","2003",1.2929919834
"34729","16047","2003",7.1299989411
"34730","16049","2003",-2.224184738
"34731","16051","2003",12.28855344
"34732","16053","2003",11.021642011
"34733","16055","2003",5.5586581295
"34734","16057","2003",4.6344765973
"34735","16059","2003",-3.961703533
"34736","16061","2003",0.8306797729
"34737","16063","2003",9.0974383529
"34738","16065","2003",16.649806803
"34739","16067","2003",7.8309347854
"34740","16069","2003",0.1335648457
"34741","16071","2003",-0.983042517
"34742","16073","2003",9.0360057167
"34743","16075","2003",6.6132879851
"34744","16077","2003",6.97658818
"34745","16079","2003",-2.710761724
"34746","16081","2003",17.633343049
"34747","16083","2003",5.7950840136
"34748","16085","2003",2.7833001988
"34749","16087","2003",1.6199250785
"34750","17001","2003",-1.185343231
"34751","17003","2003",1.5006967521
"34752","17005","2003",1.7291387773
"34753","17007","2003",8.1220962954
"34754","17009","2003",1.0225695713
"34755","17011","2003",0.9437739518
"34756","17013","2003",0
"34757","17015","2003",-1.225753072
"34758","17017","2003",3.2451967401
"34759","17019","2003",5.8249686494
"34760","17021","2003",-0.456875259
"34761","17023","2003",-3.147922668
"34762","17025","2003",-2.480598179
"34763","17027","2003",1.1459396006
"34764","17029","2003",0.9378798174
"34765","17031","2003",7.0578023742
"34766","17033","2003",-3.097444608
"34767","17035","2003",-0.906207522
"34768","17037","2003",6.0762034941
"34769","17039","2003",-2.242220404
"34770","17041","2003",6.2616775236
"34771","17043","2003",7.8729680101
"34772","17045","2003",-5.06448076
"34773","17047","2003",-0.147677767
"34774","17049","2003",3.6947066781
"34775","17051","2003",-1.031556243
"34776","17053","2003",-3.274953723
"34777","17055","2003",-2.750607319
"34778","17057","2003",-2.135098348
"34779","17059","2003",-5.383360522
"34780","17061","2003",-1.244426009
"34781","17063","2003",4.9465617551
"34782","17065","2003",-1.202862813
"34783","17067","2003",-0.922485586
"34784","17069","2003",0.8510638298
"34785","17071","2003",-5.016617546
"34786","17073","2003",-0.019911196
"34787","17075","2003",-2.150327436
"34788","17077","2003",3.8817430388
"34789","17079","2003",1.9134901052
"34790","17081","2003",0.4493091871
"34791","17083","2003",-0.091401412
"34792","17085","2003",0.9847145447
"34793","17087","2003",0.0765023142
"34794","17089","2003",12.524234416
"34795","17091","2003",4.5446170853
"34796","17093","2003",12.529828298
"34797","17095","2003",-1.508933993
"34798","17097","2003",9.8287121365
"34799","17099","2003",1.467278783
"34800","17101","2003",-5.974561917
"34801","17103","2003",-0.254611293
"34802","17105","2003",2.1558361565
"34803","17107","2003",0.1957266351
"34804","17109","2003",-0.395304993
"34805","17111","2003",8.8480819104
"34806","17113","2003",7.0159071958
"34807","17115","2003",2.4070739232
"34808","17117","2003",-1.519351196
"34809","17119","2003",2.5373592767
"34810","17121","2003",-0.811369001
"34811","17123","2003",-1.47206942
"34812","17125","2003",0.2543315848
"34813","17127","2003",-2.260487999
"34814","17129","2003",2.2471910112
"34815","17131","2003",-0.536352801
"34816","17133","2003",3.6866047723
"34817","17135","2003",-0.758875544
"34818","17137","2003",-0.693308189
"34819","17139","2003",-2.52286345
"34820","17141","2003",2.3928896992
"34821","17143","2003",4.607738807
"34822","17145","2003",-1.194003449
"34823","17147","2003",1.2951370687
"34824","17149","2003",-2.314814815
"34825","17151","2003",-3.599550056
"34826","17153","2003",1.4274498608
"34827","17155","2003",1.4853936293
"34828","17157","2003",-0.060219198
"34829","17159","2003",-0.622374358
"34830","17161","2003",2.9818581042
"34831","17163","2003",3.6805343013
"34832","17165","2003",-2.366457375
"34833","17167","2003",3.9244440154
"34834","17169","2003",-4.887515273
"34835","17171","2003",-0.550711335
"34836","17173","2003",0.2228263292
"34837","17175","2003",-4.189494038
"34838","17177","2003",1.2487902345
"34839","17179","2003",2.147908913
"34840","17181","2003",-1.763522636
"34841","17183","2003",1.3909046928
"34842","17185","2003",1.8293895407
"34843","17187","2003",-0.054937509
"34844","17189","2003",-1.527579451
"34845","17191","2003",-0.713542441
"34846","17193","2003",-3.926919365
"34847","17195","2003",2.2720058805
"34848","17197","2003",10.346378372
"34849","17199","2003",0.7230832269
"34850","17201","2003",5.0962777084
"34851","17203","2003",2.5362318841
"34852","18001","2003",10.206966329
"34853","18003","2003",7.6824697455
"34854","18005","2003",5.4394702429
"34855","18007","2003",3.722967424
"34856","18009","2003",1.3104728623
"34857","18011","2003",4.7212414812
"34858","18013","2003",1.58703918
"34859","18015","2003",2.8655418591
"34860","18017","2003",2.5798449612
"34861","18019","2003",3.0945930864
"34862","18021","2003",2.1161222061
"34863","18023","2003",3.9930786636
"34864","18025","2003",1.6448871425
"34865","18027","2003",6.3401543106
"34866","18029","2003",3.8346870621
"34867","18031","2003",5.1065899327
"34868","18033","2003",5.6434373664
"34869","18035","2003",0.8220166249
"34870","18037","2003",3.9686969032
"34871","18039","2003",9.2579935296
"34872","18041","2003",0.2804318651
"34873","18043","2003",1.7954832375
"34874","18045","2003",1.9823289533
"34875","18047","2003",1.6841358832
"34876","18049","2003",1.0360649267
"34877","18051","2003",2.8213935231
"34878","18053","2003",-0.417365174
"34879","18055","2003",2.1490404988
"34880","18057","2003",12.017841981
"34881","18059","2003",6.4593097571
"34882","18061","2003",3.2341343017
"34883","18063","2003",5.7495677097
"34884","18065","2003",0.6690991208
"34885","18067","2003",3.5819201693
"34886","18069","2003",2.1773632918
"34887","18071","2003",5.0288134166
"34888","18073","2003",5.5600715331
"34889","18075","2003",2.9620715988
"34890","18077","2003",1.220370805
"34891","18079","2003",3.6450702212
"34892","18081","2003",5.3756882263
"34893","18083","2003",-0.569616156
"34894","18085","2003",6.2132964544
"34895","18087","2003",13.167129903
"34896","18089","2003",4.3350750738
"34897","18091","2003",2.3721315755
"34898","18093","2003",2.4784494472
"34899","18095","2003",1.2952975397
"34900","18097","2003",8.2973410268
"34901","18099","2003",5.6516357981
"34902","18101","2003",0.2926972047
"34903","18103","2003",3.0205314503
"34904","18105","2003",3.6484231843
"34905","18107","2003",2.6591147807
"34906","18109","2003",4.5622244878
"34907","18111","2003",0.4914522414
"34908","18113","2003",6.50150852
"34909","18115","2003",2.994011976
"34910","18117","2003",0.720368417
"34911","18119","2003",0.8474009321
"34912","18121","2003",1.6783378668
"34913","18123","2003",0.4795651942
"34914","18125","2003",-0.470053664
"34915","18127","2003",4.124682111
"34916","18129","2003",1.490257442
"34917","18131","2003",-0.515179393
"34918","18133","2003",2.495748999
"34919","18135","2003",1.5715916107
"34920","18137","2003",4.7929801276
"34921","18139","2003",4.7366954583
"34922","18141","2003",5.3681140819
"34923","18143","2003",3.3833700936
"34924","18145","2003",4.6456538988
"34925","18147","2003",0.7931000297
"34926","18149","2003",2.5247662452
"34927","18151","2003",5.2899774354
"34928","18153","2003",-0.09201325
"34929","18155","2003",0.6333122229
"34930","18157","2003",6.6407829549
"34931","18159","2003",5.0563508986
"34932","18161","2003",1.5347052668
"34933","18163","2003",2.8853674788
"34934","18165","2003",-2.194452911
"34935","18167","2003",0.7910676077
"34936","18169","2003",0.5545987916
"34937","18171","2003",1.6326530612
"34938","18173","2003",3.0912764551
"34939","18175","2003",3.377764864
"34940","18177","2003",1.6271534805
"34941","18179","2003",4.1434722297
"34942","18181","2003",2.1399442807
"34943","18183","2003",3.5091077296
"34944","19001","2003",-5.041910884
"34945","19003","2003",-3.697284806
"34946","19005","2003",2.1574222284
"34947","19007","2003",-1.795197846
"34948","19009","2003",-4.164096237
"34949","19011","2003",2.2247367714
"34950","19013","2003",4.0184468861
"34951","19015","2003",2.2606663218
"34952","19017","2003",1.4617683097
"34953","19019","2003",4.3258832012
"34954","19021","2003",3.1886007523
"34955","19023","2003",-4.256037831
"34956","19025","2003",-6.384377054
"34957","19027","2003",-0.617415877
"34958","19029","2003",-1.05381481
"34959","19031","2003",1.49970839
"34960","19033","2003",-0.287222996
"34961","19035","2003",-2.167630058
"34962","19037","2003",-1.25450839
"34963","19039","2003",3.0526028891
"34964","19041","2003",0.0589153681
"34965","19043","2003",-1.046370746
"34966","19045","2003",0.3020965501
"34967","19047","2003",3.8654812524
"34968","19049","2003",6.3462885154
"34969","19051","2003",1.2923691476
"34970","19053","2003",0
"34971","19055","2003",3.1024930748
"34972","19057","2003",1.9862416433
"34973","19059","2003",-1.89921887
"34974","19061","2003",4.9726559669
"34975","19063","2003",0.3726997438
"34976","19065","2003",-1.588339718
"34977","19067","2003",0
"34978","19069","2003",-2.92149656
"34979","19071","2003",-2.720559658
"34980","19073","2003",-2.292320726
"34981","19075","2003",-3.177448265
"34982","19077","2003",-0.088829669
"34983","19079","2003",1.4222552021
"34984","19081","2003",-1.189212147
"34985","19083","2003",-0.218579235
"34986","19085","2003",-0.193230492
"34987","19087","2003",1.0959996015
"34988","19089","2003",-0.818246906
"34989","19091","2003",-2.894500449
"34990","19093","2003",-3.335334534
"34991","19095","2003",2.5358988176
"34992","19097","2003",0.5967032147
"34993","19099","2003",3.2327010419
"34994","19101","2003",-1.649327582
"34995","19103","2003",8.1330456454
"34996","19105","2003",2.5229414529
"34997","19107","2003",0.3551609323
"34998","19109","2003",-0.66818527
"34999","19111","2003",0.3815545623
"35000","19113","2003",6.2831867426
"35001","19115","2003",5.3388090349
"35002","19117","2003",-1.167480365
"35003","19119","2003",2.0732550104
"35004","19121","2003",4.0405447769
"35005","19123","2003",1.3554727211
"35006","19125","2003",3.4946652234
"35007","19127","2003",1.7410228509
"35008","19129","2003",3.0872667398
"35009","19131","2003",-0.832986256
"35010","19133","2003",-4.853616977
"35011","19135","2003",-1.028277635
"35012","19137","2003",-3.738484134
"35013","19139","2003",5.8410935293
"35014","19141","2003",-1.779237665
"35015","19143","2003",1.6129032258
"35016","19145","2003",-2.634561774
"35017","19147","2003",-1.440625643
"35018","19149","2003",3.7856430505
"35019","19151","2003",-4.980563654
"35020","19153","2003",8.9496190609
"35021","19155","2003",4.0423079762
"35022","19157","2003",-1.910878739
"35023","19159","2003",-4.929377192
"35024","19161","2003",-4.76255896
"35025","19163","2003",5.7227038359
"35026","19165","2003",-1.020328075
"35027","19167","2003",5.1228059148
"35028","19169","2003",5.7512140089
"35029","19171","2003",1.6790261648
"35030","19173","2003",-3.248191348
"35031","19175","2003",-0.333806225
"35032","19177","2003",-3.385416667
"35033","19179","2003",1.5378592999
"35034","19181","2003",3.6753666358
"35035","19183","2003",2.9440395071
"35036","19185","2003",-4.548900682
"35037","19187","2003",-0.3789362
"35038","19189","2003",-1.760176018
"35039","19191","2003",-0.5725464
"35040","19193","2003",5.8581966096
"35041","19195","2003",-3.096973998
"35042","19197","2003",-2.407704655
"35043","20001","2003",-1.862530893
"35044","20003","2003",0.8678403174
"35045","20005","2003",1.0165640136
"35046","20007","2003",-5.809876791
"35047","20009","2003",2.777276826
"35048","20011","2003",1.1272835781
"35049","20013","2003",-1.355669604
"35050","20015","2003",3.3166945822
"35051","20017","2003",-4.0254948
"35052","20019","2003",-10.06832075
"35053","20021","2003",1.5472831528
"35054","20023","2003",-6.04534005
"35055","20025","2003",0.4315925766
"35056","20027","2003",-2.674885154
"35057","20029","2003",-4.471999187
"35058","20031","2003",0.6854792643
"35059","20033","2003",-10.86675291
"35060","20035","2003",-0.027967334
"35061","20037","2003",1.8205935135
"35062","20039","2003",-7.280448961
"35063","20041","2003",-1.478704022
"35064","20043","2003",-0.618658748
"35065","20045","2003",6.8445035124
"35066","20047","2003",-3.967043027
"35067","20049","2003",-10.84529506
"35068","20051","2003",4.8991828602
"35069","20053","2003",-4.885351824
"35070","20055","2003",14.710465624
"35071","20057","2003",12.431195498
"35072","20059","2003",5.4588345388
"35073","20061","2003",13.800933071
"35074","20063","2003",-4.785506751
"35075","20065","2003",-5.373455132
"35076","20067","2003",12.817193164
"35077","20069","2003",6.66000666
"35078","20071","2003",-6.380716058
"35079","20073","2003",-3.338898164
"35080","20075","2003",5.6327450244
"35081","20077","2003",-5.818181818
"35082","20079","2003",2.5770492786
"35083","20081","2003",10.860383734
"35084","20083","2003",-1.416096295
"35085","20085","2003",5.0395410141
"35086","20087","2003",3.7139704497
"35087","20089","2003",-7.558139535
"35088","20091","2003",9.5870306068
"35089","20093","2003",4.3388901576
"35090","20095","2003",-2.976544827
"35091","20097","2003",2.2508038585
"35092","20099","2003",-0.855817306
"35093","20101","2003",-5.12952039
"35094","20103","2003",6.1554571311
"35095","20105","2003",-5.446466963
"35096","20107","2003",-0.103987937
"35097","20109","2003",-1.382170007
"35098","20111","2003",7.215370417
"35099","20113","2003",-0.102722137
