"","FIPS","YEAR","RBIRTH"
"28559","17051","2001",10.743020495
"28560","17053","2001",13.490606018
"28561","17055","2001",12.163447939
"28562","17057","2001",11.343448566
"28563","17059","2001",11.374407583
"28564","17061","2001",12.950719106
"28565","17063","2001",12.840795233
"28566","17065","2001",11.631322329
"28567","17067","2001",11.780856109
"28568","17069","2001",8.2183120851
"28569","17071","2001",9.9520825654
"28570","17073","2001",11.243809505
"28571","17075","2001",11.186793814
"28572","17077","2001",11.057429736
"28573","17079","2001",11.255540615
"28574","17081","2001",11.706854376
"28575","17083","2001",10.310469982
"28576","17085","2001",10.943421613
"28577","17087","2001",10.129127039
"28578","17089","2001",19.222471807
"28579","17091","2001",14.737870962
"28580","17093","2001",15.991245411
"28581","17095","2001",11.770113285
"28582","17097","2001",16.407996492
"28583","17099","2001",13.434885083
"28584","17101","2001",9.7280710345
"28585","17103","2001",10.528362687
"28586","17105","2001",13.846057021
"28587","17107","2001",10.727919976
"28588","17109","2001",9.5207579988
"28589","17111","2001",15.393690622
"28590","17113","2001",13.281481726
"28591","17115","2001",12.875630717
"28592","17117","2001",11.971146467
"28593","17119","2001",13.039696408
"28594","17121","2001",13.513676274
"28595","17123","2001",10.222905457
"28596","17125","2001",11.80274351
"28597","17127","2001",13.237103802
"28598","17129","2001",12.591226241
"28599","17131","2001",11.969661057
"28600","17133","2001",13.011086158
"28601","17135","2001",11.786854383
"28602","17137","2001",11.73149138
"28603","17139","2001",14.488696017
"28604","17141","2001",11.950143072
"28605","17143","2001",14.225334774
"28606","17145","2001",9.7043016602
"28607","17147","2001",11.572373255
"28608","17149","2001",10.872725158
"28609","17151","2001",6.880733945
"28610","17153","2001",13.957023423
"28611","17155","2001",10.075982821
"28612","17157","2001",10.806195159
"28613","17159","2001",13.094203798
"28614","17161","2001",13.291602582
"28615","17163","2001",14.406526481
"28616","17165","2001",10.150943396
"28617","17167","2001",14.126601762
"28618","17169","2001",11.160556615
"28619","17171","2001",12.659372457
"28620","17173","2001",9.9460886786
"28621","17175","2001",13.644296367
"28622","17177","2001",12.757958316
"28623","17179","2001",12.792944403
"28624","17181","2001",11.149251682
"28625","17183","2001",14.086528113
"28626","17185","2001",10.463028032
"28627","17187","2001",11.009174312
"28628","17189","2001",11.416504438
"28629","17191","2001",11.453744493
"28630","17193","2001",10.397593513
"28631","17195","2001",13.018513019
"28632","17197","2001",16.220960784
"28633","17199","2001",11.931273265
"28634","17201","2001",13.884249095
"28635","17203","2001",12.696178478
"28636","18001","2001",17.841452336
"28637","18003","2001",15.929799867
"28638","18005","2001",13.998371959
"28639","18007","2001",13.997221925
"28640","18009","2001",11.82067176
"28641","18011","2001",14.048517635
"28642","18013","2001",10.519657778
"28643","18015","2001",11.496246376
"28644","18017","2001",14.296537061
"28645","18019","2001",13.376926092
"28646","18021","2001",12.749905696
"28647","18023","2001",16.17036317
"28648","18025","2001",13.301926008
"28649","18027","2001",16.588592824
"28650","18029","2001",13.038481779
"28651","18031","2001",15.50703938
"28652","18033","2001",14.071144297
"28653","18035","2001",11.872991667
"28654","18037","2001",13.272843163
"28655","18039","2001",17.966102615
"28656","18041","2001",13.354869209
"28657","18043","2001",12.286324786
"28658","18045","2001",11.686378066
"28659","18047","2001",11.444215061
"28660","18049","2001",13.037427672
"28661","18051","2001",12.549598597
"28662","18053","2001",12.104946048
"28663","18055","2001",12.305093947
"28664","18057","2001",17.253352271
"28665","18059","2001",12.658678584
"28666","18061","2001",12.544258978
"28667","18063","2001",14.163305515
"28668","18065","2001",12.495862297
"28669","18067","2001",14.079864381
"28670","18069","2001",12.702169625
"28671","18071","2001",15.055371921
"28672","18073","2001",11.89848385
"28673","18075","2001",13.8000828
"28674","18077","2001",12.193397338
"28675","18079","2001",14.553948432
"28676","18081","2001",13.852009394
"28677","18083","2001",10.712592422
"28678","18085","2001",16.478867565
"28679","18087","2001",20.817907387
"28680","18089","2001",14.603076288
"28681","18091","2001",13.096530146
"28682","18093","2001",13.197295208
"28683","18095","2001",12.330743451
"28684","18097","2001",16.888159111
"28685","18099","2001",16.130631673
"28686","18101","2001",12.876367509
"28687","18103","2001",13.751208063
"28688","18105","2001",10.415244808
"28689","18107","2001",12.669322709
"28690","18109","2001",13.973603758
"28691","18111","2001",10.969936819
"28692","18113","2001",16.542138754
"28693","18115","2001",11.991051454
"28694","18117","2001",14.650308019
"28695","18119","2001",11.566747877
"28696","18121","2001",11.125997553
"28697","18123","2001",13.694267516
"28698","18125","2001",12.042069046
"28699","18127","2001",12.721699294
"28700","18129","2001",10.294961764
"28701","18131","2001",11.404605989
"28702","18133","2001",11.029106891
"28703","18135","2001",12.450647323
"28704","18137","2001",15.384615385
"28705","18139","2001",14.735099338
"28706","18141","2001",14.661553688
"28707","18143","2001",13.662206273
"28708","18145","2001",14.761162556
"28709","18147","2001",13.401732898
"28710","18149","2001",14.328485885
"28711","18151","2001",13.628875243
"28712","18153","2001",11.673867083
"28713","18155","2001",11.056311311
"28714","18157","2001",13.268878146
"28715","18159","2001",12.13040182
"28716","18161","2001",10.452482465
"28717","18163","2001",13.691542057
"28718","18165","2001",11.47767562
"28719","18167","2001",12.295276075
"28720","18169","2001",11.891596892
"28721","18171","2001",11.560011796
"28722","18173","2001",13.151518031
"28723","18175","2001",13.738276671
"28724","18177","2001",12.520844521
"28725","18179","2001",13.400213679
"28726","18181","2001",15.209880465
"28727","18183","2001",14.44500349
"28728","19001","2001",8.8539104771
"28729","19003","2001",7.9015690258
"28730","19005","2001",10.194241631
"28731","19007","2001",10.161254694
"28732","19009","2001",5.3587377196
"28733","19011","2001",12.33404038
"28734","19013","2001",12.005740856
"28735","19015","2001",11.165094789
"28736","19017","2001",11.304757419
"28737","19019","2001",13.754045307
"28738","19021","2001",11.937942431
"28739","19023","2001",9.642373609
"28740","19025","2001",9.3453704124
"28741","19027","2001",10.758244856
"28742","19029","2001",11.453653853
"28743","19031","2001",9.90016869
"28744","19033","2001",10.936313334
"28745","19035","2001",10.145993881
"28746","19037","2001",12.622134357
"28747","19039","2001",14.627224102
"28748","19041","2001",11.466296039
"28749","19043","2001",10.692876816
"28750","19045","2001",12.010871737
"28751","19047","2001",12.177099959
"28752","19049","2001",13.071585877
"28753","19051","2001",16.73983026
"28754","19053","2001",11.474269819
"28755","19055","2001",11.315185307
"28756","19057","2001",12.612227448
"28757","19059","2001",10.576543172
"28758","19061","2001",13.410165916
"28759","19063","2001",10.808830265
"28760","19065","2001",9.4691338259
"28761","19067","2001",11.770650655
"28762","19069","2001",11.949005034
"28763","19071","2001",10.993871233
"28764","19073","2001",9.6778923701
"28765","19075","2001",10.553661309
"28766","19077","2001",10.648682226
"28767","19079","2001",11.182452152
"28768","19081","2001",10.499125073
"28769","19083","2001",11.490260001
"28770","19085","2001",11.941251596
"28771","19087","2001",12.03783319
"28772","19089","2001",10.702746365
"28773","19091","2001",8.6470731115
"28774","19093","2001",8.9343519358
"28775","19095","2001",11.705951586
"28776","19097","2001",12.873948751
"28777","19099","2001",12.958615601
"28778","19101","2001",9.0137693097
"28779","19103","2001",12.086415207
"28780","19105","2001",10.530218762
"28781","19107","2001",12.031792034
"28782","19109","2001",9.6944770858
"28783","19111","2001",10.593389088
"28784","19113","2001",14.324957708
"28785","19115","2001",14.410408432
"28786","19117","2001",12.46869505
"28787","19119","2001",11.550802139
"28788","19121","2001",12.221551142
"28789","19123","2001",13.184743368
"28790","19125","2001",11.552637284
"28791","19127","2001",14.149923015
"28792","19129","2001",11.563080735
"28793","19131","2001",13.729764831
"28794","19133","2001",8.6908190592
"28795","19135","2001",12.597631645
"28796","19137","2001",11.862294236
"28797","19139","2001",15.30972287
"28798","19141","2001",11.70686022
"28799","19143","2001",11.810456575
"28800","19145","2001",10.173301
"28801","19147","2001",11.856722961
"28802","19149","2001",12.061315046
"28803","19151","2001",8.3362686392
"28804","19153","2001",16.515029946
"28805","19155","2001",13.557045452
"28806","19157","2001",11.594049447
"28807","19159","2001",11.810297103
"28808","19161","2001",10.892002284
"28809","19163","2001",14.232363184
"28810","19165","2001",9.4834232845
"28811","19167","2001",15.092671529
"28812","19169","2001",12.284720878
"28813","19171","2001",13.591478975
"28814","19173","2001",12.986076041
"28815","19175","2001",9.9771017337
"28816","19177","2001",11.097490161
"28817","19179","2001",12.922948656
"28818","19181","2001",12.47096222
"28819","19183","2001",14.825796887
"28820","19185","2001",12.137559002
"28821","19187","2001",12.894874412
"28822","19189","2001",10.966415353
"28823","19191","2001",8.8255421573
"28824","19193","2001",16.35182486
"28825","19195","2001",9.4417862839
"28826","19197","2001",11.436639605
"28827","20001","2001",12.697299193
"28828","20003","2001",12.485320477
"28829","20005","2001",13.632169539
"28830","20007","2001",7.3006724304
"28831","20009","2001",11.155207551
"28832","20011","2001",13.710256578
"28833","20013","2001",11.954066265
"28834","20015","2001",12.634471665
"28835","20017","2001",19.372077488
"28836","20019","2001",6.5245252243
"28837","20021","2001",12.058954891
"28838","20023","2001",9.6292729899
"28839","20025","2001",11.325503356
"28840","20027","2001",11.729871313
"28841","20029","2001",8.9739164735
"28842","20031","2001",11.621347174
"28843","20033","2001",11.170347804
"28844","20035","2001",13.044866013
"28845","20037","2001",14.28981199
"28846","20039","2001",10.776175914
"28847","20041","2001",11.636097994
"28848","20043","2001",10.24015604
"28849","20045","2001",11.511274336
"28850","20047","2001",12.641481699
"28851","20049","2001",10.053408734
"28852","20051","2001",12.556869882
"28853","20053","2001",8.4909301428
"28854","20055","2001",22.172185105
"28855","20057","2001",19.489630715
"28856","20059","2001",14.062562423
"28857","20061","2001",19.899962351
"28858","20063","2001",10.82854799
"28859","20065","2001",4.8670258995
"28860","20067","2001",18.07460582
"28861","20069","2001",18.570102136
"28862","20071","2001",13.063357283
"28863","20073","2001",12.092534175
"28864","20075","2001",14.719758445
"28865","20077","2001",10.430450689
"28866","20079","2001",12.93704175
"28867","20081","2001",15.507518797
"28868","20083","2001",7.6500119531
"28869","20085","2001",12.565196776
"28870","20087","2001",10.734417563
"28871","20089","2001",4.3638347198
"28872","20091","2001",15.261907924
"28873","20093","2001",17.113012557
"28874","20095","2001",11.504938989
"28875","20097","2001",13.145539906
"28876","20099","2001",12.431978056
"28877","20101","2001",9.0026060175
"28878","20103","2001",13.039500321
"28879","20105","2001",11.802725868
"28880","20107","2001",12.081445607
"28881","20109","2001",11.633704504
"28882","20111","2001",15.198455148
"28883","20113","2001",12.597785228
"28884","20115","2001",9.6016802941
"28885","20117","2001",9.6069465614
"28886","20119","2001",16.435986159
"28887","20121","2001",14.114597927
"28888","20123","2001",8.3479789104
"28889","20125","2001",12.64363025
"28890","20127","2001",10.016420361
"28891","20129","2001",20.775420629
"28892","20131","2001",11.916583913
"28893","20133","2001",12.685240071
"28894","20135","2001",10.017678256
"28895","20137","2001",9.1954022989
"28896","20139","2001",10.434156872
"28897","20141","2001",8.2285714286
"28898","20143","2001",10.366890743
"28899","20145","2001",8.130651153
"28900","20147","2001",10.680681529
"28901","20149","2001",13.853145704
"28902","20151","2001",12.184961466
"28903","20153","2001",8.174386921
"28904","20155","2001",13.726294287
"28905","20157","2001",8.3996850118
"28906","20159","2001",13.145539906
"28907","20161","2001",15.189392741
"28908","20163","2001",9.4541562611
"28909","20165","2001",10.533807829
"28910","20167","2001",10.535070696
"28911","20169","2001",13.929571047
"28912","20171","2001",11.615316468
"28913","20173","2001",16.909648543
"28914","20175","2001",23.651112929
"28915","20177","2001",14.222561647
"28916","20179","2001",11.278879389
"28917","20181","2001",11.879699248
"28918","20183","2001",6.9647270276
"28919","20185","2001",9.3200593095
"28920","20187","2001",20.437956204
"28921","20189","2001",18.696778971
"28922","20191","2001",12.532009001
"28923","20193","2001",10.576804821
"28924","20195","2001",7.6934913064
"28925","20197","2001",12.032281731
"28926","20199","2001",16.379058204
"28927","20201","2001",8.3675402589
"28928","20203","2001",11.595361855
"28929","20205","2001",10.224451044
"28930","20207","2001",8.2743894301
"28931","20209","2001",17.668213347
"28932","21001","2001",12.270998963
"28933","21003","2001",11.960916442
"28934","21005","2001",11.827873317
"28935","21007","2001",10.178117048
"28936","21009","2001",13.138133236
"28937","21011","2001",14.80490524
"28938","21013","2001",12.241544111
"28939","21015","2001",16.345796393
"28940","21017","2001",12.181273872
"28941","21019","2001",11.318584874
"28942","21021","2001",12.067999928
"28943","21023","2001",12.145992424
"28944","21025","2001",10.162474123
"28945","21027","2001",11.945895273
"28946","21029","2001",11.305867826
"28947","21031","2001",12.555504517
"28948","21033","2001",7.5827917054
"28949","21035","2001",10.299502531
"28950","21037","2001",13.891551186
"28951","21039","2001",13.890192398
"28952","21041","2001",16.304080931
"28953","21043","2001",13.394601232
"28954","21045","2001",12.670032479
"28955","21047","2001",21.607927874
"28956","21049","2001",11.957384959
"28957","21051","2001",12.695172977
"28958","21053","2001",13.557907911
"28959","21055","2001",11.578665237
"28960","21057","2001",10.358342665
"28961","21059","2001",14.638429696
"28962","21061","2001",11.547344111
"28963","21063","2001",12.909927289
"28964","21065","2001",14.396021463
"28965","21067","2001",14.286990589
"28966","21069","2001",11.906896675
"28967","21071","2001",12.350060331
"28968","21073","2001",12.845335499
"28969","21075","2001",13.462783172
"28970","21077","2001",13.403300247
"28971","21079","2001",12.488313076
"28972","21081","2001",16.457473887
"28973","21083","2001",13.636302267
"28974","21085","2001",14.553747279
"28975","21087","2001",11.279826464
"28976","21089","2001",11.847313344
"28977","21091","2001",14.983945772
"28978","21093","2001",15.731785945
"28979","21095","2001",12.001530808
"28980","21097","2001",12.452746275
"28981","21099","2001",12.735564926
"28982","21101","2001",12.940651495
"28983","21103","2001",14.764300847
"28984","21105","2001",8.6099684301
"28985","21107","2001",12.711727001
"28986","21109","2001",13.018714402
"28987","21111","2001",14.23405595
"28988","21113","2001",13.396305253
"28989","21115","2001",13.360739979
"28990","21117","2001",15.639913375
"28991","21119","2001",10.426162261
"28992","21121","2001",14.091849792
"28993","21123","2001",11.978737741
"28994","21125","2001",15.454032713
"28995","21127","2001",13.509620002
"28996","21129","2001",10.398173979
"28997","21131","2001",12.778772587
"28998","21133","2001",11.127789453
"28999","21135","2001",12.978310704
"29000","21137","2001",14.216601596
"29001","21139","2001",11.036738031
"29002","21141","2001",15.110044618
"29003","21143","2001",6.6367602778
"29004","21145","2001",13.12698632
"29005","21147","2001",13.703443429
"29006","21149","2001",13.108142173
"29007","21151","2001",13.430369023
"29008","21153","2001",14.19778726
"29009","21155","2001",13.32677918
"29010","21157","2001",9.495982469
"29011","21159","2001",14.342948718
"29012","21161","2001",13.055919876
"29013","21163","2001",10.927802239
"29014","21165","2001",11.633177217
"29015","21167","2001",13.55671466
"29016","21169","2001",13.178913738
"29017","21171","2001",11.592720453
"29018","21173","2001",14.437890659
"29019","21175","2001",10.732300648
"29020","21177","2001",13.310258024
"29021","21179","2001",13.623547393
"29022","21181","2001",12.916483194
"29023","21183","2001",12.808783166
"29024","21185","2001",11.583664496
"29025","21187","2001",12.638528649
"29026","21189","2001",10.588601682
"29027","21191","2001",13.358581511
"29028","21193","2001",14.526189866
"29029","21195","2001",10.939553461
"29030","21197","2001",13.632597725
"29031","21199","2001",12.88509465
"29032","21201","2001",8.8809946714
"29033","21203","2001",11.908000121
"29034","21205","2001",11.76921516
"29035","21207","2001",12.546125461
"29036","21209","2001",15.79001635
"29037","21211","2001",15.597536298
"29038","21213","2001",13.649185599
"29039","21215","2001",15.652386581
"29040","21217","2001",11.883437459
"29041","21219","2001",15.642645029
"29042","21221","2001",11.307029335
"29043","21223","2001",12.330899078
"29044","21225","2001",13.616965827
"29045","21227","2001",13.188626283
"29046","21229","2001",13.784918751
"29047","21231","2001",12.947582365
"29048","21233","2001",12.984233431
"29049","21235","2001",13.5019466
"29050","21237","2001",15.058957238
"29051","21239","2001",13.856416636
"29052","22001","2001",15.39181884
"29053","22003","2001",13.241118402
"29054","22005","2001",17.0833147
"29055","22007","2001",13.9591995
"29056","22009","2001",15.369929554
"29057","22011","2001",12.740588307
"29058","22013","2001",12.518456699
"29059","22015","2001",15.393913361
"29060","22017","2001",15.118096405
"29061","22019","2001",14.923215012
"29062","22021","2001",13.906086294
"29063","22023","2001",11.195359015
"29064","22025","2001",12.277867528
"29065","22027","2001",11.092124592
"29066","22029","2001",13.967177134
"29067","22031","2001",14.575312328
"29068","22033","2001",14.577411563
"29069","22035","2001",16.055169441
"29070","22037","2001",13.47955757
"29071","22039","2001",15.107233117
"29072","22041","2001",15.949114729
"29073","22043","2001",14.425913015
"29074","22045","2001",15.925761659
"29075","22047","2001",15.878027877
"29076","22049","2001",13.355918952
"29077","22051","2001",13.801835465
"29078","22053","2001",16.328092611
"29079","22055","2001",14.642441037
"29080","22057","2001",13.199004227
"29081","22059","2001",12.485451275
"29082","22061","2001",12.178140709
"29083","22063","2001",15.597551238
"29084","22065","2001",17.709563164
"29085","22067","2001",15.786909209
"29086","22069","2001",16.271638841
"29087","22071","2001",15.488835166
"29088","22073","2001",16.093854733
"29089","22075","2001",14.636696289
"29090","22077","2001",15.202740029
"29091","22079","2001",15.000494218
"29092","22081","2001",14.04833045
"29093","22083","2001",15.507586273
"29094","22085","2001",14.466700907
"29095","22087","2001",12.386173017
"29096","22089","2001",14.976301351
"29097","22091","2001",12.110809136
"29098","22093","2001",17.160280805
"29099","22095","2001",15.227142036
"29100","22097","2001",15.498567695
"29101","22099","2001",15.887333183
"29102","22101","2001",15.077370718
"29103","22103","2001",13.720490761
"29104","22105","2001",16.149928299
"29105","22107","2001",18.124568006
"29106","22109","2001",16.955779556
"29107","22111","2001",15.11954993
"29108","22113","2001",14.841545223
"29109","22115","2001",19.55155411
"29110","22117","2001",14.626521694
"29111","22119","2001",13.591507718
"29112","22121","2001",14.414497926
"29113","22123","2001",13.07780885
"29114","22125","2001",8.8035743836
"29115","22127","2001",12.060844259
"29116","23001","2001",11.411925318
"29117","23003","2001",9.3233738618
"29118","23005","2001",11.360188775
"29119","23007","2001",9.2200264398
"29120","23009","2001",9.676519531
"29121","23011","2001",10.779951163
"29122","23013","2001",9.6862021807
"29123","23015","2001",9.1023272996
"29124","23017","2001",9.5893532656
"29125","23019","2001",10.827154669
"29126","23021","2001",8.9646942399
"29127","23023","2001",10.924631364
"29128","23025","2001",10.948869175
"29129","23027","2001",10.867344854
"29130","23029","2001",10.854050196
"29131","23031","2001",11.188833281
"29132","24001","2001",10.077222927
"29133","24003","2001",13.768906955
"29134","24005","2001",12.213285672
"29135","24009","2001",13.023207014
"29136","24011","2001",13.142014215
"29137","24013","2001",12.622936353
"29138","24015","2001",12.957875458
"29139","24017","2001",14.342370193
"29140","24019","2001",11.967628546
"29141","24021","2001",14.565713855
"29142","24023","2001",11.148234583
"29143","24025","2001",12.868395113
"29144","24027","2001",14.09036696
"29145","24029","2001",9.3896713615
"29146","24031","2001",14.933208692
"29147","24033","2001",15.347868321
"29148","24035","2001",11.717560506
"29149","24037","2001",14.144027598
"29150","24039","2001",10.917118202
"29151","24041","2001",10.036791759
"29152","24043","2001",12.178007153
"29153","24045","2001",13.455945001
"29154","24047","2001",11.217133164
"29155","24510","2001",14.44050575
"29156","25001","2001",9.0289121567
"29157","25003","2001",8.9562470196
"29158","25005","2001",12.445765042
"29159","25007","2001",8.5277979771
"29160","25009","2001",13.225932717
"29161","25011","2001",9.9389821979
"29162","25013","2001",12.571077335
"29163","25015","2001",8.7059286981
"29164","25017","2001",13.039757022
"29165","25019","2001",15.135807589
"29166","25021","2001",13.066213443
"29167","25023","2001",13.452698407
"29168","25025","2001",13.886605352
"29169","25027","2001",13.437176055
"29170","26001","2001",6.9399820075
"29171","26003","2001",9.0733000306
"29172","26005","2001",14.084507042
"29173","26007","2001",11.227124733
"29174","26009","2001",9.5009843362
"29175","26011","2001",9.5754867539
"29176","26013","2001",9.5828635851
"29177","26015","2001",12.294078556
"29178","26017","2001",11.992707997
"29179","26019","2001",11.499554162
"29180","26021","2001",13.803562786
"29181","26023","2001",14.212954902
"29182","26025","2001",13.930139229
"29183","26027","2001",10.374560794
"29184","26029","2001",11.352380952
"29185","26031","2001",10.488659137
"29186","26033","2001",10.144250726
"29187","26035","2001",11.168192986
"29188","26037","2001",11.610696565
"29189","26039","2001",10.04219115
"29190","26041","2001",11.785519161
"29191","26043","2001",9.9540722036
"29192","26045","2001",12.717488703
"29193","26047","2001",11.654389244
"29194","26049","2001",14.560393398
"29195","26051","2001",11.294493459
"29196","26053","2001",7.1878324373
"29197","26055","2001",12.527391794
"29198","26057","2001",12.288858808
"29199","26059","2001",13.231115638
"29200","26061","2001",10.601546875
"29201","26063","2001",9.9974866654
"29202","26065","2001",13.23987956
"29203","26067","2001",13.977416119
"29204","26069","2001",9.5099965118
"29205","26071","2001",7.5065779291
"29206","26073","2001",10.701321558
"29207","26075","2001",12.824055466
"29208","26077","2001",13.109333511
"29209","26079","2001",13.633509732
"29210","26081","2001",16.43527768
"29211","26083","2001",12.778144966
"29212","26085","2001",8.7090389268
"29213","26087","2001",12.308281345
"29214","26089","2001",8.9415289546
"29215","26091","2001",12.590262926
"29216","26093","2001",12.540607756
"29217","26095","2001",9.3696763203
"29218","26097","2001",9.8342588275
"29219","26099","2001",12.905959639
"29220","26101","2001",10.999269421
"29221","26103","2001",9.4287041338
"29222","26105","2001",11.507196397
"29223","26107","2001",11.802522452
"29224","26109","2001",10.959339263
"29225","26111","2001",12.674591293
"29226","26113","2001",12.242511778
"29227","26115","2001",11.951080155
"29228","26117","2001",14.040599519
"29229","26119","2001",8.1034150106
"29230","26121","2001",14.251016885
"29231","26123","2001",13.391563522
"29232","26125","2001",13.505955775
"29233","26127","2001",14.069384279
"29234","26129","2001",9.9568995321
"29235","26131","2001",6.0555305031
"29236","26133","2001",13.490290428
"29237","26135","2001",9.144072302
"29238","26137","2001",11.281224819
"29239","26139","2001",15.148410121
"29240","26141","2001",8.4603551951
"29241","26143","2001",7.815247548
"29242","26145","2001",13.132349083
"29243","26147","2001",12.621503145
"29244","26149","2001",15.829825376
"29245","26151","2001",12.287302746
"29246","26153","2001",10.611277304
"29247","26155","2001",12.64465457
"29248","26157","2001",11.972756396
"29249","26159","2001",13.95285034
"29250","26161","2001",12.5738061
"29251","26163","2001",14.997865772
"29252","26165","2001",12.678909875
"29253","27001","2001",10.041676238
"29254","27003","2001",14.712470389
"29255","27005","2001",12.187066517
"29256","27007","2001",14.634571995
"29257","27009","2001",16.039200604
"29258","27011","2001",10.680206601
"29259","27013","2001",11.454081406
"29260","27015","2001",10.933229207
"29261","27017","2001",12.130520641
"29262","27019","2001",16.565878179
"29263","27021","2001",12.165804619
"29264","27023","2001",10.667289574
"29265","27025","2001",15.206432037
"29266","27027","2001",8.9815401101
"29267","27029","2001",12.947311635
"29268","27031","2001",7.7130736599
"29269","27033","2001",12.219286658
"29270","27035","2001",12.227027124
"29271","27037","2001",14.652238028
"29272","27039","2001",13.475137814
"29273","27041","2001",10.863480248
"29274","27043","2001",8.9985939697
"29275","27045","2001",11.272141707
"29276","27047","2001",12.001477105
"29277","27049","2001",11.432952611
"29278","27051","2001",10.084033613
"29279","27053","2001",14.895150496
"29280","27055","2001",10.407982822
"29281","27057","2001",9.3488600951
"29282","27059","2001",11.792967897
"29283","27061","2001",10.377229394
"29284","27063","2001",10.346844213
"29285","27065","2001",12.653196423
"29286","27067","2001",12.71361548
"29287","27069","2001",10.204081633
"29288","27071","2001",10.03959276
"29289","27073","2001",9.5501382257
"29290","27075","2001",8.8367899008
"29291","27077","2001",7.8581050741
"29292","27079","2001",13.296832225
"29293","27081","2001",9.3162798042
"29294","27083","2001",14.289369575
"29295","27085","2001",15.029000829
"29296","27087","2001",15.386113546
"29297","27089","2001",8.8096906597
"29298","27091","2001",10.728323699
"29299","27093","2001",12.88569425
"29300","27095","2001",11.517331156
"29301","27097","2001",13.150479053
"29302","27099","2001",13.718841405
"29303","27101","2001",10.023682326
"29304","27103","2001",12.909665613
"29305","27105","2001",15.190605936
"29306","27107","2001",8.4520482585
"29307","27109","2001",14.923950598
"29308","27111","2001",9.5894253357
"29309","27113","2001",11.738920465
"29310","27115","2001",11.687826736
"29311","27117","2001",13.355762859
"29312","27119","2001",9.6500649215
"29313","27121","2001",8.6987714106
"29314","27123","2001",14.932684839
"29315","27125","2001",11.427238806
"29316","27127","2001",11.095450865
"29317","27129","2001",12.058823529
"29318","27131","2001",12.429842096
"29319","27133","2001",13.35887744
"29320","27135","2001",12.523520158
"29321","27137","2001",9.8052159963
"29322","27139","2001",18.128235763
"29323","27141","2001",17.353449372
"29324","27143","2001",11.595335809
"29325","27145","2001",12.877335222
"29326","27147","2001",14.361600377
"29327","27149","2001",10.602120424
"29328","27151","2001",9.3422225997
"29329","27153","2001",10.661855163
"29330","27155","2001",8.152173913
"29331","27157","2001",12.157774759
"29332","27159","2001",11.403508772
"29333","27161","2001",13.065197899
"29334","27163","2001",13.711247768
"29335","27165","2001",16.340699348
"29336","27167","2001",12.404648179
"29337","27169","2001",10.599715471
"29338","27171","2001",15.520932123
"29339","27173","2001",12.213740458
"29340","28001","2001",13.742367395
"29341","28003","2001",13.202652061
"29342","28005","2001",13.48997517
"29343","28007","2001",15.480508864
"29344","28009","2001",17.204571142
"29345","28011","2001",16.300769068
"29346","28013","2001",14.017287989
"29347","28015","2001",11.027006822
"29348","28017","2001",16.219973739
"29349","28019","2001",10.633904605
"29350","28021","2001",14.381142833
"29351","28023","2001",13.9579566
"29352","28025","2001",15.207215436
"29353","28027","2001",19.621698904
"29354","28029","2001",15.769638236
"29355","28031","2001",16.281458654
"29356","28033","2001",16.051234243
"29357","28035","2001",15.033230625
"29358","28037","2001",13.542665388
"29359","28039","2001",17.507723996
"29360","28041","2001",11.382910557
"29361","28043","2001",14.658508637
"29362","28045","2001",12.661136515
"29363","28047","2001",15.462046986
"29364","28049","2001",15.678400803
"29365","28051","2001",19.19001374
"29366","28053","2001",18.903762663
"29367","28055","2001",9.4212651413
"29368","28057","2001",12.063784519
"29369","28059","2001",14.370804576
"29370","28061","2001",16.694582498
"29371","28063","2001",15.967649956
"29372","28065","2001",14.268554581
"29373","28067","2001",16.596999299
"29374","28069","2001",14.445922828
"29375","28071","2001",10.667694878
"29376","28073","2001",14.579781056
"29377","28075","2001",14.817858473
"29378","28077","2001",14.129202871
"29379","28079","2001",17.740870058
"29380","28081","2001",16.854706913
"29381","28083","2001",15.139580524
"29382","28085","2001",14.317578973
"29383","28087","2001",15.225071597
"29384","28089","2001",16.786222902
"29385","28091","2001",14.068456007
"29386","28093","2001",16.010978957
"29387","28095","2001",13.374228283
"29388","28097","2001",13.331677224
"29389","28099","2001",16.615363089
"29390","28101","2001",15.927294425
"29391","28103","2001",16.736066624
"29392","28105","2001",13.667850282
"29393","28107","2001",16.498678363
"29394","28109","2001",13.654946852
"29395","28111","2001",14.536444353
"29396","28113","2001",16.509342846
"29397","28115","2001",14.429907922
"29398","28117","2001",12.796681472
"29399","28119","2001",16.874687968
"29400","28121","2001",14.66159825
"29401","28123","2001",16.064680552
"29402","28125","2001",17.636959575
"29403","28127","2001",14.692278391
"29404","28129","2001",11.597618457
"29405","28131","2001",14.589577841
"29406","28133","2001",14.898452966
"29407","28135","2001",14.120362513
"29408","28137","2001",15.649820557
"29409","28139","2001",16.330244475
"29410","28141","2001",12.237073606
"29411","28143","2001",18.825301205
"29412","28145","2001",16.2109375
"29413","28147","2001",14.122795385
"29414","28149","2001",16.263780722
"29415","28151","2001",17.820843477
"29416","28153","2001",14.665789226
"29417","28155","2001",13.383480682
"29418","28157","2001",14.257310509
"29419","28159","2001",15.063011111
"29420","28161","2001",14.031911282
"29421","28163","2001",15.410805483
"29422","29001","2001",11.647287989
"29423","29003","2001",10.344514685
"29424","29005","2001",9.1101861305
"29425","29007","2001",15.886854597
