"","FIPS","YEAR","RDOMESTICMIG"
"34178","56025","2002",2.813483882
"34179","56027","2002",-29.94141896
"34180","56029","2002",1.6700001942
"34181","56031","2002",-2.648396569
"34182","56033","2002",10.425814166
"34183","56035","2002",36.142571619
"34184","56037","2002",-1.089591676
"34185","56039","2002",-4.771094671
"34186","56041","2002",-0.97425905
"34187","56043","2002",-15.12287335
"34188","56045","2002",14.463763656
"34189","01001","2003",10.003407754
"34190","01003","2003",20.45503792
"34191","01005","2003",-2.993910115
"34192","01007","2003",2.7697523937
"34193","01009","2003",15.325094843
"34194","01011","2003",1.0653409091
"34195","01013","2003",-1.217226185
"34196","01015","2003",3.5556357729
"34197","01017","2003",-7.82789807
"34198","01019","2003",1.9109338651
"34199","01021","2003",5.0313539251
"34200","01023","2003",-12.62593223
"34201","01025","2003",-9.463315843
"34202","01027","2003",-3.689251508
"34203","01029","2003",3.7573058725
"34204","01031","2003",7.7836110477
"34205","01033","2003",-3.158455295
"34206","01035","2003",-18.00870913
"34207","01037","2003",-8.389041814
"34208","01039","2003",-2.077098621
"34209","01041","2003",2.509502897
"34210","01043","2003",3.4252286693
"34211","01045","2003",-5.341057324
"34212","01047","2003",-12.5720038
"34213","01049","2003",1.6564216733
"34214","01051","2003",16.035268947
"34215","01053","2003",-7.878240614
"34216","01055","2003",0.2723987139
"34217","01057","2003",-3.833410914
"34218","01059","2003",-8.024821716
"34219","01061","2003",2.0854236755
"34220","01063","2003",-13.78317219
"34221","01065","2003",-1.663478333
"34222","01067","2003",3.8619505916
"34223","01069","2003",10.228596992
"34224","01071","2003",-1.755663884
"34225","01073","2003",-2.754918984
"34226","01075","2003",-13.36097673
"34227","01077","2003",0.9321112319
"34228","01079","2003",-7.670820488
"34229","01081","2003",7.023151166
"34230","01083","2003",6.8697929418
"34231","01085","2003",-12.41214296
"34232","01087","2003",-17.57724794
"34233","01089","2003",9.7500719979
"34234","01091","2003",-11.81039769
"34235","01093","2003",-6.520401204
"34236","01095","2003",1.3915630492
"34237","01097","2003",-6.272885603
"34238","01099","2003",-11.52847279
"34239","01101","2003",-6.741057987
"34240","01103","2003",3.0561090906
"34241","01105","2003",-23.4529404
"34242","01107","2003",-16.16882007
"34243","01109","2003",2.3514978019
"34244","01111","2003",-6.495833707
"34245","01113","2003",-11.4908512
"34246","01115","2003",18.106096408
"34247","01117","2003",25.905266746
"34248","01119","2003",-10.5315591
"34249","01121","2003",-5.929037992
"34250","01123","2003",-4.247327007
"34251","01125","2003",0.1255838152
"34252","01127","2003",-6.21798775
"34253","01129","2003",-4.73399459
"34254","01131","2003",-11.76837347
"34255","01133","2003",-2.093896906
"34256","04001","2003",-0.118272337
"34257","04003","2003",4.899996661
"34258","04005","2003",-1.627251927
"34259","04007","2003",-7.4449952
"34260","04009","2003",-15.0862069
"34261","04011","2003",-48.96872921
"34262","04012","2003",5.3113317004
"34263","04013","2003",11.702136561
"34264","04015","2003",34.749344843
"34265","04017","2003",10.574357671
"34266","04019","2003",6.8552953579
"34267","04021","2003",37.649223986
"34268","04023","2003",-10.2808839
"34269","04025","2003",27.870457979
"34270","04027","2003",2.8469240063
"34271","05001","2003",-14.65745624
"34272","05003","2003",-14.03746142
"34273","05005","2003",15.693651673
"34274","05007","2003",29.387077056
"34275","05009","2003",2.580682576
"34276","05011","2003",-3.862557335
"34277","05013","2003",-3.7817396
"34278","05015","2003",4.4025879561
"34279","05017","2003",-14.09034397
"34280","05019","2003",-10.07040751
"34281","05021","2003",-6.713004218
"34282","05023","2003",15.226244807
"34283","05025","2003",4.1823990706
"34284","05027","2003",-12.02580954
"34285","05029","2003",2.0672852115
"34286","05031","2003",7.094882225
"34287","05033","2003",7.6880435474
"34288","05035","2003",-10.85956914
"34289","05037","2003",-7.86970684
"34290","05039","2003",-6.427915519
"34291","05041","2003",-14.33863886
"34292","05043","2003",6.1458838751
"34293","05045","2003",24.185914941
"34294","05047","2003",1.8497757848
"34295","05049","2003",3.9792387543
"34296","05051","2003",14.378105616
"34297","05053","2003",6.7731591093
"34298","05055","2003",4.2121235905
"34299","05057","2003",-10.70553334
"34300","05059","2003",3.8062737892
"34301","05061","2003",0.9792606582
"34302","05063","2003",-2.195100536
"34303","05065","2003",12.605839693
"34304","05067","2003",-14.24826171
"34305","05069","2003",-8.360921151
"34306","05071","2003",1.6267819684
"34307","05073","2003",2.4391731203
"34308","05075","2003",-7.394033187
"34309","05077","2003",-38.1945905
"34310","05079","2003",-5.772909059
"34311","05081","2003",-6.704836523
"34312","05083","2003",9.2699370177
"34313","05085","2003",18.121881361
"34314","05087","2003",4.4978564903
"34315","05089","2003",1.4945356042
"34316","05091","2003",7.0060606061
"34317","05093","2003",-32.64526227
"34318","05095","2003",-12.63641585
"34319","05097","2003",4.8737261852
"34320","05099","2003",-6.110190555
"34321","05101","2003",8.3387163075
"34322","05103","2003",-6.887378605
"34323","05105","2003",-2.047282476
"34324","05107","2003",-30.73208659
"34325","05109","2003",-9.56765051
"34326","05111","2003",-1.980904085
"34327","05113","2003",-4.725310254
"34328","05115","2003",-2.057111923
"34329","05117","2003",-11.3091712
"34330","05119","2003",-3.720476594
"34331","05121","2003",-5.873389666
"34332","05123","2003",-5.357330439
"34333","05125","2003",9.2801241984
"34334","05127","2003",-3.933406513
"34335","05129","2003",-19.4235589
"34336","05131","2003",-5.465624213
"34337","05133","2003",-9.203135413
"34338","05135","2003",12.305922944
"34339","05137","2003",7.0218022626
"34340","05139","2003",-9.617422932
"34341","05141","2003",6.8909858455
"34342","05143","2003",11.966079382
"34343","05145","2003",5.7370356722
"34344","05147","2003",-14.26772975
"34345","05149","2003",-4.838406614
"34346","06001","2003",-21.68170404
"34347","06003","2003",-16.87763713
"34348","06005","2003",13.267404956
"34349","06007","2003",9.7082070482
"34350","06009","2003",34.686756176
"34351","06011","2003",-0.35992493
"34352","06013","2003",-1.839549813
"34353","06015","2003",6.6240747109
"34354","06017","2003",12.67595032
"34355","06019","2003",4.806048039
"34356","06021","2003",3.5732896598
"34357","06023","2003",2.2731799913
"34358","06025","2003",0.4659544872
"34359","06027","2003",5.1355679496
"34360","06029","2003",13.02752333
"34361","06031","2003",16.009865777
"34362","06033","2003",17.514823325
"34363","06035","2003",9.3198315261
"34364","06037","2003",-9.422823714
"34365","06039","2003",18.26067283
"34366","06041","2003",-12.56934619
"34367","06043","2003",25.034530387
"34368","06045","2003",0.7111355803
"34369","06047","2003",8.2976557687
"34370","06049","2003",11.537010081
"34371","06051","2003",-20.43315222
"34372","06053","2003",-15.39360397
"34373","06055","2003",2.9625733392
"34374","06057","2003",10.03446713
"34375","06059","2003",-7.275290656
"34376","06061","2003",44.313260421
"34377","06063","2003",6.2817684857
"34378","06065","2003",36.633279905
"34379","06067","2003",9.2534390869
"34380","06069","2003",-12.20813514
"34381","06071","2003",14.102543001
"34382","06073","2003",-5.053299996
"34383","06075","2003",-23.76552141
"34384","06077","2003",15.976113635
"34385","06079","2003",2.689327471
"34386","06081","2003",-21.31427505
"34387","06083","2003",-10.2794364
"34388","06085","2003",-24.41696676
"34389","06087","2003",-17.91574139
"34390","06089","2003",19.023209125
"34391","06091","2003",11.562364504
"34392","06093","2003",8.2902731248
"34393","06095","2003",-8.140596003
"34394","06097","2003",-6.539838661
"34395","06099","2003",8.3721799437
"34396","06101","2003",15.870240285
"34397","06103","2003",14.542544771
"34398","06105","2003",16.673614006
"34399","06107","2003",5.2554721623
"34400","06109","2003",12.852137852
"34401","06111","2003",-2.062014311
"34402","06113","2003",1.3660449693
"34403","06115","2003",4.1832987386
"34404","08001","2003",2.0120456241
"34405","08003","2003",-9.041113971
"34406","08005","2003",-3.460738402
"34407","08007","2003",15.8794973
"34408","08009","2003",-45.55700558
"34409","08011","2003",36.591315661
"34410","08013","2003",-12.51449504
"34411","08014","2003",23.145772761
"34412","08015","2003",0.8984725966
"34413","08017","2003",-49.7659522
"34414","08019","2003",-20.20417981
"34415","08021","2003",-12.74658574
"34416","08023","2003",-9.609949124
"34417","08025","2003",-27.75094406
"34418","08027","2003",36.514968452
"34419","08029","2003",7.5850723006
"34420","08031","2003",-23.95533479
"34421","08033","2003",-18.08219178
"34422","08035","2003",38.933743195
"34423","08037","2003",-7.304065113
"34424","08039","2003",3.4795348411
"34425","08041","2003",-0.544835664
"34426","08043","2003",1.633726913
"34427","08045","2003",-3.204992147
"34428","08047","2003",-2.077706212
"34429","08049","2003",-3.936248215
"34430","08051","2003",-11.46772953
"34431","08053","2003",-30.32217309
"34432","08055","2003",7.4419778002
"34433","08057","2003",-15.31291611
"34434","08059","2003",-11.49642914
"34435","08061","2003",-26.69404517
"34436","08063","2003",-19.55238564
"34437","08065","2003",-38.70718018
"34438","08067","2003",1.8847078703
"34439","08069","2003",3.9587940847
"34440","08071","2003",18.638314225
"34441","08073","2003",-11.1387199
"34442","08075","2003",-1.315171442
"34443","08077","2003",17.285609083
"34444","08079","2003",41.049030787
"34445","08081","2003",-11.59725883
"34446","08083","2003",10.374304922
"34447","08085","2003",13.323171592
"34448","08087","2003",-8.240013068
"34449","08089","2003",-10.0035727
"34450","08091","2003",6.371049949
"34451","08093","2003",14.667495339
"34452","08095","2003",-20.96810172
"34453","08097","2003",-10.44491313
"34454","08099","2003",-25.21844143
"34455","08101","2003",4.814310028
"34456","08103","2003",-14.15295422
"34457","08105","2003",-0.574995893
"34458","08107","2003",10.039771074
"34459","08109","2003",11.583906093
"34460","08111","2003",-5.291005291
"34461","08113","2003",-14.31076815
"34462","08115","2003",-11.35718342
"34463","08117","2003",-6.156534864
"34464","08119","2003",-5.178907721
"34465","08121","2003",-11.18681989
"34466","08123","2003",20.495781559
"34467","08125","2003",6.046940658
"34468","09001","2003",-8.572751769
"34469","09003","2003",0.2041762699
"34470","09005","2003",5.2976574253
"34471","09007","2003",7.0523932225
"34472","09009","2003",1.0321004801
"34473","09011","2003",4.7383190177
"34474","09013","2003",13.613606629
"34475","09015","2003",10.04732631
"34476","10001","2003",15.801533345
"34477","10003","2003",0.3047613094
"34478","10005","2003",21.804053116
"34479","11001","2003",-17.55213463
"34480","12001","2003",2.4494005414
"34481","12003","2003",1.0768435562
"34482","12005","2003",12.983150016
"34483","12007","2003",27.059902315
"34484","12009","2003",18.962013789
"34485","12011","2003",0.7343011676
"34486","12013","2003",18.9385083
"34487","12015","2003",25.405917882
"34488","12017","2003",30.961815634
"34489","12019","2003",25.4484595
"34490","12021","2003",22.949217008
"34491","12023","2003",24.759936999
"34492","12027","2003",11.939758491
"34493","12029","2003",1.3003431461
"34494","12031","2003",5.6205867962
"34495","12033","2003",1.0617435705
"34496","12035","2003",81.595071484
"34497","12037","2003",5.1403517613
"34498","12039","2003",-3.192692282
"34499","12041","2003",37.893490346
"34500","12043","2003",5.1373790193
"34501","12045","2003",25.392382285
"34502","12047","2003",9.2259634594
"34503","12049","2003",-14.13789946
"34504","12051","2003",-16.0107839
"34505","12053","2003",41.128315346
"34506","12055","2003",11.95867613
"34507","12057","2003",10.47280788
"34508","12059","2003",14.312416555
"34509","12061","2003",19.675774886
"34510","12063","2003",4.3330437487
"34511","12065","2003",17.274544563
"34512","12067","2003",-0.694782186
"34513","12069","2003",48.290701449
"34514","12071","2003",30.704829549
"34515","12073","2003",10.950232312
"34516","12075","2003",11.351562937
"34517","12077","2003",0.8381058807
"34518","12079","2003",-0.698342779
"34519","12081","2003",22.072766897
"34520","12083","2003",31.97539683
"34521","12085","2003",24.043280909
"34522","12086","2003",-14.75428427
"34523","12087","2003",-4.736989154
"34524","12089","2003",15.87913485
"34525","12091","2003",9.2326531775
"34526","12093","2003",4.8746986978
"34527","12095","2003",6.9143218067
"34528","12097","2003",44.192187301
"34529","12099","2003",13.470918024
"34530","12101","2003",40.750726936
"34531","12103","2003",1.6323861957
"34532","12105","2003",15.021190608
"34533","12107","2003",3.6267536338
"34534","12109","2003",44.656489921
"34535","12111","2003",38.28460413
"34536","12113","2003",30.264195963
"34537","12115","2003",21.902099865
"34538","12117","2003",4.6632988734
"34539","12119","2003",27.746441273
"34540","12121","2003",11.450486991
"34541","12123","2003",23.674120584
"34542","12125","2003",1.7835909631
"34543","12127","2003",19.098484062
"34544","12129","2003",29.385591963
"34545","12131","2003",36.010307783
"34546","12133","2003",9.2804145566
"34547","13001","2003",6.8174071128
"34548","13003","2003",9.7423407255
"34549","13005","2003",5.3830434132
"34550","13007","2003",50.803137841
"34551","13009","2003",0.996567379
"34552","13011","2003",8.9598116478
"34553","13013","2003",31.121905329
"34554","13015","2003",16.803399033
"34555","13017","2003",-9.600187321
"34556","13019","2003",5.2235366416
"34557","13021","2003",-5.613128881
"34558","13023","2003",7.5902946569
"34559","13025","2003",7.2329130723
"34560","13027","2003",-8.908961549
"34561","13029","2003",31.964913667
"34562","13031","2003",28.316593831
"34563","13033","2003",-4.761694811
"34564","13035","2003",22.949287217
"34565","13037","2003",-21.91427651
"34566","13039","2003",-36.40749341
"34567","13043","2003",6.1349693252
"34568","13045","2003",29.73263358
"34569","13047","2003",23.280181029
"34570","13049","2003",13.443786982
"34571","13051","2003",-2.771264575
"34572","13053","2003",-106.1732665
"34573","13055","2003",11.252784392
"34574","13057","2003",29.286296461
"34575","13059","2003",3.3921109732
"34576","13061","2003",-5.494505495
"34577","13063","2003",4.9994318827
"34578","13065","2003",6.7958357432
"34579","13067","2003",-6.200359658
"34580","13069","2003",-2.016572086
"34581","13071","2003",-5.92020592
"34582","13073","2003",16.168860787
"34583","13075","2003",-4.278882457
"34584","13077","2003",23.036987331
"34585","13079","2003",-6.59402517
"34586","13081","2003",-14.2420231
"34587","13083","2003",9.0673988698
"34588","13085","2003",42.336907954
"34589","13087","2003",-4.729897934
"34590","13089","2003",-17.75373411
"34591","13091","2003",7.7571149697
"34592","13093","2003",-8.441388913
"34593","13095","2003",-7.717196679
"34594","13097","2003",24.223080463
"34595","13099","2003",-2.961865976
"34596","13101","2003",7.7230016733
"34597","13103","2003",30.092620257
"34598","13105","2003",-1.892055791
"34599","13107","2003",-1.054900702
"34600","13109","2003",9.980219385
"34601","13111","2003",14.959860883
"34602","13113","2003",17.263324968
"34603","13115","2003",4.1552361881
"34604","13117","2003",43.76287174
"34605","13119","2003",9.0824350486
"34606","13121","2003",-13.83015366
"34607","13123","2003",21.116791192
"34608","13125","2003",4.6856696603
"34609","13127","2003",7.6265028168
"34610","13129","2003",9.8568211752
"34611","13131","2003",-3.274078116
"34612","13133","2003",6.1919504644
"34613","13135","2003",13.594621325
"34614","13137","2003",11.248118713
"34615","13139","2003",5.2110001361
"34616","13141","2003",-8.140972795
"34617","13143","2003",18.360510096
"34618","13145","2003",28.434900596
"34619","13147","2003",0.3027943594
"34620","13149","2003",-9.011850584
"34621","13151","2003",57.05724366
"34622","13153","2003",22.308186619
"34623","13155","2003",6.1374795417
"34624","13157","2003",25.473716051
"34625","13159","2003",26.61985057
"34626","13161","2003",-3.515625
"34627","13163","2003",-10.77209908
"34628","13165","2003",-5.372262774
"34629","13167","2003",-1.913229419
"34630","13169","2003",24.826651789
"34631","13171","2003",5.8576889875
"34632","13173","2003",21.496486151
"34633","13175","2003",10.255740275
"34634","13177","2003",11.208542536
"34635","13179","2003",-32.94713368
"34636","13181","2003",-0.120329703
"34637","13183","2003",-21.8038613
"34638","13185","2003",-0.212179079
"34639","13187","2003",33.286501675
"34640","13189","2003",1.4622296644
"34641","13191","2003",0.0916002565
"34642","13193","2003",-10.65246338
"34643","13195","2003",8.0109308028
"34644","13197","2003",-8.693173721
"34645","13199","2003",-5.693638454
"34646","13201","2003",-14.70353204
"34647","13205","2003",-7.714032795
"34648","13207","2003",23.020639948
"34649","13209","2003",22.702136329
"34650","13211","2003",9.7976957271
"34651","13213","2003",12.546695865
"34652","13215","2003",-22.35493437
"34653","13217","2003",50.605135474
"34654","13219","2003",24.787129902
"34655","13221","2003",7.0124623652
"34656","13223","2003",42.268324126
"34657","13225","2003",3.4496919918
"34658","13227","2003",38.53424736
"34659","13229","2003",11.793184781
"34660","13231","2003",23.80952381
"34661","13233","2003",-1.317189321
"34662","13235","2003",-3.709045951
"34663","13237","2003",-1.612651511
"34664","13239","2003",-26.59366445
"34665","13241","2003",12.765685836
"34666","13243","2003",-11.04898829
"34667","13245","2003",-8.357496594
"34668","13247","2003",12.328591394
"34669","13249","2003",-9.276437848
"34670","13251","2003",-11.16327938
"34671","13253","2003",-12.27727075
"34672","13255","2003",3.3068013759
"34673","13257","2003",-10.45844146
"34674","13259","2003",-18.07528056
"34675","13261","2003",-8.412483039
"34676","13263","2003",-15.29051988
"34677","13265","2003",-59.34567588
"34678","13267","2003",-0.719958602
"34679","13269","2003",1.9331362292
"34680","13271","2003",98.199269863
"34681","13273","2003",8.7618169241
"34682","13275","2003",9.7574510393
"34683","13277","2003",-0.485660242
"34684","13279","2003",-4.99351986
"34685","13281","2003",34.271099744
"34686","13283","2003",2.4538106236
"34687","13285","2003",1.665362133
"34688","13287","2003",-12.13706513
"34689","13289","2003",4.3706700144
"34690","13291","2003",42.229459185
"34691","13293","2003",2.9558603536
"34692","13295","2003",3.6022707171
"34693","13297","2003",27.408137158
"34694","13299","2003",0
"34695","13301","2003",-10.33758682
"34696","13303","2003",2.4304810923
"34697","13305","2003",12.520701014
"34698","13307","2003",13.650374284
"34699","13309","2003",-9.358698987
"34700","13311","2003",28.641222743
"34701","13313","2003",-11.8752522
"34702","13315","2003",5.8452722063
"34703","13317","2003",1.7906790443
"34704","13319","2003",-6.882312457
"34705","13321","2003",-4.273013393
"34706","16001","2003",6.2307222536
"34707","16003","2003",3.7934053108
"34708","16005","2003",-14.86383435
"34709","16007","2003",-6.848198272
"34710","16009","2003",0
"34711","16011","2003",-3.408364695
"34712","16013","2003",8.0126259561
"34713","16015","2003",20.146520147
"34714","16017","2003",20.173967722
"34715","16019","2003",7.5612820288
"34716","16021","2003",10.255894626
"34717","16023","2003",-28.44600527
"34718","16025","2003",1.9675356616
"34719","16027","2003",26.819806954
"34720","16029","2003",-15.34886996
"34721","16031","2003",-17.24664583
"34722","16033","2003",-94.56521739
"34723","16035","2003",-4.649499285
"34724","16037","2003",-9.024390244
"34725","16039","2003",-28.91111926
"34726","16041","2003",-7.468131679
"34727","16043","2003",10.535484674
"34728","16045","2003",7.887251099
"34729","16047","2003",-6.494652501
"34730","16049","2003",-6.868805809
"34731","16051","2003",4.9053073403
"34732","16053","2003",-4.97578984
"34733","16055","2003",20.857955505
"34734","16057","2003",2.3451568324
"34735","16059","2003",5.2822713767
"34736","16061","2003",-4.430292122
"34737","16063","2003",5.7457505387
"34738","16065","2003",26.732558332
"34739","16067","2003",-23.12978089
"34740","16069","2003",15.867503673
"34741","16071","2003",-8.60162202
"34742","16073","2003",-3.503757319
"34743","16075","2003",3.2121684499
"34744","16077","2003",-23.74723284
"34745","16079","2003",-9.216589862
"34746","16081","2003",15.301661323
"34747","16083","2003",15.236683033
"34748","16085","2003",12.988734261
"34749","16087","2003",-4.252303331
"34750","17001","2003",-5.882265784
"34751","17003","2003",-38.91092293
"34752","17005","2003",14.000446229
"34753","17007","2003",25.778827372
"34754","17009","2003",3.5059528157
"34755","17011","2003",-0.800777899
"34756","17013","2003",25.625744934
"34757","17015","2003",-0.061287654
"34758","17017","2003",-0.147508943
"34759","17019","2003",2.9640567405
"34760","17021","2003",-0.456875259
"34761","17023","2003",-0.475158139
"34762","17025","2003",-2.267975478
"34763","17027","2003",3.8570649971
"34764","17029","2003",6.4120354863
"34765","17031","2003",-17.15962232
"34766","17033","2003",-3.846826368
"34767","17035","2003",-10.4213865
"34768","17037","2003",17.192772628
"34769","17039","2003",0.4242038603
"34770","17041","2003",-10.60445387
"34771","17043","2003",-9.613102496
"34772","17045","2003",-4.124680207
"34773","17047","2003",1.1814221369
"34774","17049","2003",0.8436731785
"34775","17051","2003",-16.78623341
"34776","17053","2003",0.7119464616
"34777","17055","2003",7.120731096
"34778","17057","2003",4.4570178014
"34779","17059","2003",2.4469820555
"34780","17061","2003",-14.9331121
"34781","17063","2003",16.095548094
"34782","17065","2003",-3.368015878
"34783","17067","2003",-8.148622678
"34784","17069","2003",4.6808510638
"34785","17071","2003",-13.2940365
"34786","17073","2003",3.2455249587
"34787","17075","2003",-2.410973186
"34788","17077","2003",-3.745541529
"34789","17079","2003",-7.855380432
"34790","17081","2003",0.7738102667
"34791","17083","2003",3.6560564861
"34792","17085","2003",5.5502092518
"34793","17087","2003",55.846689362
"34794","17089","2003",12.653857113
"34795","17091","2003",1.8613088686
"34796","17093","2003",59.944190963
"34797","17095","2003",-10.32331671
"34798","17097","2003",-6.484984863
"34799","17099","2003",-11.13511567
"34800","17101","2003",29.195281944
"34801","17103","2003",-9.392327713
"34802","17105","2003",-15.27050611
"34803","17107","2003",-6.361115642
"34804","17109","2003",5.9295748951
"34805","17111","2003",18.707271818
"34806","17113","2003",3.5910198944
"34807","17115","2003",-13.22992496
"34808","17117","2003",1.8683913356
"34809","17119","2003",2.6518266125
"34810","17121","2003",-8.580841857
"34811","17123","2003",0.1549546758
"34812","17125","2003",-7.820696233
"34813","17127","2003",-0.066484941
"34814","17129","2003",-0.88282504
"34815","17131","2003",-5.184743743
"34816","17133","2003",20.056482844
"34817","17135","2003",-7.984690511
"34818","17137","2003",-1.192490086
"34819","17139","2003",5.1158064403
"34820","17141","2003",7.4635369189
"34821","17143","2003",-7.438206931
"34822","17145","2003",-1.503559899
"34823","17147","2003",7.5858028308
"34824","17149","2003",-8.309591643
"34825","17151","2003",76.490438695
"34826","17153","2003",-19.41331811
"34827","17155","2003",0.6601749464
"34828","17157","2003",-4.968083825
"34829","17159","2003",-4.481095379
"34830","17161","2003",-10.63303492
"34831","17163","2003",-0.888942607
"34832","17165","2003",-2.404626042
"34833","17167","2003",-1.722162932
"34834","17169","2003",2.7312585352
"34835","17171","2003",-2.202845342
"34836","17173","2003",-4.100004457
"34837","17175","2003",-7.573316146
"34838","17177","2003",-1.602614134
"34839","17179","2003",-3.421033105
"34840","17181","2003",3.967925932
"34841","17183","2003",-6.930333817
"34842","17185","2003",-7.874328892
"34843","17187","2003",-9.998626562
"34844","17189","2003",4.7155713479
"34845","17191","2003",-5.054258956
"34846","17193","2003",-4.925288695
"34847","17195","2003",-10.60826275
"34848","17197","2003",35.9042916
"34849","17199","2003",4.0171290382
"34850","17201","2003",0.7365989219
"34851","17203","2003",7.2463768116
"34852","18001","2003",-3.719739916
"34853","18003","2003",-1.904353547
"34854","18005","2003",-2.977101361
"34855","18007","2003",-5.80344922
"34856","18009","2003",-2.76655382
"34857","18011","2003",16.565399458
"34858","18013","2003",-3.835344685
"34859","18015","2003",2.9643536474
"34860","18017","2003",-8.458914729
"34861","18019","2003",10.612932355
"34862","18021","2003",7.9354582727
"34863","18023","2003",-11.5947173
"34864","18025","2003",1.2793566664
"34865","18027","2003",-1.24119423
"34866","18029","2003",10.008111838
"34867","18031","2003",-1.702196644
"34868","18033","2003",2.6629206621
"34869","18035","2003",-3.657135188
"34870","18037","2003",1.5130656943
"34871","18039","2003",2.2890348796
"34872","18041","2003",-5.688760691
"34873","18043","2003",-3.913592369
"34874","18045","2003",-9.062075215
"34875","18047","2003",8.3763600505
"34876","18049","2003",-8.041837288
"34877","18051","2003",3.1280667321
"34878","18053","2003",-5.49530812
"34879","18055","2003",4.1467401174
"34880","18057","2003",37.695512138
"34881","18059","2003",16.088623775
"34882","18061","2003",7.5746829697
"34883","18063","2003",26.980061014
"34884","18065","2003",-5.206427533
"34885","18067","2003",-3.771064469
"34886","18069","2003",-3.095528535
"34887","18071","2003",-3.488889691
"34888","18073","2003",8.1937896277
"34889","18075","2003",-6.525813991
"34890","18077","2003",-1.908785105
"34891","18079","2003",-9.07693957
"34892","18081","2003",10.271549516
"34893","18083","2003",-7.37911839
"34894","18085","2003",-3.901682935
"34895","18087","2003",-6.316853365
"34896","18089","2003",-2.934798323
"34897","18091","2003",-7.766670178
"34898","18093","2003",0.0652223539
"34899","18095","2003",-6.787056114
"34900","18097","2003",-8.343552896
"34901","18099","2003",0.6571669533
"34902","18101","2003",-6.536904239
"34903","18103","2003",0.2993319455
"34904","18105","2003",4.1321467076
"34905","18107","2003",-9.466448619
"34906","18109","2003",6.1758730205
"34907","18111","2003",2.4572612069
"34908","18113","2003",-7.457612714
"34909","18115","2003",0.7044734061
"34910","18117","2003",7.152229283
"34911","18119","2003",14.22741565
"34912","18121","2003",10.012153481
"34913","18123","2003",-0.266425108
"34914","18125","2003",-4.935563477
"34915","18127","2003",7.082251599
"34916","18129","2003",-7.190492158
"34917","18131","2003",3.0174793008
"34918","18133","2003",10.888047831
"34919","18135","2003",-11.86177478
"34920","18137","2003",-2.249013752
"34921","18139","2003",-2.842017275
"34922","18141","2003",-7.938919771
"34923","18143","2003",6.7239127176
"34924","18145","2003",-10.07324954
"34925","18147","2003",-0.991375037
"34926","18149","2003",-3.38061921
"34927","18151","2003",1.7334389336
"34928","18153","2003",0.046006625
"34929","18155","2003",-7.916402787
"34930","18157","2003",-3.478192261
"34931","18159","2003",-7.249466951
"34932","18161","2003",-17.85838856
"34933","18163","2003",1.7034097164
"34934","18165","2003",-2.560195062
"34935","18167","2003",-1.096057529
"34936","18169","2003",-6.188154937
"34937","18171","2003",-1.865889213
"34938","18173","2003",16.890287619
"34939","18175","2003",-2.288163295
"34940","18177","2003",-4.781547509
"34941","18179","2003",-1.333117152
"34942","18181","2003",-16.67541487
"34943","18183","2003",6.3163939133
"34944","19001","2003",0
"34945","19003","2003",-0.462160601
"34946","19005","2003",-1.461479574
"34947","19007","2003",8.1531902162
"34948","19009","2003",-11.72115978
"34949","19011","2003",4.8714063789
"34950","19013","2003",-9.468663234
"34951","19015","2003",3.1036266452
"34952","19017","2003",2.966529805
"34953","19019","2003",-2.499399183
"34954","19021","2003",-15.74371621
"34955","19023","2003",3.0400270225
"34956","19025","2003",-10.51544456
"34957","19027","2003",-5.461755836
"34958","19029","2003",3.3019530701
"34959","19031","2003",0.5554475519
"34960","19033","2003",-1.170986059
"34961","19035","2003",-10.91843288
"34962","19037","2003",-14.6620668
"34963","19039","2003",2.9435813573
"34964","19041","2003",-6.539605856
"34965","19043","2003",-3.469545104
"34966","19045","2003",-2.2153747
"34967","19047","2003",-12.84529155
"34968","19049","2003",35.101540616
"34969","19051","2003",-7.754214886
"34970","19053","2003",-7.065473387
"34971","19055","2003",-10.02770083
"34972","19057","2003",-2.470690825
"34973","19059","2003",1.77668862
"34974","19061","2003",4.3148382493
"34975","19063","2003",-9.597018402
"34976","19065","2003",-3.503690554
"34977","19067","2003",-3.66597554
"34978","19069","2003",-4.806333051
"34979","19071","2003",-3.627412877
"34980","19073","2003",-6.976628295
"34981","19075","2003",-0.244419097
"34982","19077","2003",10.393071286
"34983","19079","2003",-3.2155335
"34984","19081","2003",2.9730303674
"34985","19083","2003",-10.10928962
"34986","19085","2003",4.7663521304
"34987","19087","2003",5.3305435162
"34988","19089","2003",-6.034570932
"34989","19091","2003",-3.29374189
"34990","19093","2003",-9.205523314
"34991","19095","2003",3.6770532856
"34992","19097","2003",-0.049725268
"34993","19099","2003",-0.961795351
"34994","19101","2003",-3.552397869
"34995","19103","2003",3.4917189638
"34996","19105","2003",1.9787776101
"34997","19107","2003",-11.809101
"34998","19109","2003",-10.38724374
"34999","19111","2003",-10.1657037
"35000","19113","2003",-2.761952323
"35001","19115","2003",-7.474332649
"35002","19117","2003",6.7926130333
"35003","19119","2003",-2.246026261
"35004","19121","2003",8.220418684
"35005","19123","2003",-13.9161866
"35006","19125","2003",-6.370805629
"35007","19127","2003",-3.86609486
"35008","19129","2003",2.1953896817
"35009","19131","2003",2.4064047388
"35010","19133","2003",4.440543192
"35011","19135","2003",4.8843187661
"35012","19137","2003",-5.34069162
