ID,NAME, Total,Occupied,Vacant
0500000US47045,"Dyer County, Tennessee",16218,14787,1431
0500000US47047,"Fayette County, Tennessee",17554,16625,929
0500000US47049,"Fentress County, Tennessee",9201,7673,1528
0500000US47051,"Franklin County, Tennessee",19395,16814,2581
0500000US47053,"Gibson County, Tennessee",22313,20130,2183
0500000US47055,"Giles County, Tennessee",13915,12327,1588
0500000US47057,"Grainger County, Tennessee",11644,9663,1981
0500000US47059,"Greene County, Tennessee",32154,28738,3416
0500000US47061,"Grundy County, Tennessee",6196,5405,791
0500000US47063,"Hamblen County, Tennessee",27376,25265,2111
0500000US47065,"Hamilton County, Tennessee",162268,148758,13510
0500000US47067,"Hancock County, Tennessee",3669,2827,842
0500000US47069,"Hardeman County, Tennessee",10655,9174,1481
0500000US47071,"Hardin County, Tennessee",15063,11244,3819
0500000US47073,"Hawkins County, Tennessee",27053,23669,3384
0500000US47075,"Haywood County, Tennessee",8240,7424,816
0500000US47077,"Henderson County, Tennessee",12867,11392,1475
0500000US47079,"Henry County, Tennessee",16937,13742,3195
0500000US47081,"Hickman County, Tennessee",10457,9237,1220
0500000US47083,"Houston County, Tennessee",3936,3311,625
0500000US47085,"Humphreys County, Tennessee",8849,7599,1250
0500000US47087,"Jackson County, Tennessee",5819,4907,912
0500000US47089,"Jefferson County, Tennessee",24828,21461,3367
0500000US47091,"Johnson County, Tennessee",8723,7205,1518
0500000US47093,"Knox County, Tennessee",210972,195165,15807
0500000US47095,"Lake County, Tennessee",2500,2176,324
0500000US47097,"Lauderdale County, Tennessee",10653,9583,1070
0500000US47099,"Lawrence County, Tennessee",18658,17075,1583
0500000US47101,"Lewis County, Tennessee",5690,5073,617
0500000US47103,"Lincoln County, Tennessee",15958,14395,1563
0500000US47105,"Loudon County, Tennessee",24559,22698,1861
0500000US47107,"McMinn County, Tennessee",23934,21340,2594
0500000US47109,"McNairy County, Tennessee",12268,10716,1552
0500000US47111,"Macon County, Tennessee",10649,9679,970
0500000US47113,"Madison County, Tennessee",43656,39515,4141
0500000US47115,"Marion County, Tennessee",13578,11786,1792
0500000US47117,"Marshall County, Tennessee",14302,13279,1023
0500000US47119,"Maury County, Tennessee",43143,39987,3156
0500000US47121,"Meigs County, Tennessee",6042,5058,984
0500000US47123,"Monroe County, Tennessee",21286,18746,2540
0500000US47125,"Montgomery County, Tennessee",85714,79841,5873
0500000US47127,"Moore County, Tennessee",2960,2590,370
0500000US47129,"Morgan County, Tennessee",8502,7457,1045
0500000US47131,"Obion County, Tennessee",14314,12928,1386
0500000US47133,"Overton County, Tennessee",10329,9147,1182
0500000US47135,"Perry County, Tennessee",4797,3413,1384
0500000US47137,"Pickett County, Tennessee",3342,2192,1150
0500000US47139,"Polk County, Tennessee",8561,7160,1401
0500000US47141,"Putnam County, Tennessee",35295,32125,3170
0500000US47143,"Rhea County, Tennessee",15163,13082,2081
0500000US47145,"Roane County, Tennessee",25374,22322,3052
0500000US47147,"Robertson County, Tennessee",28459,26885,1574
0500000US47149,"Rutherford County, Tennessee",131216,124465,6751
0500000US47151,"Scott County, Tennessee",9802,8625,1177
0500000US47153,"Sequatchie County, Tennessee",6925,6190,735
0500000US47155,"Sevier County, Tennessee",56240,39520,16720
0500000US47157,"Shelby County, Tennessee",400189,364625,35564
0500000US47159,"Smith County, Tennessee",8513,7663,850
0500000US47161,"Stewart County, Tennessee",6669,5470,1199
0500000US47163,"Sullivan County, Tennessee",75476,67853,7623
0500000US47165,"Sumner County, Tennessee",78995,74472,4523
0500000US47167,"Tipton County, Tennessee",23945,22563,1382
0500000US47169,"Trousdale County, Tennessee",3749,3469,280
0500000US47171,"Unicoi County, Tennessee",8702,7638,1064
0500000US47173,"Union County, Tennessee",9569,7794,1775
0500000US47175,"Van Buren County, Tennessee",2901,2459,442
0500000US47177,"Warren County, Tennessee",18088,16336,1752
0500000US47179,"Washington County, Tennessee",60546,55428,5118
0500000US47181,"Wayne County, Tennessee",7178,6016,1162
0500000US47183,"Weakley County, Tennessee",14945,13373,1572
0500000US47185,"White County, Tennessee",11938,10865,1073
0500000US47187,"Williamson County, Tennessee",91133,86884,4249
0500000US47189,"Wilson County, Tennessee",58152,55074,3078
0500000US48001,"Anderson County, Texas",20131,17371,2760
0500000US48003,"Andrews County, Texas",7020,6262,758
0500000US48005,"Angelina County, Texas",36480,32134,4346
0500000US48007,"Aransas County, Texas",15500,10236,5264
0500000US48009,"Archer County, Texas",3865,3396,469
0500000US48011,"Armstrong County, Texas",842,728,114
0500000US48013,"Atascosa County, Texas",18777,16485,2292
0500000US48015,"Austin County, Texas",13779,11618,2161
0500000US48017,"Bailey County, Texas",2746,2359,387
0500000US48019,"Bandera County, Texas",11400,8847,2553
0500000US48021,"Bastrop County, Texas",36683,33267,3416
0500000US48023,"Baylor County, Texas",2094,1503,591
0500000US48025,"Bee County, Texas",10562,8896,1666
0500000US48027,"Bell County, Texas",147599,135673,11926
0500000US48029,"Bexar County, Texas",794173,726886,67287
0500000US48031,"Blanco County, Texas",6056,4787,1269
0500000US48033,"Borden County, Texas",359,256,103
0500000US48035,"Bosque County, Texas",9284,7391,1893
0500000US48037,"Bowie County, Texas",39536,35518,4018
0500000US48039,"Brazoria County, Texas",141493,127464,14029
0500000US48041,"Brazos County, Texas",96710,85304,11406
0500000US48043,"Brewster County, Texas",5930,4230,1700
0500000US48045,"Briscoe County, Texas",874,605,269
0500000US48047,"Brooks County, Texas",3095,2507,588
0500000US48049,"Brown County, Texas",18897,15074,3823
0500000US48051,"Burleson County, Texas",9351,7183,2168
0500000US48053,"Burnet County, Texas",23436,19245,4191
0500000US48055,"Caldwell County, Texas",16379,15010,1369
0500000US48057,"Calhoun County, Texas",10539,7614,2925
0500000US48059,"Callahan County, Texas",6487,5582,905
0500000US48061,"Cameron County, Texas",154905,132507,22398
0500000US48063,"Camp County, Texas",5774,4775,999
0500000US48065,"Carson County, Texas",2776,2368,408
0500000US48067,"Cass County, Texas",13870,11738,2132
0500000US48069,"Castro County, Texas",3016,2576,440
0500000US48071,"Chambers County, Texas",16933,15623,1310
0500000US48073,"Cherokee County, Texas",20838,17992,2846
0500000US48075,"Childress County, Texas",2824,2282,542
0500000US48077,"Clay County, Texas",5129,4262,867
0500000US48079,"Cochran County, Texas",1242,940,302
0500000US48081,"Coke County, Texas",2130,1415,715
0500000US48083,"Coleman County, Texas",4875,3480,1395
0500000US48085,"Collin County, Texas",403481,381318,22163
0500000US48087,"Collingsworth County, Texas",1481,1096,385
0500000US48089,"Colorado County, Texas",9992,8138,1854
0500000US48091,"Comal County, Texas",69939,62232,7707
0500000US48093,"Comanche County, Texas",6912,5529,1383
0500000US48095,"Concho County, Texas",1407,977,430
0500000US48097,"Cooke County, Texas",17716,15738,1978
0500000US48099,"Coryell County, Texas",28717,25757,2960
0500000US48101,"Cottle County, Texas",891,613,278
0500000US48103,"Crane County, Texas",1823,1562,261
0500000US48105,"Crockett County, Texas",1592,1211,381
0500000US48107,"Crosby County, Texas",2652,1984,668
0500000US48109,"Culberson County, Texas",1070,881,189
0500000US48111,"Dallam County, Texas",3039,2546,493
0500000US48113,"Dallas County, Texas",1038656,965537,73119
0500000US48115,"Dawson County, Texas",4859,4079,780
0500000US48117,"Deaf Smith County, Texas",6974,6263,711
0500000US48119,"Delta County, Texas",2420,2095,325
0500000US48121,"Denton County, Texas",348275,328884,19391
0500000US48123,"DeWitt County, Texas",9182,7315,1867
0500000US48125,"Dickens County, Texas",1165,778,387
0500000US48127,"Dimmit County, Texas",3980,3020,960
0500000US48129,"Donley County, Texas",1942,1340,602
0500000US48131,"Duval County, Texas",4396,3507,889
0500000US48133,"Eastland County, Texas",9341,7167,2174
0500000US48135,"Ector County, Texas",66086,57336,8750
0500000US48137,"Edwards County, Texas",963,577,386
0500000US48139,"Ellis County, Texas",68531,64996,3535
0500000US48141,"El Paso County, Texas",317894,296400,21494
0500000US48143,"Erath County, Texas",18325,15858,2467
0500000US48145,"Falls County, Texas",7420,5958,1462
0500000US48147,"Fannin County, Texas",14640,12857,1783
0500000US48149,"Fayette County, Texas",13122,10162,2960
0500000US48151,"Fisher County, Texas",2109,1555,554
0500000US48153,"Floyd County, Texas",2603,2125,478
0500000US48155,"Foard County, Texas",571,474,97
0500000US48157,"Fort Bend County, Texas",277910,263128,14782
0500000US48159,"Franklin County, Texas",5089,4046,1043
0500000US48161,"Freestone County, Texas",9030,7256,1774
0500000US48163,"Frio County, Texas",6340,5190,1150
0500000US48165,"Gaines County, Texas",7642,6765,877
0500000US48167,"Galveston County, Texas",156191,132819,23372
0500000US48169,"Garza County, Texas",2126,1636,490
0500000US48171,"Gillespie County, Texas",14128,11486,2642
0500000US48173,"Glasscock County, Texas",525,428,97
0500000US48175,"Goliad County, Texas",3503,2815,688
0500000US48177,"Gonzales County, Texas",8919,7275,1644
0500000US48179,"Gray County, Texas",9996,7939,2057
0500000US48181,"Grayson County, Texas",58572,52307,6265
0500000US48183,"Gregg County, Texas",53212,48130,5082
0500000US48185,"Grimes County, Texas",12029,10133,1896
0500000US48187,"Guadalupe County, Texas",64482,59975,4507
0500000US48189,"Hale County, Texas",13396,11396,2000
0500000US48191,"Hall County, Texas",1744,1220,524
0500000US48193,"Hamilton County, Texas",4331,3365,966
0500000US48195,"Hansford County, Texas",2280,1936,344
0500000US48197,"Hardeman County, Texas",1804,1509,295
0500000US48199,"Hardin County, Texas",24003,21616,2387
0500000US48201,"Harris County, Texas",1842683,1692730,149953
0500000US48203,"Harrison County, Texas",29223,25648,3575
0500000US48205,"Hartley County, Texas",1930,1716,214
0500000US48207,"Haskell County, Texas",3073,2112,961
0500000US48209,"Hays County, Texas",93534,86904,6630
0500000US48211,"Hemphill County, Texas",1631,1243,388
0500000US48213,"Henderson County, Texas",40643,32748,7895
0500000US48215,"Hidalgo County, Texas",294902,258542,36360
0500000US48217,"Hill County, Texas",16178,13729,2449
0500000US48219,"Hockley County, Texas",9173,7954,1219
0500000US48221,"Hood County, Texas",28321,24811,3510
0500000US48223,"Hopkins County, Texas",15671,13947,1724
0500000US48225,"Houston County, Texas",10758,8132,2626
0500000US48227,"Howard County, Texas",14000,11674,2326
0500000US48229,"Hudspeth County, Texas",1107,833,274
0500000US48231,"Hunt County, Texas",40570,36076,4494
0500000US48233,"Hutchinson County, Texas",10166,8171,1995
0500000US48235,"Irion County, Texas",785,617,168
0500000US48237,"Jack County, Texas",3785,2950,835
0500000US48239,"Jackson County, Texas",6996,5558,1438
0500000US48241,"Jasper County, Texas",16172,13050,3122
0500000US48243,"Jeff Davis County, Texas",1510,965,545
0500000US48245,"Jefferson County, Texas",108330,95658,12672
0500000US48247,"Jim Hogg County, Texas",2242,1712,530
0500000US48249,"Jim Wells County, Texas",16156,13764,2392
0500000US48251,"Johnson County, Texas",65625,61654,3971
0500000US48253,"Jones County, Texas",7037,5735,1302
0500000US48255,"Karnes County, Texas",5796,4594,1202
0500000US48257,"Kaufman County, Texas",51228,47673,3555
0500000US48259,"Kendall County, Texas",18330,16406,1924
0500000US48261,"Kenedy County, Texas",196,131,65
0500000US48263,"Kent County, Texas",522,312,210
0500000US48265,"Kerr County, Texas",25200,22060,3140
0500000US48267,"Kimble County, Texas",2767,1949,818
0500000US48269,"King County, Texas",171,108,63
0500000US48271,"Kinney County, Texas",1521,1156,365
0500000US48273,"Kleberg County, Texas",13948,11530,2418
0500000US48275,"Knox County, Texas",1801,1321,480
0500000US48277,"Lamar County, Texas",22644,20186,2458
0500000US48279,"Lamb County, Texas",5882,4864,1018
0500000US48281,"Lampasas County, Texas",9704,8486,1218
0500000US48283,"La Salle County, Texas",2582,1857,725
0500000US48285,"Lavaca County, Texas",10456,8191,2265
0500000US48287,"Lee County, Texas",7860,6590,1270
0500000US48289,"Leon County, Texas",8895,6486,2409
0500000US48291,"Liberty County, Texas",33182,29469,3713
0500000US48293,"Limestone County, Texas",10368,8237,2131
0500000US48295,"Lipscomb County, Texas",1558,1220,338
0500000US48297,"Live Oak County, Texas",5927,4067,1860
0500000US48299,"Llano County, Texas",15242,9794,5448
0500000US48301,"Loving County, Texas",34,25,9
0500000US48303,"Lubbock County, Texas",132209,119463,12746
0500000US48305,"Lynn County, Texas",2527,2119,408
0500000US48307,"McCulloch County, Texas",4220,3231,989
0500000US48309,"McLennan County, Texas",105817,96527,9290
0500000US48311,"McMullen County, Texas",405,256,149
0500000US48313,"Madison County, Texas",5054,4166,888
0500000US48315,"Marion County, Texas",5540,4336,1204
0500000US48317,"Martin County, Texas",2114,1846,268
0500000US48319,"Mason County, Texas",2467,1777,690
0500000US48321,"Matagorda County, Texas",18476,13716,4760
0500000US48323,"Maverick County, Texas",20072,18034,2038
0500000US48325,"Medina County, Texas",19594,17359,2235
0500000US48327,"Menard County, Texas",1329,865,464
0500000US48329,"Midland County, Texas",70309,60882,9427
0500000US48331,"Milam County, Texas",11541,9711,1830
0500000US48333,"Mills County, Texas",2529,1843,686
0500000US48335,"Mitchell County, Texas",3684,2761,923
0500000US48337,"Montague County, Texas",10248,8112,2136
0500000US48339,"Montgomery County, Texas",238489,219796,18693
0500000US48341,"Moore County, Texas",8188,7258,930
0500000US48343,"Morris County, Texas",5789,4963,826
0500000US48345,"Motley County, Texas",703,472,231
0500000US48347,"Nacogdoches County, Texas",28877,24713,4164
0500000US48349,"Navarro County, Texas",21385,18660,2725
0500000US48351,"Newton County, Texas",6376,4979,1397
0500000US48353,"Nolan County, Texas",7123,5857,1266
0500000US48355,"Nueces County, Texas",151255,130687,20568
0500000US48357,"Ochiltree County, Texas",4332,3622,710
0500000US48359,"Oldham County, Texas",732,601,131
0500000US48361,"Orange County, Texas",37313,32811,4502
0500000US48363,"Palo Pinto County, Texas",15079,11250,3829
0500000US48365,"Panola County, Texas",10733,8921,1812
0500000US48367,"Parker County, Texas",57427,53482,3945
0500000US48369,"Parmer County, Texas",3737,3332,405
0500000US48371,"Pecos County, Texas",5795,4916,879
0500000US48373,"Polk County, Texas",24622,18969,5653
0500000US48375,"Potter County, Texas",48692,42756,5936
0500000US48377,"Presidio County, Texas",3194,2435,759
0500000US48379,"Rains County, Texas",5816,4911,905
0500000US48381,"Randall County, Texas",60599,55615,4984
0500000US48383,"Reagan County, Texas",1474,1189,285
0500000US48385,"Real County, Texas",1656,1164,492
0500000US48387,"Red River County, Texas",6134,5085,1049
0500000US48389,"Reeves County, Texas",5068,4178,890
0500000US48391,"Refugio County, Texas",3252,2632,620
0500000US48393,"Roberts County, Texas",430,339,91
0500000US48395,"Robertson County, Texas",8422,6540,1882
0500000US48397,"Rockwall County, Texas",38219,36326,1893
0500000US48399,"Runnels County, Texas",4986,3953,1033
0500000US48401,"Rusk County, Texas",21107,18173,2934
0500000US48403,"Sabine County, Texas",7563,4387,3176
0500000US48405,"San Augustine County, Texas",4733,3257,1476
0500000US48407,"San Jacinto County, Texas",13778,10546,3232
0500000US48409,"San Patricio County, Texas",29424,24796,4628
0500000US48411,"San Saba County, Texas",2832,2141,691
0500000US48413,"Schleicher County, Texas",1285,991,294
0500000US48415,"Scurry County, Texas",6889,5925,964
0500000US48417,"Shackelford County, Texas",1570,1265,305
0500000US48419,"Shelby County, Texas",11420,9309,2111
0500000US48421,"Sherman County, Texas",1150,990,160
0500000US48423,"Smith County, Texas",97539,88567,8972
0500000US48425,"Somervell County, Texas",3928,3411,517
0500000US48427,"Starr County, Texas",22980,19868,3112
0500000US48429,"Stephens County, Texas",4654,3463,1191
0500000US48431,"Sterling County, Texas",579,494,85
0500000US48433,"Stonewall County, Texas",840,550,290
0500000US48435,"Sutton County, Texas",1878,1359,519
0500000US48437,"Swisher County, Texas",3034,2490,544
0500000US48439,"Tarrant County, Texas",808364,760739,47625
0500000US48441,"Taylor County, Texas",60817,54489,6328
0500000US48443,"Terrell County, Texas",650,348,302
0500000US48445,"Terry County, Texas",4789,4010,779
0500000US48447,"Throckmorton County, Texas",964,647,317
0500000US48449,"Titus County, Texas",12013,10845,1168
0500000US48451,"Tom Green County, Texas",51406,46683,4723
0500000US48453,"Travis County, Texas",562488,520981,41507
0500000US48455,"Trinity County, Texas",8173,5847,2326
0500000US48457,"Tyler County, Texas",9406,7362,2044
0500000US48459,"Upshur County, Texas",17347,15374,1973
0500000US48461,"Upton County, Texas",1523,1222,301
0500000US48463,"Uvalde County, Texas",10034,8624,1410
0500000US48465,"Val Verde County, Texas",18455,15796,2659
0500000US48467,"Van Zandt County, Texas",25537,22815,2722
0500000US48469,"Victoria County, Texas",38958,34451,4507
0500000US48471,"Walker County, Texas",28632,24568,4064
0500000US48473,"Waller County, Texas",19522,17298,2224
0500000US48475,"Ward County, Texas",5139,4221,918
0500000US48477,"Washington County, Texas",16838,13906,2932
0500000US48479,"Webb County, Texas",84763,78282,6481
0500000US48481,"Wharton County, Texas",17296,15446,1850
0500000US48483,"Wheeler County, Texas",2598,2001,597
0500000US48485,"Wichita County, Texas",55519,49007,6512
0500000US48487,"Wilbarger County, Texas",5836,4944,892
0500000US48489,"Willacy County, Texas",6770,5714,1056
0500000US48491,"Williamson County, Texas",237680,224506,13174
0500000US48493,"Wilson County, Texas",18983,17419,1564
0500000US48495,"Winkler County, Texas",3218,2687,531
0500000US48497,"Wise County, Texas",26813,24306,2507
0500000US48499,"Wood County, Texas",22129,18447,3682
0500000US48501,"Yoakum County, Texas",3009,2655,354
0500000US48503,"Young County, Texas",8539,7249,1290
0500000US48505,"Zapata County, Texas",6159,4536,1623
0500000US48507,"Zavala County, Texas",3920,3355,565
0500000US49001,"Beaver County, Utah",2863,2276,587
0500000US49003,"Box Elder County, Utah",19517,18678,839
0500000US49005,"Cache County, Utah",43774,41658,2116
0500000US49007,"Carbon County, Utah",9579,7950,1629
0500000US49009,"Daggett County, Utah",1138,392,746
0500000US49011,"Davis County, Utah",115217,111552,3665
0500000US49013,"Duchesne County, Utah",8725,6511,2214
0500000US49015,"Emery County, Utah",4069,3535,534
0500000US49017,"Garfield County, Utah",3501,1881,1620
0500000US49019,"Grand County, Utah",5192,4006,1186
0500000US49021,"Iron County, Utah",21752,18731,3021
0500000US49023,"Juab County, Utah",3816,3529,287
0500000US49025,"Kane County, Utah",6004,3081,2923
0500000US49027,"Millard County, Utah",4907,4299,608
0500000US49029,"Morgan County, Utah",3703,3574,129
0500000US49031,"Piute County, Utah",848,536,312
0500000US49033,"Rich County, Utah",3100,886,2214
0500000US49035,"Salt Lake County, Utah",428279,405229,23050
0500000US49037,"San Juan County, Utah",5489,4649,840
0500000US49039,"Sanpete County, Utah",10237,8394,1843
0500000US49041,"Sevier County, Utah",8517,7464,1053
0500000US49043,"Summit County, Utah",25674,15688,9986
0500000US49045,"Tooele County, Utah",23002,22087,915
0500000US49047,"Uintah County, Utah",13657,11993,1664
0500000US49049,"Utah County, Utah",192570,184558,8012
0500000US49051,"Wasatch County, Utah",14462,11040,3422
0500000US49053,"Washington County, Utah",74530,62416,12114
0500000US49055,"Wayne County, Utah",1678,1064,614
0500000US49057,"Weber County, Utah",95614,89595,6019
0500000US50001,"Addison County, Vermont",17385,14906,2479
0500000US50003,"Bennington County, Vermont",20815,15699,5116
0500000US50005,"Caledonia County, Vermont",15997,12654,3343
0500000US50007,"Chittenden County, Vermont",73085,69052,4033
0500000US50009,"Essex County, Vermont",4867,2695,2172
0500000US50011,"Franklin County, Vermont",22642,19918,2724
0500000US50013,"Grand Isle County, Vermont",5265,3170,2095
0500000US50015,"Lamoille County, Vermont",13878,10994,2884
0500000US50017,"Orange County, Vermont",14953,12364,2589
0500000US50019,"Orleans County, Vermont",16376,11698,4678
0500000US50021,"Rutland County, Vermont",33869,26651,7218
0500000US50023,"Washington County, Vermont",30645,25842,4803
0500000US50025,"Windham County, Vermont",29916,20388,9528
0500000US50027,"Windsor County, Vermont",34625,25859,8766
0500000US51001,"Accomack County, Virginia",21703,14302,7401
0500000US51003,"Albemarle County, Virginia",47291,43468,3823
0500000US51005,"Alleghany County, Virginia",7934,6699,1235
0500000US51007,"Amelia County, Virginia",5704,5206,498
0500000US51009,"Amherst County, Virginia",14232,12746,1486
0500000US51011,"Appomattox County, Virginia",7301,6470,831
0500000US51013,"Arlington County, Virginia",119085,109912,9173
0500000US51015,"Augusta County, Virginia",32590,30233,2357
0500000US51017,"Bath County, Virginia",3239,1891,1348
0500000US51019,"Bedford County, Virginia",37249,32486,4763
0500000US51021,"Bland County, Virginia",3200,2505,695
0500000US51023,"Botetourt County, Virginia",14888,13498,1390
0500000US51025,"Brunswick County, Virginia",7893,6191,1702
0500000US51027,"Buchanan County, Virginia",10323,8483,1840
0500000US51029,"Buckingham County, Virginia",7133,5991,1142
0500000US51031,"Campbell County, Virginia",25060,22955,2105
0500000US51033,"Caroline County, Virginia",12415,11446,969
0500000US51035,"Carroll County, Virginia",16579,12744,3835
0500000US51036,"Charles City County, Virginia",3245,2966,279
0500000US51037,"Charlotte County, Virginia",5956,4899,1057
0500000US51041,"Chesterfield County, Virginia",138691,133482,5209
0500000US51043,"Clarke County, Virginia",6371,5847,524
0500000US51045,"Craig County, Virginia",2584,2111,473
0500000US51047,"Culpeper County, Virginia",19185,18181,1004
0500000US51049,"Cumberland County, Virginia",4636,4041,595
0500000US51051,"Dickenson County, Virginia",7344,6054,1290
0500000US51053,"Dinwiddie County, Virginia",11803,10925,878
0500000US51057,"Essex County, Virginia",5742,4572,1170
0500000US51059,"Fairfax County, Virginia",427149,411055,16094
0500000US51061,"Fauquier County, Virginia",28249,26400,1849
0500000US51063,"Floyd County, Virginia",7924,6639,1285
0500000US51065,"Fluvanna County, Virginia",11127,10280,847
0500000US51067,"Franklin County, Virginia",28131,22683,5448
0500000US51069,"Frederick County, Virginia",35827,34073,1754
0500000US51071,"Giles County, Virginia",8285,7107,1178
0500000US51073,"Gloucester County, Virginia",17049,15484,1565
0500000US51075,"Goochland County, Virginia",10550,9780,770
0500000US51077,"Grayson County, Virginia",8924,6512,2412
0500000US51079,"Greene County, Virginia",8464,7760,704
0500000US51081,"Greensville County, Virginia",4001,3442,559
0500000US51083,"Halifax County, Virginia",17275,14698,2577
0500000US51085,"Hanover County, Virginia",43184,41417,1767
0500000US51087,"Henrico County, Virginia",140739,134234,6505
0500000US51089,"Henry County, Virginia",25422,22199,3223
0500000US51091,"Highland County, Virginia",1787,1063,724
0500000US51093,"Isle of Wight County, Virginia",16441,15268,1173
0500000US51095,"James City County, Virginia",33993,31627,2366
0500000US51097,"King and Queen County, Virginia",3454,2884,570
0500000US51099,"King George County, Virginia",10322,9548,774
0500000US51101,"King William County, Virginia",7402,6914,488
0500000US51103,"Lancaster County, Virginia",7448,5211,2237
0500000US51105,"Lee County, Virginia",10835,9067,1768
0500000US51107,"Loudoun County, Virginia",142074,137442,4632
0500000US51109,"Louisa County, Virginia",17489,14921,2568
0500000US51111,"Lunenburg County, Virginia",5868,4758,1110
0500000US51113,"Madison County, Virginia",6051,5317,734
0500000US51115,"Mathews County, Virginia",5455,3762,1693
0500000US51117,"Mecklenburg County, Virginia",19004,13236,5768
0500000US51119,"Middlesex County, Virginia",7100,4751,2349
0500000US51121,"Montgomery County, Virginia",41134,38026,3108
0500000US51125,"Nelson County, Virginia",9871,6466,3405
0500000US51127,"New Kent County, Virginia",9059,8580,479
0500000US51131,"Northampton County, Virginia",7373,5457,1916
0500000US51133,"Northumberland County, Virginia",8947,5573,3374
0500000US51135,"Nottoway County, Virginia",6629,5645,984
0500000US51137,"Orange County, Virginia",15671,14190,1481
0500000US51139,"Page County, Virginia",11751,9866,1885
0500000US51141,"Patrick County, Virginia",9994,7839,2155
0500000US51143,"Pittsylvania County, Virginia",29369,25315,4054
0500000US51145,"Powhatan County, Virginia",11591,11055,536
0500000US51147,"Prince Edward County, Virginia",9087,7662,1425
0500000US51149,"Prince George County, Virginia",13378,12579,799
0500000US51153,"Prince William County, Virginia",158525,153745,4780
0500000US51155,"Pulaski County, Virginia",16990,14523,2467
0500000US51157,"Rappahannock County, Virginia",3826,3202,624
0500000US51159,"Richmond County, Virginia",3932,3173,759
0500000US51161,"Roanoke County, Virginia",42147,39777,2370
0500000US51163,"Rockbridge County, Virginia",11261,9602,1659
0500000US51165,"Rockingham County, Virginia",35436,32013,3423
0500000US51167,"Russell County, Virginia",12754,11063,1691
0500000US51169,"Scott County, Virginia",11765,9254,2511
0500000US51171,"Shenandoah County, Virginia",21136,18008,3128
0500000US51173,"Smyth County, Virginia",15097,12819,2278
0500000US51175,"Southampton County, Virginia",7724,6801,923
0500000US51177,"Spotsylvania County, Virginia",52250,48958,3292
0500000US51179,"Stafford County, Virginia",52793,50869,1924
0500000US51181,"Surry County, Virginia",3402,2787,615
0500000US51183,"Sussex County, Virginia",4636,3878,758
0500000US51185,"Tazewell County, Virginia",19814,16966,2848
0500000US51187,"Warren County, Virginia",16739,15322,1417
0500000US51191,"Washington County, Virginia",25424,22616,2808
0500000US51193,"Westmoreland County, Virginia",11129,8037,3092
0500000US51195,"Wise County, Virginia",16644,14367,2277
0500000US51197,"Wythe County, Virginia",13990,12281,1709
0500000US51199,"York County, Virginia",27827,25873,1954
0500000US51510,"Alexandria city, Virginia",80479,75555,4924
0500000US51520,"Bristol city, Virginia",8670,7721,949
0500000US51530,"Buena Vista city, Virginia",2948,2599,349
0500000US51540,"Charlottesville city, Virginia",21413,19769,1644
0500000US51550,"Chesapeake city, Virginia",94829,91162,3667
0500000US51570,"Colonial Heights city, Virginia",8147,7633,514
0500000US51580,"Covington city, Virginia",3052,2576,476
0500000US51590,"Danville city, Virginia",22259,19015,3244
0500000US51595,"Emporia city, Virginia",2647,2325,322
0500000US51600,"Fairfax city, Virginia",9330,8800,530
0500000US51610,"Falls Church city, Virginia",6172,5811,361
0500000US51620,"Franklin city, Virginia",3886,3407,479
0500000US51630,"Fredericksburg city, Virginia",12175,11275,900
0500000US51640,"Galax city, Virginia",3156,2830,326
0500000US51650,"Hampton city, Virginia",62444,57612,4832
0500000US51660,"Harrisonburg city, Virginia",18626,17413,1213
0500000US51670,"Hopewell city, Virginia",10409,9393,1016
0500000US51678,"Lexington city, Virginia",2617,2239,378
0500000US51680,"Lynchburg city, Virginia",33832,30269,3563
0500000US51683,"Manassas city, Virginia",14365,13983,382
0500000US51685,"Manassas Park city, Virginia",5525,5381,144
0500000US51690,"Martinsville city, Virginia",7053,5909,1144
0500000US51700,"Newport News city, Virginia",81901,75630,6271
0500000US51710,"Norfolk city, Virginia",101386,93447,7939
0500000US51720,"Norton city, Virginia",1934,1678,256
0500000US51730,"Petersburg city, Virginia",18013,15382,2631
0500000US51735,"Poquoson city, Virginia",4926,4647,279
0500000US51740,"Portsmouth city, Virginia",43164,39547,3617
0500000US51750,"Radford city, Virginia",6449,5789,660
0500000US51760,"Richmond city, Virginia",111963,102359,9604
0500000US51770,"Roanoke city, Virginia",48726,44411,4315
0500000US51775,"Salem city, Virginia",11125,10242,883
0500000US51790,"Staunton city, Virginia",12316,11374,942
0500000US51800,"Suffolk city, Virginia",38364,35555,2809
0500000US51810,"Virginia Beach city, Virginia",190059,178353,11706
0500000US51820,"Waynesboro city, Virginia",10268,9557,711
0500000US51830,"Williamsburg city, Virginia",5753,5143,610
0500000US51840,"Winchester city, Virginia",12372,11404,968
0500000US53001,"Adams County, Washington",6735,6228,507
0500000US53003,"Asotin County, Washington",10034,9349,685
0500000US53005,"Benton County, Washington",80076,76369,3707
0500000US53007,"Chelan County, Washington",37267,30296,6971
0500000US53009,"Clallam County, Washington",37930,34113,3817
0500000US53011,"Clark County, Washington",195036,187188,7848
0500000US53013,"Columbia County, Washington",2190,1765,425
0500000US53015,"Cowlitz County, Washington",45424,42787,2637
0500000US53017,"Douglas County, Washington",17318,15415,1903
0500000US53019,"Ferry County, Washington",4059,3140,919
0500000US53021,"Franklin County, Washington",29740,28748,992
